V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
2548,Year,2013,E38000101,,,4,,Female
2607,Year,2013,E38000101,,,5,,Male
2531,Year,2013,E38000101,,,5,,Female
2585,Year,2013,E38000101,,,6,,Male
2467,Year,2013,E38000101,,,6,,Female
2409,Year,2013,E38000101,,,7,,Male
2270,Year,2013,E38000101,,,7,,Female
2295,Year,2013,E38000101,,,8,,Male
2176,Year,2013,E38000101,,,8,,Female
2221,Year,2013,E38000101,,,9,,Male
2154,Year,2013,E38000101,,,9,,Female
2199,Year,2013,E38000101,,,10,,Male
2219,Year,2013,E38000101,,,10,,Female
2144,Year,2013,E38000101,,,11,,Male
2132,Year,2013,E38000101,,,11,,Female
2261,Year,2013,E38000101,,,12,,Male
2189,Year,2013,E38000101,,,12,,Female
2333,Year,2013,E38000101,,,13,,Male
2285,Year,2013,E38000101,,,13,,Female
2409,Year,2013,E38000101,,,14,,Male
2464,Year,2013,E38000101,,,14,,Female
2430,Year,2013,E38000101,,,15,,Male
2415,Year,2013,E38000101,,,15,,Female
2670,Year,2013,E38000101,,,16,,Male
2591,Year,2013,E38000101,,,16,,Female
2768,Year,2013,E38000101,,,17,,Male
2589,Year,2013,E38000101,,,17,,Female
3023,Year,2013,E38000101,,,18,,Male
2988,Year,2013,E38000101,,,18,,Female
4212,Year,2013,E38000101,,,19,,Male
5065,Year,2013,E38000101,,,19,,Female
5105,Year,2013,E38000101,,,20,,Male
6022,Year,2013,E38000101,,,20,,Female
5341,Year,2013,E38000101,,,21,,Male
5996,Year,2013,E38000101,,,21,,Female
5650,Year,2013,E38000101,,,22,,Male
5636,Year,2013,E38000101,,,22,,Female
5252,Year,2013,E38000101,,,23,,Male
4980,Year,2013,E38000101,,,23,,Female
4726,Year,2013,E38000101,,,24,,Male
4306,Year,2013,E38000101,,,24,,Female
4272,Year,2013,E38000101,,,25,,Male
4005,Year,2013,E38000101,,,25,,Female
4161,Year,2013,E38000101,,,26,,Male
3827,Year,2013,E38000101,,,26,,Female
4354,Year,2013,E38000101,,,27,,Male
3942,Year,2013,E38000101,,,27,,Female
4399,Year,2013,E38000101,,,28,,Male
3911,Year,2013,E38000101,,,28,,Female
4149,Year,2013,E38000101,,,29,,Male
3460,Year,2013,E38000101,,,29,,Female
3877,Year,2013,E38000101,,,30,,Male
3671,Year,2013,E38000101,,,30,,Female
3935,Year,2013,E38000101,,,31,,Male
3453,Year,2013,E38000101,,,31,,Female
3823,Year,2013,E38000101,,,32,,Male
3376,Year,2013,E38000101,,,32,,Female
3692,Year,2013,E38000101,,,33,,Male
3431,Year,2013,E38000101,,,33,,Female
3460,Year,2013,E38000101,,,34,,Male
3082,Year,2013,E38000101,,,34,,Female
3226,Year,2013,E38000101,,,35,,Male
2798,Year,2013,E38000101,,,35,,Female
2985,Year,2013,E38000101,,,36,,Male
2658,Year,2013,E38000101,,,36,,Female
2805,Year,2013,E38000101,,,37,,Male
2668,Year,2013,E38000101,,,37,,Female
2684,Year,2013,E38000101,,,38,,Male
2646,Year,2013,E38000101,,,38,,Female
2590,Year,2013,E38000101,,,39,,Male
2690,Year,2013,E38000101,,,39,,Female
2799,Year,2013,E38000101,,,40,,Male
2761,Year,2013,E38000101,,,40,,Female
2870,Year,2013,E38000101,,,41,,Male
2933,Year,2013,E38000101,,,41,,Female
3108,Year,2013,E38000101,,,42,,Male
3026,Year,2013,E38000101,,,42,,Female
3025,Year,2013,E38000101,,,43,,Male
3034,Year,2013,E38000101,,,43,,Female
3124,Year,2013,E38000101,,,44,,Male
3029,Year,2013,E38000101,,,44,,Female
2923,Year,2013,E38000101,,,45,,Male
2970,Year,2013,E38000101,,,45,,Female
3024,Year,2013,E38000101,,,46,,Male
3082,Year,2013,E38000101,,,46,,Female
2759,Year,2013,E38000101,,,47,,Male
3233,Year,2013,E38000101,,,47,,Female
2916,Year,2013,E38000101,,,48,,Male
3304,Year,2013,E38000101,,,48,,Female
2982,Year,2013,E38000101,,,49,,Male
3289,Year,2013,E38000101,,,49,,Female
3130,Year,2013,E38000101,,,50,,Male
3308,Year,2013,E38000101,,,50,,Female
3100,Year,2013,E38000101,,,51,,Male
3361,Year,2013,E38000101,,,51,,Female
2867,Year,2013,E38000101,,,52,,Male
3153,Year,2013,E38000101,,,52,,Female
2907,Year,2013,E38000101,,,53,,Male
3028,Year,2013,E38000101,,,53,,Female
2741,Year,2013,E38000101,,,54,,Male
2954,Year,2013,E38000101,,,54,,Female
2818,Year,2013,E38000101,,,55,,Male
2889,Year,2013,E38000101,,,55,,Female
2697,Year,2013,E38000101,,,56,,Male
2835,Year,2013,E38000101,,,56,,Female
2662,Year,2013,E38000101,,,57,,Male
2692,Year,2013,E38000101,,,57,,Female
2429,Year,2013,E38000101,,,58,,Male
2534,Year,2013,E38000101,,,58,,Female
2416,Year,2013,E38000101,,,59,,Male
2570,Year,2013,E38000101,,,59,,Female
2448,Year,2013,E38000101,,,60,,Male
2451,Year,2013,E38000101,,,60,,Female
2406,Year,2013,E38000101,,,61,,Male
2383,Year,2013,E38000101,,,61,,Female
2420,Year,2013,E38000101,,,62,,Male
2284,Year,2013,E38000101,,,62,,Female
2231,Year,2013,E38000101,,,63,,Male
2313,Year,2013,E38000101,,,63,,Female
2271,Year,2013,E38000101,,,64,,Male
2280,Year,2013,E38000101,,,64,,Female
2300,Year,2013,E38000101,,,65,,Male
2403,Year,2013,E38000101,,,65,,Female
2537,Year,2013,E38000101,,,66,,Male
2514,Year,2013,E38000101,,,66,,Female
1911,Year,2013,E38000101,,,67,,Male
1928,Year,2013,E38000101,,,67,,Female
1683,Year,2013,E38000101,,,68,,Male
1743,Year,2013,E38000101,,,68,,Female
1700,Year,2013,E38000101,,,69,,Male
1830,Year,2013,E38000101,,,69,,Female
1635,Year,2013,E38000101,,,70,,Male
1795,Year,2013,E38000101,,,70,,Female
1403,Year,2013,E38000101,,,71,,Male
1586,Year,2013,E38000101,,,71,,Female
1356,Year,2013,E38000101,,,72,,Male
1602,Year,2013,E38000101,,,72,,Female
1459,Year,2013,E38000101,,,73,,Male
1635,Year,2013,E38000101,,,73,,Female
1470,Year,2013,E38000101,,,74,,Male
1686,Year,2013,E38000101,,,74,,Female
1363,Year,2013,E38000101,,,75,,Male
1639,Year,2013,E38000101,,,75,,Female
1323,Year,2013,E38000101,,,76,,Male
1595,Year,2013,E38000101,,,76,,Female
1318,Year,2013,E38000101,,,77,,Male
1610,Year,2013,E38000101,,,77,,Female
1142,Year,2013,E38000101,,,78,,Male
1513,Year,2013,E38000101,,,78,,Female
1103,Year,2013,E38000101,,,79,,Male
1368,Year,2013,E38000101,,,79,,Female
956,Year,2013,E38000101,,,80,,Male
1336,Year,2013,E38000101,,,80,,Female
915,Year,2013,E38000101,,,81,,Male
1316,Year,2013,E38000101,,,81,,Female
835,Year,2013,E38000101,,,82,,Male
1230,Year,2013,E38000101,,,82,,Female
707,Year,2013,E38000101,,,83,,Male
1082,Year,2013,E38000101,,,83,,Female
690,Year,2013,E38000101,,,84,,Male
1031,Year,2013,E38000101,,,84,,Female
555,Year,2013,E38000101,,,85,,Male
843,Year,2013,E38000101,,,85,,Female
429,Year,2013,E38000101,,,86,,Male
829,Year,2013,E38000101,,,86,,Female
347,Year,2013,E38000101,,,87,,Male
710,Year,2013,E38000101,,,87,,Female
289,Year,2013,E38000101,,,88,,Male
589,Year,2013,E38000101,,,88,,Female
231,Year,2013,E38000101,,,89,,Male
570,Year,2013,E38000101,,,89,,Female
753,Year,2013,E38000101,,,90,,Male
1885,Year,2013,E38000101,,,90,,Female
1835,Year,2013,E38000102,,,0,,Male
1663,Year,2013,E38000102,,,0,,Female
1833,Year,2013,E38000102,,,1,,Male
1740,Year,2013,E38000102,,,1,,Female
1743,Year,2013,E38000102,,,2,,Male
1719,Year,2013,E38000102,,,2,,Female
1699,Year,2013,E38000102,,,3,,Male
1610,Year,2013,E38000102,,,3,,Female
1669,Year,2013,E38000102,,,4,,Male
1601,Year,2013,E38000102,,,4,,Female
1783,Year,2013,E38000102,,,5,,Male
1605,Year,2013,E38000102,,,5,,Female
1642,Year,2013,E38000102,,,6,,Male
1462,Year,2013,E38000102,,,6,,Female
1553,Year,2013,E38000102,,,7,,Male
1488,Year,2013,E38000102,,,7,,Female
1566,Year,2013,E38000102,,,8,,Male
1422,Year,2013,E38000102,,,8,,Female
1419,Year,2013,E38000102,,,9,,Male
1306,Year,2013,E38000102,,,9,,Female
1426,Year,2013,E38000102,,,10,,Male
1354,Year,2013,E38000102,,,10,,Female
1399,Year,2013,E38000102,,,11,,Male
1278,Year,2013,E38000102,,,11,,Female
1257,Year,2013,E38000102,,,12,,Male
1290,Year,2013,E38000102,,,12,,Female
1274,Year,2013,E38000102,,,13,,Male
1283,Year,2013,E38000102,,,13,,Female
1337,Year,2013,E38000102,,,14,,Male
1318,Year,2013,E38000102,,,14,,Female
1341,Year,2013,E38000102,,,15,,Male
1364,Year,2013,E38000102,,,15,,Female
1386,Year,2013,E38000102,,,16,,Male
1321,Year,2013,E38000102,,,16,,Female
1398,Year,2013,E38000102,,,17,,Male
1295,Year,2013,E38000102,,,17,,Female
1349,Year,2013,E38000102,,,18,,Male
1329,Year,2013,E38000102,,,18,,Female
1398,Year,2013,E38000102,,,19,,Male
1374,Year,2013,E38000102,,,19,,Female
1491,Year,2013,E38000102,,,20,,Male
1549,Year,2013,E38000102,,,20,,Female
1502,Year,2013,E38000102,,,21,,Male
1431,Year,2013,E38000102,,,21,,Female
1691,Year,2013,E38000102,,,22,,Male
1480,Year,2013,E38000102,,,22,,Female
1683,Year,2013,E38000102,,,23,,Male
1546,Year,2013,E38000102,,,23,,Female
1755,Year,2013,E38000102,,,24,,Male
1617,Year,2013,E38000102,,,24,,Female
1820,Year,2013,E38000102,,,25,,Male
1818,Year,2013,E38000102,,,25,,Female
1951,Year,2013,E38000102,,,26,,Male
1783,Year,2013,E38000102,,,26,,Female
2050,Year,2013,E38000102,,,27,,Male
1774,Year,2013,E38000102,,,27,,Female
1970,Year,2013,E38000102,,,28,,Male
1859,Year,2013,E38000102,,,28,,Female
2004,Year,2013,E38000102,,,29,,Male
1760,Year,2013,E38000102,,,29,,Female
1915,Year,2013,E38000102,,,30,,Male
1859,Year,2013,E38000102,,,30,,Female
1852,Year,2013,E38000102,,,31,,Male
1748,Year,2013,E38000102,,,31,,Female
1795,Year,2013,E38000102,,,32,,Male
1720,Year,2013,E38000102,,,32,,Female
1777,Year,2013,E38000102,,,33,,Male
1690,Year,2013,E38000102,,,33,,Female
1705,Year,2013,E38000102,,,34,,Male
1606,Year,2013,E38000102,,,34,,Female
1484,Year,2013,E38000102,,,35,,Male
1414,Year,2013,E38000102,,,35,,Female
1454,Year,2013,E38000102,,,36,,Male
1422,Year,2013,E38000102,,,36,,Female
1467,Year,2013,E38000102,,,37,,Male
1397,Year,2013,E38000102,,,37,,Female
1485,Year,2013,E38000102,,,38,,Male
1393,Year,2013,E38000102,,,38,,Female
1318,Year,2013,E38000102,,,39,,Male
1293,Year,2013,E38000102,,,39,,Female
1424,Year,2013,E38000102,,,40,,Male
1275,Year,2013,E38000102,,,40,,Female
1402,Year,2013,E38000102,,,41,,Male
1381,Year,2013,E38000102,,,41,,Female
1365,Year,2013,E38000102,,,42,,Male
1313,Year,2013,E38000102,,,42,,Female
1402,Year,2013,E38000102,,,43,,Male
1340,Year,2013,E38000102,,,43,,Female
1288,Year,2013,E38000102,,,44,,Male
1365,Year,2013,E38000102,,,44,,Female
1387,Year,2013,E38000102,,,45,,Male
1400,Year,2013,E38000102,,,45,,Female
1356,Year,2013,E38000102,,,46,,Male
1321,Year,2013,E38000102,,,46,,Female
1235,Year,2013,E38000102,,,47,,Male
1420,Year,2013,E38000102,,,47,,Female
1394,Year,2013,E38000102,,,48,,Male
1338,Year,2013,E38000102,,,48,,Female
1349,Year,2013,E38000102,,,49,,Male
1407,Year,2013,E38000102,,,49,,Female
1375,Year,2013,E38000102,,,50,,Male
1319,Year,2013,E38000102,,,50,,Female
1295,Year,2013,E38000102,,,51,,Male
1355,Year,2013,E38000102,,,51,,Female
1186,Year,2013,E38000102,,,52,,Male
1130,Year,2013,E38000102,,,52,,Female
1212,Year,2013,E38000102,,,53,,Male
1125,Year,2013,E38000102,,,53,,Female
1102,Year,2013,E38000102,,,54,,Male
1121,Year,2013,E38000102,,,54,,Female
1056,Year,2013,E38000102,,,55,,Male
1064,Year,2013,E38000102,,,55,,Female
1034,Year,2013,E38000102,,,56,,Male
1027,Year,2013,E38000102,,,56,,Female
1002,Year,2013,E38000102,,,57,,Male
979,Year,2013,E38000102,,,57,,Female
943,Year,2013,E38000102,,,58,,Male
921,Year,2013,E38000102,,,58,,Female
879,Year,2013,E38000102,,,59,,Male
917,Year,2013,E38000102,,,59,,Female
883,Year,2013,E38000102,,,60,,Male
877,Year,2013,E38000102,,,60,,Female
876,Year,2013,E38000102,,,61,,Male
854,Year,2013,E38000102,,,61,,Female
807,Year,2013,E38000102,,,62,,Male
813,Year,2013,E38000102,,,62,,Female
802,Year,2013,E38000102,,,63,,Male
865,Year,2013,E38000102,,,63,,Female
789,Year,2013,E38000102,,,64,,Male
781,Year,2013,E38000102,,,64,,Female
766,Year,2013,E38000102,,,65,,Male
828,Year,2013,E38000102,,,65,,Female
833,Year,2013,E38000102,,,66,,Male
795,Year,2013,E38000102,,,66,,Female
655,Year,2013,E38000102,,,67,,Male
704,Year,2013,E38000102,,,67,,Female
669,Year,2013,E38000102,,,68,,Male
687,Year,2013,E38000102,,,68,,Female
584,Year,2013,E38000102,,,69,,Male
645,Year,2013,E38000102,,,69,,Female
583,Year,2013,E38000102,,,70,,Male
623,Year,2013,E38000102,,,70,,Female
533,Year,2013,E38000102,,,71,,Male
629,Year,2013,E38000102,,,71,,Female
532,Year,2013,E38000102,,,72,,Male
543,Year,2013,E38000102,,,72,,Female
537,Year,2013,E38000102,,,73,,Male
635,Year,2013,E38000102,,,73,,Female
513,Year,2013,E38000102,,,74,,Male
605,Year,2013,E38000102,,,74,,Female
580,Year,2013,E38000102,,,75,,Male
604,Year,2013,E38000102,,,75,,Female
555,Year,2013,E38000102,,,76,,Male
595,Year,2013,E38000102,,,76,,Female
508,Year,2013,E38000102,,,77,,Male
622,Year,2013,E38000102,,,77,,Female
478,Year,2013,E38000102,,,78,,Male
541,Year,2013,E38000102,,,78,,Female
423,Year,2013,E38000102,,,79,,Male
479,Year,2013,E38000102,,,79,,Female
385,Year,2013,E38000102,,,80,,Male
425,Year,2013,E38000102,,,80,,Female
328,Year,2013,E38000102,,,81,,Male
487,Year,2013,E38000102,,,81,,Female
327,Year,2013,E38000102,,,82,,Male
455,Year,2013,E38000102,,,82,,Female
289,Year,2013,E38000102,,,83,,Male
365,Year,2013,E38000102,,,83,,Female
232,Year,2013,E38000102,,,84,,Male
388,Year,2013,E38000102,,,84,,Female
243,Year,2013,E38000102,,,85,,Male
290,Year,2013,E38000102,,,85,,Female
168,Year,2013,E38000102,,,86,,Male
251,Year,2013,E38000102,,,86,,Female
149,Year,2013,E38000102,,,87,,Male
215,Year,2013,E38000102,,,87,,Female
131,Year,2013,E38000102,,,88,,Male
193,Year,2013,E38000102,,,88,,Female
119,Year,2013,E38000102,,,89,,Male
182,Year,2013,E38000102,,,89,,Female
295,Year,2013,E38000102,,,90,,Male
780,Year,2013,E38000102,,,90,,Female
1220,Year,2013,E38000103,,,0,,Male
1174,Year,2013,E38000103,,,0,,Female
1301,Year,2013,E38000103,,,1,,Male
1207,Year,2013,E38000103,,,1,,Female
1206,Year,2013,E38000103,,,2,,Male
1327,Year,2013,E38000103,,,2,,Female
1221,Year,2013,E38000103,,,3,,Male
1192,Year,2013,E38000103,,,3,,Female
1240,Year,2013,E38000103,,,4,,Male
1171,Year,2013,E38000103,,,4,,Female
1173,Year,2013,E38000103,,,5,,Male
1139,Year,2013,E38000103,,,5,,Female
1145,Year,2013,E38000103,,,6,,Male
1089,Year,2013,E38000103,,,6,,Female
1121,Year,2013,E38000103,,,7,,Male
1100,Year,2013,E38000103,,,7,,Female
1060,Year,2013,E38000103,,,8,,Male
1065,Year,2013,E38000103,,,8,,Female
1095,Year,2013,E38000103,,,9,,Male
992,Year,2013,E38000103,,,9,,Female
1085,Year,2013,E38000103,,,10,,Male
954,Year,2013,E38000103,,,10,,Female
976,Year,2013,E38000103,,,11,,Male
997,Year,2013,E38000103,,,11,,Female
1043,Year,2013,E38000103,,,12,,Male
960,Year,2013,E38000103,,,12,,Female
1086,Year,2013,E38000103,,,13,,Male
983,Year,2013,E38000103,,,13,,Female
1164,Year,2013,E38000103,,,14,,Male
1102,Year,2013,E38000103,,,14,,Female
1150,Year,2013,E38000103,,,15,,Male
1115,Year,2013,E38000103,,,15,,Female
1168,Year,2013,E38000103,,,16,,Male
1234,Year,2013,E38000103,,,16,,Female
1237,Year,2013,E38000103,,,17,,Male
1149,Year,2013,E38000103,,,17,,Female
1144,Year,2013,E38000103,,,18,,Male
1128,Year,2013,E38000103,,,18,,Female
1123,Year,2013,E38000103,,,19,,Male
1077,Year,2013,E38000103,,,19,,Female
1081,Year,2013,E38000103,,,20,,Male
1014,Year,2013,E38000103,,,20,,Female
1117,Year,2013,E38000103,,,21,,Male
1134,Year,2013,E38000103,,,21,,Female
1181,Year,2013,E38000103,,,22,,Male
1173,Year,2013,E38000103,,,22,,Female
1246,Year,2013,E38000103,,,23,,Male
1195,Year,2013,E38000103,,,23,,Female
1160,Year,2013,E38000103,,,24,,Male
1262,Year,2013,E38000103,,,24,,Female
1222,Year,2013,E38000103,,,25,,Male
1275,Year,2013,E38000103,,,25,,Female
1209,Year,2013,E38000103,,,26,,Male
1318,Year,2013,E38000103,,,26,,Female
1197,Year,2013,E38000103,,,27,,Male
1250,Year,2013,E38000103,,,27,,Female
1206,Year,2013,E38000103,,,28,,Male
1264,Year,2013,E38000103,,,28,,Female
1121,Year,2013,E38000103,,,29,,Male
1210,Year,2013,E38000103,,,29,,Female
1167,Year,2013,E38000103,,,30,,Male
1247,Year,2013,E38000103,,,30,,Female
1183,Year,2013,E38000103,,,31,,Male
1181,Year,2013,E38000103,,,31,,Female
1256,Year,2013,E38000103,,,32,,Male
1295,Year,2013,E38000103,,,32,,Female
1222,Year,2013,E38000103,,,33,,Male
1232,Year,2013,E38000103,,,33,,Female
1135,Year,2013,E38000103,,,34,,Male
1189,Year,2013,E38000103,,,34,,Female
1053,Year,2013,E38000103,,,35,,Male
1073,Year,2013,E38000103,,,35,,Female
1011,Year,2013,E38000103,,,36,,Male
1060,Year,2013,E38000103,,,36,,Female
1103,Year,2013,E38000103,,,37,,Male
1082,Year,2013,E38000103,,,37,,Female
1086,Year,2013,E38000103,,,38,,Male
1168,Year,2013,E38000103,,,38,,Female
1088,Year,2013,E38000103,,,39,,Male
1190,Year,2013,E38000103,,,39,,Female
1294,Year,2013,E38000103,,,40,,Male
1280,Year,2013,E38000103,,,40,,Female
1455,Year,2013,E38000103,,,41,,Male
1351,Year,2013,E38000103,,,41,,Female
1304,Year,2013,E38000103,,,42,,Male
1369,Year,2013,E38000103,,,42,,Female
1412,Year,2013,E38000103,,,43,,Male
1433,Year,2013,E38000103,,,43,,Female
1444,Year,2013,E38000103,,,44,,Male
1513,Year,2013,E38000103,,,44,,Female
1452,Year,2013,E38000103,,,45,,Male
1450,Year,2013,E38000103,,,45,,Female
1514,Year,2013,E38000103,,,46,,Male
1527,Year,2013,E38000103,,,46,,Female
1501,Year,2013,E38000103,,,47,,Male
1457,Year,2013,E38000103,,,47,,Female
1491,Year,2013,E38000103,,,48,,Male
1574,Year,2013,E38000103,,,48,,Female
1460,Year,2013,E38000103,,,49,,Male
1509,Year,2013,E38000103,,,49,,Female
1470,Year,2013,E38000103,,,50,,Male
1531,Year,2013,E38000103,,,50,,Female
1403,Year,2013,E38000103,,,51,,Male
1485,Year,2013,E38000103,,,51,,Female
1462,Year,2013,E38000103,,,52,,Male
1382,Year,2013,E38000103,,,52,,Female
1344,Year,2013,E38000103,,,53,,Male
1425,Year,2013,E38000103,,,53,,Female
1374,Year,2013,E38000103,,,54,,Male
1395,Year,2013,E38000103,,,54,,Female
1287,Year,2013,E38000103,,,55,,Male
1248,Year,2013,E38000103,,,55,,Female
1267,Year,2013,E38000103,,,56,,Male
1182,Year,2013,E38000103,,,56,,Female
1175,Year,2013,E38000103,,,57,,Male
1199,Year,2013,E38000103,,,57,,Female
1176,Year,2013,E38000103,,,58,,Male
1202,Year,2013,E38000103,,,58,,Female
1169,Year,2013,E38000103,,,59,,Male
1184,Year,2013,E38000103,,,59,,Female
1208,Year,2013,E38000103,,,60,,Male
1105,Year,2013,E38000103,,,60,,Female
1107,Year,2013,E38000103,,,61,,Male
1108,Year,2013,E38000103,,,61,,Female
1189,Year,2013,E38000103,,,62,,Male
1127,Year,2013,E38000103,,,62,,Female
1161,Year,2013,E38000103,,,63,,Male
1146,Year,2013,E38000103,,,63,,Female
1156,Year,2013,E38000103,,,64,,Male
1226,Year,2013,E38000103,,,64,,Female
1237,Year,2013,E38000103,,,65,,Male
1226,Year,2013,E38000103,,,65,,Female
1220,Year,2013,E38000103,,,66,,Male
1277,Year,2013,E38000103,,,66,,Female
1061,Year,2013,E38000103,,,67,,Male
1070,Year,2013,E38000103,,,67,,Female
1028,Year,2013,E38000103,,,68,,Male
1147,Year,2013,E38000103,,,68,,Female
1066,Year,2013,E38000103,,,69,,Male
1101,Year,2013,E38000103,,,69,,Female
1008,Year,2013,E38000103,,,70,,Male
1064,Year,2013,E38000103,,,70,,Female
778,Year,2013,E38000103,,,71,,Male
894,Year,2013,E38000103,,,71,,Female
742,Year,2013,E38000103,,,72,,Male
774,Year,2013,E38000103,,,72,,Female
734,Year,2013,E38000103,,,73,,Male
820,Year,2013,E38000103,,,73,,Female
743,Year,2013,E38000103,,,74,,Male
817,Year,2013,E38000103,,,74,,Female
703,Year,2013,E38000103,,,75,,Male
757,Year,2013,E38000103,,,75,,Female
635,Year,2013,E38000103,,,76,,Male
749,Year,2013,E38000103,,,76,,Female
604,Year,2013,E38000103,,,77,,Male
710,Year,2013,E38000103,,,77,,Female
563,Year,2013,E38000103,,,78,,Male
650,Year,2013,E38000103,,,78,,Female
481,Year,2013,E38000103,,,79,,Male
638,Year,2013,E38000103,,,79,,Female
454,Year,2013,E38000103,,,80,,Male
626,Year,2013,E38000103,,,80,,Female
428,Year,2013,E38000103,,,81,,Male
606,Year,2013,E38000103,,,81,,Female
407,Year,2013,E38000103,,,82,,Male
580,Year,2013,E38000103,,,82,,Female
331,Year,2013,E38000103,,,83,,Male
522,Year,2013,E38000103,,,83,,Female
308,Year,2013,E38000103,,,84,,Male
458,Year,2013,E38000103,,,84,,Female
261,Year,2013,E38000103,,,85,,Male
405,Year,2013,E38000103,,,85,,Female
250,Year,2013,E38000103,,,86,,Male
389,Year,2013,E38000103,,,86,,Female
220,Year,2013,E38000103,,,87,,Male
368,Year,2013,E38000103,,,87,,Female
171,Year,2013,E38000103,,,88,,Male
312,Year,2013,E38000103,,,88,,Female
146,Year,2013,E38000103,,,89,,Male
262,Year,2013,E38000103,,,89,,Female
414,Year,2013,E38000103,,,90,,Male
1039,Year,2013,E38000103,,,90,,Female
1816,Year,2013,E38000104,,,0,,Male
1708,Year,2013,E38000104,,,0,,Female
1895,Year,2013,E38000104,,,1,,Male
1800,Year,2013,E38000104,,,1,,Female
1823,Year,2013,E38000104,,,2,,Male
1809,Year,2013,E38000104,,,2,,Female
1855,Year,2013,E38000104,,,3,,Male
1756,Year,2013,E38000104,,,3,,Female
1831,Year,2013,E38000104,,,4,,Male
1736,Year,2013,E38000104,,,4,,Female
1797,Year,2013,E38000104,,,5,,Male
1682,Year,2013,E38000104,,,5,,Female
1747,Year,2013,E38000104,,,6,,Male
1629,Year,2013,E38000104,,,6,,Female
1712,Year,2013,E38000104,,,7,,Male
1750,Year,2013,E38000104,,,7,,Female
1646,Year,2013,E38000104,,,8,,Male
1574,Year,2013,E38000104,,,8,,Female
1617,Year,2013,E38000104,,,9,,Male
1667,Year,2013,E38000104,,,9,,Female
1628,Year,2013,E38000104,,,10,,Male
1572,Year,2013,E38000104,,,10,,Female
1613,Year,2013,E38000104,,,11,,Male
1570,Year,2013,E38000104,,,11,,Female
1648,Year,2013,E38000104,,,12,,Male
1530,Year,2013,E38000104,,,12,,Female
1744,Year,2013,E38000104,,,13,,Male
1600,Year,2013,E38000104,,,13,,Female
1753,Year,2013,E38000104,,,14,,Male
1678,Year,2013,E38000104,,,14,,Female
1792,Year,2013,E38000104,,,15,,Male
1678,Year,2013,E38000104,,,15,,Female
1867,Year,2013,E38000104,,,16,,Male
1759,Year,2013,E38000104,,,16,,Female
1868,Year,2013,E38000104,,,17,,Male
1689,Year,2013,E38000104,,,17,,Female
1824,Year,2013,E38000104,,,18,,Male
1776,Year,2013,E38000104,,,18,,Female
1874,Year,2013,E38000104,,,19,,Male
1718,Year,2013,E38000104,,,19,,Female
1977,Year,2013,E38000104,,,20,,Male
1848,Year,2013,E38000104,,,20,,Female
2074,Year,2013,E38000104,,,21,,Male
2164,Year,2013,E38000104,,,21,,Female
2187,Year,2013,E38000104,,,22,,Male
2240,Year,2013,E38000104,,,22,,Female
2086,Year,2013,E38000104,,,23,,Male
1947,Year,2013,E38000104,,,23,,Female
2004,Year,2013,E38000104,,,24,,Male
2015,Year,2013,E38000104,,,24,,Female
1993,Year,2013,E38000104,,,25,,Male
1911,Year,2013,E38000104,,,25,,Female
1935,Year,2013,E38000104,,,26,,Male
1885,Year,2013,E38000104,,,26,,Female
1919,Year,2013,E38000104,,,27,,Male
1811,Year,2013,E38000104,,,27,,Female
1917,Year,2013,E38000104,,,28,,Male
1829,Year,2013,E38000104,,,28,,Female
1827,Year,2013,E38000104,,,29,,Male
1749,Year,2013,E38000104,,,29,,Female
1712,Year,2013,E38000104,,,30,,Male
1815,Year,2013,E38000104,,,30,,Female
1757,Year,2013,E38000104,,,31,,Male
1806,Year,2013,E38000104,,,31,,Female
1745,Year,2013,E38000104,,,32,,Male
1886,Year,2013,E38000104,,,32,,Female
1895,Year,2013,E38000104,,,33,,Male
1870,Year,2013,E38000104,,,33,,Female
1837,Year,2013,E38000104,,,34,,Male
1779,Year,2013,E38000104,,,34,,Female
1667,Year,2013,E38000104,,,35,,Male
1608,Year,2013,E38000104,,,35,,Female
1639,Year,2013,E38000104,,,36,,Male
1697,Year,2013,E38000104,,,36,,Female
1696,Year,2013,E38000104,,,37,,Male
1656,Year,2013,E38000104,,,37,,Female
1696,Year,2013,E38000104,,,38,,Male
1715,Year,2013,E38000104,,,38,,Female
1674,Year,2013,E38000104,,,39,,Male
1796,Year,2013,E38000104,,,39,,Female
1822,Year,2013,E38000104,,,40,,Male
1697,Year,2013,E38000104,,,40,,Female
1879,Year,2013,E38000104,,,41,,Male
1905,Year,2013,E38000104,,,41,,Female
1997,Year,2013,E38000104,,,42,,Male
1910,Year,2013,E38000104,,,42,,Female
1940,Year,2013,E38000104,,,43,,Male
1945,Year,2013,E38000104,,,43,,Female
1956,Year,2013,E38000104,,,44,,Male
2035,Year,2013,E38000104,,,44,,Female
1939,Year,2013,E38000104,,,45,,Male
2024,Year,2013,E38000104,,,45,,Female
2054,Year,2013,E38000104,,,46,,Male
2061,Year,2013,E38000104,,,46,,Female
2065,Year,2013,E38000104,,,47,,Male
1945,Year,2013,E38000104,,,47,,Female
1973,Year,2013,E38000104,,,48,,Male
2027,Year,2013,E38000104,,,48,,Female
2019,Year,2013,E38000104,,,49,,Male
1965,Year,2013,E38000104,,,49,,Female
1950,Year,2013,E38000104,,,50,,Male
2028,Year,2013,E38000104,,,50,,Female
