V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Provision_codelist,Provision,Size of Company_codelist,Size of Company
7.1,,12.0,Year,2016,K02000001,,,£500 - £600,,Female,,Group stakeholder pension,,13 to 99 employees
2.7,,19.0,Year,2016,K02000001,,,£500 - £600,,Female,,Unknown pension provision,,13 to 99 employees
35.3,,4.3,Year,2016,K02000001,,,£500 - £600,,Female,,No pension provision,,13 to 99 employees
18.5,,4.8,Year,2016,K02000001,,,£600 and over,,Female,,Defined benefit,,13 to 99 employees
13.8,,5.7,Year,2016,K02000001,,,£600 and over,,Female,,Defined contribution,,13 to 99 employees
29.1,,3.6,Year,2016,K02000001,,,£600 and over,,Female,,Group personal pension,,13 to 99 employees
,x,28.0,Year,2016,K02000001,,,£600 and over,,Female,,Group self-invested personal pension,,13 to 99 employees
7.2,,8.1,Year,2016,K02000001,,,£600 and over,,Female,,Group stakeholder pension,,13 to 99 employees
2.4,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Unknown pension provision,,13 to 99 employees
28.4,,3.6,Year,2016,K02000001,,,£600 and over,,Female,,No pension provision,,13 to 99 employees
23.5,,1.7,Year,2016,K02000001,,,All,,Female,,Defined benefit,,100 to 499 employees
18.9,,1.9,Year,2016,K02000001,,,All,,Female,,Defined contribution,,100 to 499 employees
22.9,,1.7,Year,2016,K02000001,,,All,,Female,,Group personal pension,,100 to 499 employees
0.9,,9.7,Year,2016,K02000001,,,All,,Female,,Group self-invested personal pension,,100 to 499 employees
5.4,,3.9,Year,2016,K02000001,,,All,,Female,,Group stakeholder pension,,100 to 499 employees
1.9,,6.7,Year,2016,K02000001,,,All,,Female,,Unknown pension provision,,100 to 499 employees
26.6,,1.5,Year,2016,K02000001,,,All,,Female,,No pension provision,,100 to 499 employees
11.3,,8.4,Year,2016,K02000001,,,Less than £100,,Female,,Defined benefit,,100 to 499 employees
7.8,,9.9,Year,2016,K02000001,,,Less than £100,,Female,,Defined contribution,,100 to 499 employees
4.5,,14.0,Year,2016,K02000001,,,Less than £100,,Female,,Group personal pension,,100 to 499 employees
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Group self-invested personal pension,,100 to 499 employees
,x,24.0,Year,2016,K02000001,,,Less than £100,,Female,,Group stakeholder pension,,100 to 499 employees
,x,42.0,Year,2016,K02000001,,,Less than £100,,Female,,Unknown pension provision,,100 to 499 employees
74.2,,1.8,Year,2016,K02000001,,,Less than £100,,Female,,No pension provision,,100 to 499 employees
16.9,,5.4,Year,2016,K02000001,,,£100 - £200,,Female,,Defined benefit,,100 to 499 employees
16.2,,5.5,Year,2016,K02000001,,,£100 - £200,,Female,,Defined contribution,,100 to 499 employees
10.9,,7.1,Year,2016,K02000001,,,£100 - £200,,Female,,Group personal pension,,100 to 499 employees
,x,29.0,Year,2016,K02000001,,,£100 - £200,,Female,,Group self-invested personal pension,,100 to 499 employees
3.3,,13.0,Year,2016,K02000001,,,£100 - £200,,Female,,Group stakeholder pension,,100 to 499 employees
,x,22.0,Year,2016,K02000001,,,£100 - £200,,Female,,Unknown pension provision,,100 to 499 employees
50.9,,2.4,Year,2016,K02000001,,,£100 - £200,,Female,,No pension provision,,100 to 499 employees
22.9,,4.1,Year,2016,K02000001,,,£200 - £300,,Female,,Defined benefit,,100 to 499 employees
23.1,,4.0,Year,2016,K02000001,,,£200 - £300,,Female,,Defined contribution,,100 to 499 employees
18.4,,4.7,Year,2016,K02000001,,,£200 - £300,,Female,,Group personal pension,,100 to 499 employees
,x,36.0,Year,2016,K02000001,,,£200 - £300,,Female,,Group self-invested personal pension,,100 to 499 employees
5.5,,9.2,Year,2016,K02000001,,,£200 - £300,,Female,,Group stakeholder pension,,100 to 499 employees
2.1,,15.0,Year,2016,K02000001,,,£200 - £300,,Female,,Unknown pension provision,,100 to 499 employees
27.6,,3.6,Year,2016,K02000001,,,£200 - £300,,Female,,No pension provision,,100 to 499 employees
19.2,,4.4,Year,2016,K02000001,,,£300 - £400,,Female,,Defined benefit,,100 to 499 employees
25.3,,3.7,Year,2016,K02000001,,,£300 - £400,,Female,,Defined contribution,,100 to 499 employees
25.6,,3.7,Year,2016,K02000001,,,£300 - £400,,Female,,Group personal pension,,100 to 499 employees
1.1,,20.0,Year,2016,K02000001,,,£300 - £400,,Female,,Group self-invested personal pension,,100 to 499 employees
5.1,,9.1,Year,2016,K02000001,,,£300 - £400,,Female,,Group stakeholder pension,,100 to 499 employees
2.3,,14.0,Year,2016,K02000001,,,£300 - £400,,Female,,Unknown pension provision,,100 to 499 employees
21.6,,4.2,Year,2016,K02000001,,,£300 - £400,,Female,,No pension provision,,100 to 499 employees
24.1,,4.5,Year,2016,K02000001,,,£400 - £500,,Female,,Defined benefit,,100 to 499 employees
20.7,,4.9,Year,2016,K02000001,,,£400 - £500,,Female,,Defined contribution,,100 to 499 employees
31.4,,3.7,Year,2016,K02000001,,,£400 - £500,,Female,,Group personal pension,,100 to 499 employees
,x,24.0,Year,2016,K02000001,,,£400 - £500,,Female,,Group self-invested personal pension,,100 to 499 employees
6.7,,9.4,Year,2016,K02000001,,,£400 - £500,,Female,,Group stakeholder pension,,100 to 499 employees
2.8,,15.0,Year,2016,K02000001,,,£400 - £500,,Female,,Unknown pension provision,,100 to 499 employees
13.3,,6.5,Year,2016,K02000001,,,£400 - £500,,Female,,No pension provision,,100 to 499 employees
26.1,,5.4,Year,2016,K02000001,,,£500 - £600,,Female,,Defined benefit,,100 to 499 employees
18.4,,6.7,Year,2016,K02000001,,,£500 - £600,,Female,,Defined contribution,,100 to 499 employees
32.7,,4.6,Year,2016,K02000001,,,£500 - £600,,Female,,Group personal pension,,100 to 499 employees
,x,28.0,Year,2016,K02000001,,,£500 - £600,,Female,,Group self-invested personal pension,,100 to 499 employees
7.4,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Group stakeholder pension,,100 to 499 employees
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,Unknown pension provision,,100 to 499 employees
11.9,,8.8,Year,2016,K02000001,,,£500 - £600,,Female,,No pension provision,,100 to 499 employees
35.3,,2.9,Year,2016,K02000001,,,£600 and over,,Female,,Defined benefit,,100 to 499 employees
15.2,,5.1,Year,2016,K02000001,,,£600 and over,,Female,,Defined contribution,,100 to 499 employees
30.0,,3.3,Year,2016,K02000001,,,£600 and over,,Female,,Group personal pension,,100 to 499 employees
1.5,,18.0,Year,2016,K02000001,,,£600 and over,,Female,,Group self-invested personal pension,,100 to 499 employees
6.8,,8.0,Year,2016,K02000001,,,£600 and over,,Female,,Group stakeholder pension,,100 to 499 employees
1.6,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,Unknown pension provision,,100 to 499 employees
9.5,,6.6,Year,2016,K02000001,,,£600 and over,,Female,,No pension provision,,100 to 499 employees
26.1,,2.5,Year,2016,K02000001,,,All,,Female,,Defined benefit,,500 to 999 employees
19.2,,2.9,Year,2016,K02000001,,,All,,Female,,Defined contribution,,500 to 999 employees
23.0,,2.7,Year,2016,K02000001,,,All,,Female,,Group personal pension,,500 to 999 employees
0.7,,17.0,Year,2016,K02000001,,,All,,Female,,Group self-invested personal pension,,500 to 999 employees
5.0,,6.4,Year,2016,K02000001,,,All,,Female,,Group stakeholder pension,,500 to 999 employees
1.6,,11.0,Year,2016,K02000001,,,All,,Female,,Unknown pension provision,,500 to 999 employees
24.3,,2.5,Year,2016,K02000001,,,All,,Female,,No pension provision,,500 to 999 employees
8.8,,16.0,Year,2016,K02000001,,,Less than £100,,Female,,Defined benefit,,500 to 999 employees
7.5,,17.0,Year,2016,K02000001,,,Less than £100,,Female,,Defined contribution,,500 to 999 employees
,x,21.0,Year,2016,K02000001,,,Less than £100,,Female,,Group personal pension,,500 to 999 employees
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Group stakeholder pension,,500 to 999 employees
,x,70.0,Year,2016,K02000001,,,Less than £100,,Female,,Unknown pension provision,,500 to 999 employees
77.7,,2.6,Year,2016,K02000001,,,Less than £100,,Female,,No pension provision,,500 to 999 employees
18.4,,8.3,Year,2016,K02000001,,,£100 - £200,,Female,,Defined benefit,,500 to 999 employees
17.6,,8.3,Year,2016,K02000001,,,£100 - £200,,Female,,Defined contribution,,500 to 999 employees
12.8,,10.0,Year,2016,K02000001,,,£100 - £200,,Female,,Group personal pension,,500 to 999 employees
,x,57.0,Year,2016,K02000001,,,£100 - £200,,Female,,Group self-invested personal pension,,500 to 999 employees
,x,23.0,Year,2016,K02000001,,,£100 - £200,,Female,,Group stakeholder pension,,500 to 999 employees
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Female,,Unknown pension provision,,500 to 999 employees
47.3,,4.1,Year,2016,K02000001,,,£100 - £200,,Female,,No pension provision,,500 to 999 employees
22.7,,6.8,Year,2016,K02000001,,,£200 - £300,,Female,,Defined benefit,,500 to 999 employees
23.8,,6.4,Year,2016,K02000001,,,£200 - £300,,Female,,Defined contribution,,500 to 999 employees
19.9,,7.3,Year,2016,K02000001,,,£200 - £300,,Female,,Group personal pension,,500 to 999 employees
,x,51.0,Year,2016,K02000001,,,£200 - £300,,Female,,Group self-invested personal pension,,500 to 999 employees
4.3,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,Group stakeholder pension,,500 to 999 employees
3.0,,20.0,Year,2016,K02000001,,,£200 - £300,,Female,,Unknown pension provision,,500 to 999 employees
25.9,,6.4,Year,2016,K02000001,,,£200 - £300,,Female,,No pension provision,,500 to 999 employees
23.8,,6.2,Year,2016,K02000001,,,£300 - £400,,Female,,Defined benefit,,500 to 999 employees
21.9,,6.4,Year,2016,K02000001,,,£300 - £400,,Female,,Defined contribution,,500 to 999 employees
26.3,,5.6,Year,2016,K02000001,,,£300 - £400,,Female,,Group personal pension,,500 to 999 employees
,x,58.0,Year,2016,K02000001,,,£300 - £400,,Female,,Group self-invested personal pension,,500 to 999 employees
5.1,,15.0,Year,2016,K02000001,,,£300 - £400,,Female,,Group stakeholder pension,,500 to 999 employees
,x,22.0,Year,2016,K02000001,,,£300 - £400,,Female,,Unknown pension provision,,500 to 999 employees
20.5,,6.8,Year,2016,K02000001,,,£300 - £400,,Female,,No pension provision,,500 to 999 employees
29.5,,6.0,Year,2016,K02000001,,,£400 - £500,,Female,,Defined benefit,,500 to 999 employees
19.7,,7.8,Year,2016,K02000001,,,£400 - £500,,Female,,Defined contribution,,500 to 999 employees
26.7,,6.4,Year,2016,K02000001,,,£400 - £500,,Female,,Group personal pension,,500 to 999 employees
,x,41.0,Year,2016,K02000001,,,£400 - £500,,Female,,Group self-invested personal pension,,500 to 999 employees
7.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,Group stakeholder pension,,500 to 999 employees
,x,27.0,Year,2016,K02000001,,,£400 - £500,,Female,,Unknown pension provision,,500 to 999 employees
14.3,,9.6,Year,2016,K02000001,,,£400 - £500,,Female,,No pension provision,,500 to 999 employees
33.7,,6.8,Year,2016,K02000001,,,£500 - £600,,Female,,Defined benefit,,500 to 999 employees
21.6,,9.1,Year,2016,K02000001,,,£500 - £600,,Female,,Defined contribution,,500 to 999 employees
24.9,,8.4,Year,2016,K02000001,,,£500 - £600,,Female,,Group personal pension,,500 to 999 employees
0.0,,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,Group self-invested personal pension,,500 to 999 employees
6.2,,19.0,Year,2016,K02000001,,,£500 - £600,,Female,,Group stakeholder pension,,500 to 999 employees
,x,35.0,Year,2016,K02000001,,,£500 - £600,,Female,,Unknown pension provision,,500 to 999 employees
11.8,,13.0,Year,2016,K02000001,,,£500 - £600,,Female,,No pension provision,,500 to 999 employees
34.8,,4.4,Year,2016,K02000001,,,£600 and over,,Female,,Defined benefit,,500 to 999 employees
17.9,,6.8,Year,2016,K02000001,,,£600 and over,,Female,,Defined contribution,,500 to 999 employees
31.0,,4.8,Year,2016,K02000001,,,£600 and over,,Female,,Group personal pension,,500 to 999 employees
,x,24.0,Year,2016,K02000001,,,£600 and over,,Female,,Group self-invested personal pension,,500 to 999 employees
6.7,,12.0,Year,2016,K02000001,,,£600 and over,,Female,,Group stakeholder pension,,500 to 999 employees
,x,33.0,Year,2016,K02000001,,,£600 and over,,Female,,Unknown pension provision,,500 to 999 employees
6.9,,12.0,Year,2016,K02000001,,,£600 and over,,Female,,No pension provision,,500 to 999 employees
50.4,,0.4,Year,2016,K02000001,,,All,,Female,,Defined benefit,,"1,000 employees or more"
17.8,,0.9,Year,2016,K02000001,,,All,,Female,,Defined contribution,,"1,000 employees or more"
6.9,,1.6,Year,2016,K02000001,,,All,,Female,,Group personal pension,,"1,000 employees or more"
0.2,,11.0,Year,2016,K02000001,,,All,,Female,,Group self-invested personal pension,,"1,000 employees or more"
2.9,,2.4,Year,2016,K02000001,,,All,,Female,,Group stakeholder pension,,"1,000 employees or more"
0.8,,5.0,Year,2016,K02000001,,,All,,Female,,Unknown pension provision,,"1,000 employees or more"
21.0,,0.8,Year,2016,K02000001,,,All,,Female,,No pension provision,,"1,000 employees or more"
24.5,,2.5,Year,2016,K02000001,,,Less than £100,,Female,,Defined benefit,,"1,000 employees or more"
8.3,,4.7,Year,2016,K02000001,,,Less than £100,,Female,,Defined contribution,,"1,000 employees or more"
1.4,,13.0,Year,2016,K02000001,,,Less than £100,,Female,,Group personal pension,,"1,000 employees or more"
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Group self-invested personal pension,,"1,000 employees or more"
0.6,,19.0,Year,2016,K02000001,,,Less than £100,,Female,,Group stakeholder pension,,"1,000 employees or more"
,x,32.0,Year,2016,K02000001,,,Less than £100,,Female,,Unknown pension provision,,"1,000 employees or more"
65.1,,1.1,Year,2016,K02000001,,,Less than £100,,Female,,No pension provision,,"1,000 employees or more"
30.0,,1.6,Year,2016,K02000001,,,£100 - £200,,Female,,Defined benefit,,"1,000 employees or more"
18.7,,2.1,Year,2016,K02000001,,,£100 - £200,,Female,,Defined contribution,,"1,000 employees or more"
4.0,,5.3,Year,2016,K02000001,,,£100 - £200,,Female,,Group personal pension,,"1,000 employees or more"
,x,58.0,Year,2016,K02000001,,,£100 - £200,,Female,,Group self-invested personal pension,,"1,000 employees or more"
3.4,,5.3,Year,2016,K02000001,,,£100 - £200,,Female,,Group stakeholder pension,,"1,000 employees or more"
0.5,,16.0,Year,2016,K02000001,,,£100 - £200,,Female,,Unknown pension provision,,"1,000 employees or more"
43.5,,1.2,Year,2016,K02000001,,,£100 - £200,,Female,,No pension provision,,"1,000 employees or more"
42.2,,1.2,Year,2016,K02000001,,,£200 - £300,,Female,,Defined benefit,,"1,000 employees or more"
25.1,,1.8,Year,2016,K02000001,,,£200 - £300,,Female,,Defined contribution,,"1,000 employees or more"
6.6,,4.0,Year,2016,K02000001,,,£200 - £300,,Female,,Group personal pension,,"1,000 employees or more"
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Female,,Group self-invested personal pension,,"1,000 employees or more"
3.8,,4.9,Year,2016,K02000001,,,£200 - £300,,Female,,Group stakeholder pension,,"1,000 employees or more"
1.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Unknown pension provision,,"1,000 employees or more"
21.3,,2.0,Year,2016,K02000001,,,£200 - £300,,Female,,No pension provision,,"1,000 employees or more"
48.7,,1.1,Year,2016,K02000001,,,£300 - £400,,Female,,Defined benefit,,"1,000 employees or more"
21.9,,2.0,Year,2016,K02000001,,,£300 - £400,,Female,,Defined contribution,,"1,000 employees or more"
9.3,,3.4,Year,2016,K02000001,,,£300 - £400,,Female,,Group personal pension,,"1,000 employees or more"
,x,27.0,Year,2016,K02000001,,,£300 - £400,,Female,,Group self-invested personal pension,,"1,000 employees or more"
4.0,,5.0,Year,2016,K02000001,,,£300 - £400,,Female,,Group stakeholder pension,,"1,000 employees or more"
1.1,,10.0,Year,2016,K02000001,,,£300 - £400,,Female,,Unknown pension provision,,"1,000 employees or more"
14.9,,2.6,Year,2016,K02000001,,,£300 - £400,,Female,,No pension provision,,"1,000 employees or more"
60.2,,1.0,Year,2016,K02000001,,,£400 - £500,,Female,,Defined benefit,,"1,000 employees or more"
16.6,,2.8,Year,2016,K02000001,,,£400 - £500,,Female,,Defined contribution,,"1,000 employees or more"
8.9,,4.0,Year,2016,K02000001,,,£400 - £500,,Female,,Group personal pension,,"1,000 employees or more"
,x,32.0,Year,2016,K02000001,,,£400 - £500,,Female,,Group self-invested personal pension,,"1,000 employees or more"
2.7,,7.4,Year,2016,K02000001,,,£400 - £500,,Female,,Group stakeholder pension,,"1,000 employees or more"
0.9,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,Unknown pension provision,,"1,000 employees or more"
10.6,,3.7,Year,2016,K02000001,,,£400 - £500,,Female,,No pension provision,,"1,000 employees or more"
65.9,,1.1,Year,2016,K02000001,,,£500 - £600,,Female,,Defined benefit,,"1,000 employees or more"
13.9,,3.7,Year,2016,K02000001,,,£500 - £600,,Female,,Defined contribution,,"1,000 employees or more"
7.8,,5.2,Year,2016,K02000001,,,£500 - £600,,Female,,Group personal pension,,"1,000 employees or more"
,x,33.0,Year,2016,K02000001,,,£500 - £600,,Female,,Group self-invested personal pension,,"1,000 employees or more"
2.6,,9.1,Year,2016,K02000001,,,£500 - £600,,Female,,Group stakeholder pension,,"1,000 employees or more"
0.9,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,Unknown pension provision,,"1,000 employees or more"
8.8,,4.9,Year,2016,K02000001,,,£500 - £600,,Female,,No pension provision,,"1,000 employees or more"
68.3,,0.7,Year,2016,K02000001,,,£600 and over,,Female,,Defined benefit,,"1,000 employees or more"
14.5,,2.3,Year,2016,K02000001,,,£600 and over,,Female,,Defined contribution,,"1,000 employees or more"
8.0,,3.4,Year,2016,K02000001,,,£600 and over,,Female,,Group personal pension,,"1,000 employees or more"
0.4,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Group self-invested personal pension,,"1,000 employees or more"
2.2,,6.4,Year,2016,K02000001,,,£600 and over,,Female,,Group stakeholder pension,,"1,000 employees or more"
0.8,,11.0,Year,2016,K02000001,,,£600 and over,,Female,,Unknown pension provision,,"1,000 employees or more"
5.8,,3.9,Year,2016,K02000001,,,£600 and over,,Female,,No pension provision,,"1,000 employees or more"
