V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
49.3,,7.3,Year,2016,K02000001,,,£300 - £400,,Female,,Construction ,,No pension provision
,x,26.0,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,Defined benefit
15.2,,18.0,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,Defined contribution
20.8,,15.0,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,Group personal pension
,x,44.0,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,Unknown pension provision
44.8,,8.5,Year,2016,K02000001,,,£400 - £500,,Female,,Construction ,,No pension provision
,x,37.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,Defined benefit
22.8,,19.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,Defined contribution
27.6,,17.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,Group self-invested personal pension
,x,44.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,Unknown pension provision
30.6,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,Construction ,,No pension provision
,x,26.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,Defined benefit
22.0,,14.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,Defined contribution
25.4,,13.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,Group self-invested personal pension
,x,30.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,Unknown pension provision
31.9,,11.0,Year,2016,K02000001,,,£600 and over,,Female,,Construction ,,No pension provision
5.8,,3.2,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
24.1,,1.4,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
11.9,,2.3,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
0.4,,14.0,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
8.3,,2.6,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.0,,8.7,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
48.6,,0.8,Year,2016,K02000001,,,Wholesale and retail trade; repair of motor vehicles and motorcycles,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
3.2,,12.0,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
8.6,,6.6,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
2.0,,15.0,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
1.4,,18.0,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
84.7,,0.9,Year,2016,K02000001,,,Less than £100,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
4.6,,6.4,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
20.8,,2.8,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
4.2,,7.3,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,36.0,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
6.0,,5.6,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
63.8,,1.1,Year,2016,K02000001,,,£100 - £200,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
6.2,,6.5,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
31.6,,2.5,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
10.3,,5.3,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
9.7,,5.1,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.1,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
40.9,,2.1,Year,2016,K02000001,,,£200 - £300,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
6.6,,7.5,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
27.8,,3.3,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
17.3,,4.7,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
12.2,,5.3,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
1.7,,16.0,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
33.9,,3.0,Year,2016,K02000001,,,£300 - £400,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
6.6,,11.0,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
27.0,,4.9,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
22.8,,5.6,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,34.0,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
11.2,,8.2,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
29.6,,4.7,Year,2016,K02000001,,,£400 - £500,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
7.9,,15.0,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
27.9,,6.8,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
24.6,,7.6,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
9.7,,13.0,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
27.6,,7.1,Year,2016,K02000001,,,£500 - £600,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
8.8,,9.9,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined benefit
29.2,,4.8,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Defined contribution
29.2,,4.9,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group personal pension
,x,30.0,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group self-invested personal pension
12.0,,8.2,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Group stakeholder pension
,x,30.0,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,Unknown pension provision
18.6,,6.6,Year,2016,K02000001,,,£600 and over,,Female,,Wholesale and retail trade; repair of motor vehicles and motorcycles ,,No pension provision
24.7,,3.9,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,Defined benefit
27.8,,3.6,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,Defined contribution
14.3,,5.7,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,Group personal pension
,x,25.0,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,Group self-invested personal pension
5.1,,10.0,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,Group stakeholder pension
1.5,,19.0,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,Unknown pension provision
25.7,,3.9,Year,2016,K02000001,,,Transportation and storage,,Female,,Transportation and storage ,,No pension provision
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,Defined benefit
,x,34.0,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,Defined contribution
,x,98.0,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,Group self-invested personal pension
,x,70.0,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,Unknown pension provision
86.2,,4.6,Year,2016,K02000001,,,Less than £100,,Female,,Transportation and storage ,,No pension provision
,x,23.0,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,Defined benefit
20.1,,13.0,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,Defined contribution
,x,22.0,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,Unknown pension provision
58.7,,5.6,Year,2016,K02000001,,,£100 - £200,,Female,,Transportation and storage ,,No pension provision
17.1,,13.0,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,Defined benefit
25.1,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,Defined contribution
12.8,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,Group personal pension
,x,57.0,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,Unknown pension provision
36.7,,8.4,Year,2016,K02000001,,,£200 - £300,,Female,,Transportation and storage ,,No pension provision
10.5,,14.0,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,Defined benefit
38.8,,6.2,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,Defined contribution
16.2,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,Group personal pension
,x,44.0,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,Unknown pension provision
25.8,,8.7,Year,2016,K02000001,,,£300 - £400,,Female,,Transportation and storage ,,No pension provision
24.1,,9.2,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,Defined benefit
32.3,,7.6,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,Defined contribution
21.5,,11.0,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,Group personal pension
,x,51.0,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,Unknown pension provision
15.6,,13.0,Year,2016,K02000001,,,£400 - £500,,Female,,Transportation and storage ,,No pension provision
36.4,,8.6,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,Defined benefit
27.1,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,Defined contribution
15.9,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,Group personal pension
,x,,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,Group self-invested personal pension
,x,28.0,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,Unknown pension provision
11.5,,19.0,Year,2016,K02000001,,,£500 - £600,,Female,,Transportation and storage ,,No pension provision
47.2,,5.1,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,Defined benefit
23.3,,8.8,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,Defined contribution
12.0,,14.0,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,Group self-invested personal pension
5.9,,20.0,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,Unknown pension provision
9.7,,16.0,Year,2016,K02000001,,,£600 and over,,Female,,Transportation and storage ,,No pension provision
2.7,,8.0,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,Defined benefit
26.4,,2.2,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,Defined contribution
5.8,,5.5,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,Group personal pension
,x,31.0,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
1.5,,11.0,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,Group stakeholder pension
0.9,,14.0,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,Unknown pension provision
62.5,,1.0,Year,2016,K02000001,,,Accommodation and food service activities,,Female,,Accommodation and food service activities ,,No pension provision
,x,23.0,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,Defined benefit
10.5,,7.5,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,Defined contribution
,x,29.0,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,Unknown pension provision
86.7,,1.0,Year,2016,K02000001,,,Less than £100,,Female,,Accommodation and food service activities ,,No pension provision
1.5,,18.0,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,Defined benefit
18.9,,4.7,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,Defined contribution
2.4,,15.0,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,Unknown pension provision
75.5,,1.3,Year,2016,K02000001,,,£100 - £200,,Female,,Accommodation and food service activities ,,No pension provision
3.9,,14.0,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,Defined benefit
36.8,,3.7,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,Defined contribution
6.1,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,Group personal pension
,x,60.0,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
2.2,,20.0,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,Unknown pension provision
49.5,,2.9,Year,2016,K02000001,,,£200 - £300,,Female,,Accommodation and food service activities ,,No pension provision
3.4,,19.0,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,Defined benefit
40.8,,4.4,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,Defined contribution
9.9,,11.0,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,Unknown pension provision
41.2,,4.5,Year,2016,K02000001,,,£300 - £400,,Female,,Accommodation and food service activities ,,No pension provision
,x,25.0,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,Defined benefit
43.0,,6.6,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,Defined contribution
16.8,,13.0,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,Group personal pension
,x,,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,Unknown pension provision
30.3,,9.0,Year,2016,K02000001,,,£400 - £500,,Female,,Accommodation and food service activities ,,No pension provision
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,Defined benefit
45.4,,10.0,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,Defined contribution
,x,22.0,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
,x,58.0,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,Unknown pension provision
31.6,,14.0,Year,2016,K02000001,,,£500 - £600,,Female,,Accommodation and food service activities ,,No pension provision
,x,32.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,Defined benefit
38.6,,11.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,Defined contribution
26.4,,14.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,Group personal pension
,x,99.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,Unknown pension provision
20.9,,16.0,Year,2016,K02000001,,,£600 and over,,Female,,Accommodation and food service activities ,,No pension provision
10.7,,6.4,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,Defined benefit
24.9,,3.9,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,Defined contribution
27.6,,3.6,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,Group personal pension
,x,22.0,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,Group self-invested personal pension
5.2,,9.7,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,Group stakeholder pension
1.8,,17.0,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,Unknown pension provision
28.7,,3.5,Year,2016,K02000001,,,Information and communication,,Female,,Information and communication ,,No pension provision
,x,99.0,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,Defined benefit
,x,49.0,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,Defined contribution
,x,58.0,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,Group self-invested personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,Unknown pension provision
90.7,,3.5,Year,2016,K02000001,,,Less than £100,,Female,,Information and communication ,,No pension provision
,x,35.0,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,Defined benefit
13.0,,18.0,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,Defined contribution
12.7,,19.0,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,Group personal pension
,x,99.0,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,Group self-invested personal pension
,x,35.0,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,Unknown pension provision
65.7,,5.1,Year,2016,K02000001,,,£100 - £200,,Female,,Information and communication ,,No pension provision
,x,38.0,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,Defined benefit
18.6,,15.0,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,Defined contribution
23.7,,13.0,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,Group personal pension
,x,,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,Group self-invested personal pension
,x,30.0,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,Unknown pension provision
49.0,,7.5,Year,2016,K02000001,,,£200 - £300,,Female,,Information and communication ,,No pension provision
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,Defined benefit
26.1,,10.0,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,Defined contribution
27.4,,9.8,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,Group self-invested personal pension
,x,31.0,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,Group stakeholder pension
,x,51.0,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,Unknown pension provision
32.9,,9.0,Year,2016,K02000001,,,£300 - £400,,Female,,Information and communication ,,No pension provision
,x,22.0,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,Defined benefit
25.7,,9.8,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,Defined contribution
32.2,,8.5,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,Unknown pension provision
27.2,,9.6,Year,2016,K02000001,,,£400 - £500,,Female,,Information and communication ,,No pension provision
12.3,,17.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,Defined benefit
28.8,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,Defined contribution
27.2,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,Group personal pension
,x,57.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,Group self-invested personal pension
,x,26.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,Unknown pension provision
21.4,,13.0,Year,2016,K02000001,,,£500 - £600,,Female,,Information and communication ,,No pension provision
16.7,,7.8,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,Defined benefit
28.7,,5.6,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,Defined contribution
32.4,,5.3,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,Group self-invested personal pension
6.0,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,Unknown pension provision
12.6,,9.7,Year,2016,K02000001,,,£600 and over,,Female,,Information and communication ,,No pension provision
16.6,,3.9,Year,2016,K02000001,,,Financial and insurance activities,,Female,,Financial and insurance activities ,,Defined benefit
40.2,,2.2,Year,2016,K02000001,,,Financial and insurance activities,,Female,,Financial and insurance activities ,,Defined contribution
