V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
,x,72.0,Year,2016,K02000001,,,£300 - £400,,Female,,Real estate activities ,,Group self-invested personal pension
,x,29.0,Year,2016,K02000001,,,£300 - £400,,Female,,Real estate activities ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£300 - £400,,Female,,Real estate activities ,,Unknown pension provision
17.0,,9.7,Year,2016,K02000001,,,£300 - £400,,Female,,Real estate activities ,,No pension provision
8.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,Defined benefit
9.0,,13.0,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,Defined contribution
4.0,,19.0,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,Group self-invested personal pension
,x,28.0,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,Unknown pension provision
11.0,,12.0,Year,2016,K02000001,,,£400 - £500,,Female,,Real estate activities ,,No pension provision
6.0,,17.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,Defined benefit
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,Defined contribution
,x,22.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,Group stakeholder pension
,x,51.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,Unknown pension provision
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,Female,,Real estate activities ,,No pension provision
8.0,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,Defined benefit
10.0,,13.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,Defined contribution
6.0,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,Group self-invested personal pension
,x,26.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,Unknown pension provision
8.0,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Real estate activities ,,No pension provision
43.0,,6.1,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,Defined benefit
127.0,,3.5,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,Defined contribution
255.0,,2.5,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,Group personal pension
13.0,,11.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
44.0,,6.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
10.0,,13.0,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
324.0,,2.1,Year,2016,K02000001,,,"Professional, scientific and technical activities",,Female,,"Professional, scientific and technical activities ",,No pension provision
,x,58.0,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,Defined benefit
,x,32.0,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,Defined contribution
,x,29.0,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
32.0,,6.6,Year,2016,K02000001,,,Less than £100,,Female,,"Professional, scientific and technical activities ",,No pension provision
,x,32.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,Defined benefit
7.0,,14.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,Defined contribution
11.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,Group personal pension
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
73.0,,4.4,Year,2016,K02000001,,,£100 - £200,,Female,,"Professional, scientific and technical activities ",,No pension provision
,x,27.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,Defined benefit
15.0,,9.3,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,Defined contribution
18.0,,8.8,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,Group personal pension
,x,38.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
5.0,,18.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
50.0,,5.3,Year,2016,K02000001,,,£200 - £300,,Female,,"Professional, scientific and technical activities ",,No pension provision
5.0,,18.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,Defined benefit
21.0,,8.4,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,Defined contribution
33.0,,6.7,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,Group personal pension
,x,34.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
6.0,,15.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
51.0,,5.4,Year,2016,K02000001,,,£300 - £400,,Female,,"Professional, scientific and technical activities ",,No pension provision
5.0,,18.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,Defined benefit
19.0,,9.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,Defined contribution
41.0,,6.2,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,Group personal pension
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
6.0,,16.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
42.0,,6.1,Year,2016,K02000001,,,£400 - £500,,Female,,"Professional, scientific and technical activities ",,No pension provision
6.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,Defined benefit
16.0,,10.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,Defined contribution
38.0,,6.5,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,Group personal pension
,x,31.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
5.0,,17.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
27.0,,7.9,Year,2016,K02000001,,,£500 - £600,,Female,,"Professional, scientific and technical activities ",,No pension provision
23.0,,8.5,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,Defined benefit
48.0,,5.9,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,Defined contribution
112.0,,3.9,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,Group personal pension
7.0,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,Group self-invested personal pension
17.0,,10.0,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,Unknown pension provision
49.0,,6.0,Year,2016,K02000001,,,£600 and over,,Female,,"Professional, scientific and technical activities ",,No pension provision
49.0,,5.4,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,Defined benefit
206.0,,2.6,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,Defined contribution
94.0,,4.1,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,Group personal pension
,x,24.0,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,Group self-invested personal pension
29.0,,7.1,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,Group stakeholder pension
17.0,,9.4,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,Unknown pension provision
422.0,,1.8,Year,2016,K02000001,,,Administrative and support service activities,,Female,,Administrative and support service activities ,,No pension provision
,x,21.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,Defined benefit
11.0,,11.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,Defined contribution
,x,27.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,Group self-invested personal pension
,x,60.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,Unknown pension provision
101.0,,3.6,Year,2016,K02000001,,,Less than £100,,Female,,Administrative and support service activities ,,No pension provision
9.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,Defined benefit
27.0,,6.9,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,Defined contribution
8.0,,14.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,Unknown pension provision
117.0,,3.4,Year,2016,K02000001,,,£100 - £200,,Female,,Administrative and support service activities ,,No pension provision
9.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,Defined benefit
55.0,,4.9,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,Defined contribution
13.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,Group personal pension
,x,,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,Group self-invested personal pension
5.0,,16.0,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,Group stakeholder pension
4.0,,18.0,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,Unknown pension provision
79.0,,4.3,Year,2016,K02000001,,,£200 - £300,,Female,,Administrative and support service activities ,,No pension provision
11.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,Defined benefit
47.0,,5.4,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,Defined contribution
19.0,,8.8,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,Group self-invested personal pension
6.0,,15.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,Unknown pension provision
56.0,,5.2,Year,2016,K02000001,,,£300 - £400,,Female,,Administrative and support service activities ,,No pension provision
6.0,,15.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,Defined benefit
28.0,,7.2,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,Defined contribution
14.0,,10.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,Group self-invested personal pension
4.0,,20.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,Group stakeholder pension
,x,28.0,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,Unknown pension provision
27.0,,7.8,Year,2016,K02000001,,,£400 - £500,,Female,,Administrative and support service activities ,,No pension provision
4.0,,20.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,Defined benefit
13.0,,11.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,Defined contribution
12.0,,12.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,Group personal pension
,x,42.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,Group self-invested personal pension
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,Unknown pension provision
17.0,,9.6,Year,2016,K02000001,,,£500 - £600,,Female,,Administrative and support service activities ,,No pension provision
6.0,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,Defined benefit
25.0,,8.2,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,Defined contribution
27.0,,8.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,Group self-invested personal pension
8.0,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,Unknown pension provision
26.0,,8.2,Year,2016,K02000001,,,£600 and over,,Female,,Administrative and support service activities ,,No pension provision
527.0,,1.6,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
7.0,,15.0,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
32.0,,6.4,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
4.0,,20.0,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
44.0,,5.8,Year,2016,K02000001,,,Public administration and defence; compulsory social security,,Female,,Public administration and defence; compulsory social security ,,No pension provision
6.0,,14.0,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,50.0,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
11.0,,12.0,Year,2016,K02000001,,,Less than £100,,Female,,Public administration and defence; compulsory social security ,,No pension provision
32.0,,6.4,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,38.0,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
,x,31.0,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
6.0,,15.0,Year,2016,K02000001,,,£100 - £200,,Female,,Public administration and defence; compulsory social security ,,No pension provision
60.0,,4.6,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
4.0,,18.0,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
7.0,,15.0,Year,2016,K02000001,,,£200 - £300,,Female,,Public administration and defence; compulsory social security ,,No pension provision
95.0,,3.7,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,32.0,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
5.0,,16.0,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,58.0,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,59.0,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
6.0,,16.0,Year,2016,K02000001,,,£300 - £400,,Female,,Public administration and defence; compulsory social security ,,No pension provision
92.0,,3.9,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,58.0,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
10.0,,11.0,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,58.0,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
4.0,,19.0,Year,2016,K02000001,,,£400 - £500,,Female,,Public administration and defence; compulsory social security ,,No pension provision
72.0,,4.6,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
5.0,,17.0,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Female,,Public administration and defence; compulsory social security ,,No pension provision
169.0,,3.1,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,Defined benefit
,x,28.0,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,Defined contribution
8.0,,14.0,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,Unknown pension provision
7.0,,15.0,Year,2016,K02000001,,,£600 and over,,Female,,Public administration and defence; compulsory social security ,,No pension provision
1972.0,,0.8,Year,2016,K02000001,,,Education,,Female,,Education ,,Defined benefit
86.0,,4.2,Year,2016,K02000001,,,Education,,Female,,Education ,,Defined contribution
92.0,,4.1,Year,2016,K02000001,,,Education,,Female,,Education ,,Group personal pension
,x,29.0,Year,2016,K02000001,,,Education,,Female,,Education ,,Group self-invested personal pension
25.0,,8.1,Year,2016,K02000001,,,Education,,Female,,Education ,,Group stakeholder pension
21.0,,8.6,Year,2016,K02000001,,,Education,,Female,,Education ,,Unknown pension provision
492.0,,1.7,Year,2016,K02000001,,,Education,,Female,,Education ,,No pension provision
133.0,,3.0,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,Defined benefit
5.0,,17.0,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,Defined contribution
,x,21.0,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,Group self-invested personal pension
,x,32.0,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,Unknown pension provision
141.0,,3.2,Year,2016,K02000001,,,Less than £100,,Female,,Education ,,No pension provision
234.0,,2.4,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,Defined benefit
10.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,Defined contribution
9.0,,13.0,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,Unknown pension provision
122.0,,3.4,Year,2016,K02000001,,,£100 - £200,,Female,,Education ,,No pension provision
329.0,,2.0,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,Defined benefit
18.0,,9.0,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,Defined contribution
15.0,,10.0,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,Unknown pension provision
82.0,,4.2,Year,2016,K02000001,,,£200 - £300,,Female,,Education ,,No pension provision
268.0,,2.3,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,Defined benefit
19.0,,9.1,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,Defined contribution
18.0,,9.1,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,Unknown pension provision
51.0,,5.4,Year,2016,K02000001,,,£300 - £400,,Female,,Education ,,No pension provision
253.0,,2.4,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,Defined benefit
16.0,,10.0,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,Defined contribution
17.0,,9.7,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,Group personal pension
,x,,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,Group self-invested personal pension
4.0,,20.0,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,Unknown pension provision
34.0,,6.7,Year,2016,K02000001,,,£400 - £500,,Female,,Education ,,No pension provision
184.0,,2.9,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,Defined benefit
6.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,Defined contribution
10.0,,13.0,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,Group self-invested personal pension
4.0,,20.0,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,Unknown pension provision
21.0,,8.7,Year,2016,K02000001,,,£500 - £600,,Female,,Education ,,No pension provision
571.0,,1.6,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,Defined benefit
13.0,,12.0,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,Defined contribution
21.0,,9.2,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,Group self-invested personal pension
6.0,,18.0,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,Group stakeholder pension
6.0,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,Unknown pension provision
41.0,,6.4,Year,2016,K02000001,,,£600 and over,,Female,,Education ,,No pension provision
1612.0,,0.9,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,Defined benefit
420.0,,1.8,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,Defined contribution
220.0,,2.6,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,Group personal pension
5.0,,17.0,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,Group self-invested personal pension
63.0,,5.0,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,Group stakeholder pension
49.0,,5.6,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,Unknown pension provision
870.0,,1.2,Year,2016,K02000001,,,Human health and social work activities,,Female,,Human health and social work activities ,,No pension provision
26.0,,7.4,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,Defined benefit
11.0,,12.0,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,Defined contribution
7.0,,15.0,Year,2016,K02000001,,,Less than £100,,Female,,Human health and social work activities ,,Group personal pension
