V4_0,Time_codelist,Time,Geography_codelist,Geography,Costs_codelist,Costs,Growth Period_codelist,Growth Period,SA / NSA_codelist,SA / NSA,SIC_codelist,SIC
-1.2,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_H Transport and Storage
6.2,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
6.3,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
4.8,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
6.2,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
2.5,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
3.4,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
-2.2,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
2.1,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
-6.5,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
-7.0,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
-3.8,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
3.3,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
4.5,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
1.0,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
26.4,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
-0.5,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
2.4,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
1.5,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
7.3,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
1.7,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
4.8,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
5.9,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
-3.0,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
4.7,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
-3.7,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-4.9,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
1.0,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-3.6,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-0.1,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_P Education
-0.1,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_P Education
0.0,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_P Education
-0.1,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_P Education
3.0,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
3.1,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
2.3,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
3.0,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
-1.0,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
-0.6,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
-4.0,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
-0.4,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
-3.5,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
-4.0,Quarter,2012 Q1,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
-0.7,Quarter,2012 Q1,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
-1.4,Quarter,2012 Q1,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
2.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
2.0,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
5.5,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
1.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
2.0,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
2.3,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
0.8,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
2.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
-0.2,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
-0.5,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
1.5,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
0.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
10.8,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing"
5.7,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing"
51.9,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing"
10.2,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing"
1.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres
1.6,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres
2.0,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres
0.2,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_C3 Manufacturing - Chemicals and Man-made Fibres
-1.4,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C4 Manufacturing - Basic Metals and Metal Products
-1.3,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C4 Manufacturing - Basic Metals and Metal Products
-2.3,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C4 Manufacturing - Basic Metals and Metal Products
-2.8,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_C4 Manufacturing - Basic Metals and Metal Products
1.8,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C5 Manufacturing - Engineering and Allied Industries
1.8,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C5 Manufacturing - Engineering and Allied Industries
1.8,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C5 Manufacturing - Engineering and Allied Industries
1.9,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_C5 Manufacturing - Engineering and Allied Industries
4.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C6 Other Manufacturing
3.5,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C6 Other Manufacturing
9.1,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_C6 Other Manufacturing
3.8,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_C6 Other Manufacturing
2.2,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_D&E Electricity, Gas and Water Supply"
3.2,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_D&E Electricity, Gas and Water Supply"
-2.2,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_D&E Electricity, Gas and Water Supply"
3.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_D&E Electricity, Gas and Water Supply"
3.5,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_F Construction
3.1,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_F Construction
6.1,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_F Construction
3.0,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_F Construction
10.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_G46 Wholesale Trade
10.6,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_G46 Wholesale Trade
11.7,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_G46 Wholesale Trade
10.0,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_G46 Wholesale Trade
1.0,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_G45&G47 Retail Trade and Repairs
0.7,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_G45&G47 Retail Trade and Repairs
3.3,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_G45&G47 Retail Trade and Repairs
1.4,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_G45&G47 Retail Trade and Repairs
0.1,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_H Transport and Storage
-0.5,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_H Transport and Storage
4.1,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_H Transport and Storage
-0.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_H Transport and Storage
4.5,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
2.8,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
23.5,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
4.4,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_I Accommodation and Food Service Activities
2.4,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
2.2,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
3.3,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
0.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_J Information and Communication
-2.1,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
-2.0,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
-2.5,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
0.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_K Financial & Insurance Activities
-0.4,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
0.4,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
-4.6,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
-0.9,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_L Real Estate Activities
-0.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
-0.8,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
0.2,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
-0.9,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_M Professional, Scientific & Technical Activities"
3.8,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
3.4,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
6.9,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
4.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_N Administrative and Support Service Activities
-5.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-6.9,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-0.7,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-5.5,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_O Public Administration
-3.9,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_P Education
-3.8,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_P Education
-4.3,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_P Education
-3.9,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_P Education
0.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
0.3,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
4.0,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
0.7,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_Q Health and Social Work
3.8,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
3.0,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
9.3,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
2.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_R Arts, Entertainment and Recreation"
-2.3,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
-3.1,Quarter,2012 Q2,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
2.5,Quarter,2012 Q2,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
-3.0,Quarter,2012 Q2,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_S Other Service Activities
3.7,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
2.6,Quarter,2012 Q3,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
15.5,Quarter,2012 Q3,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
5.0,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_A Agriculture, Forestry and Fishing"
5.1,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
5.4,Quarter,2012 Q3,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
3.4,Quarter,2012 Q3,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
6.7,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,ILCH_B Mining and Quarrying
1.6,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
1.5,Quarter,2012 Q3,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
2.3,Quarter,2012 Q3,K02000001,,,Other Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
1.9,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour Excluding Bonuses and Arrears,,Annual,,Seasonally adjusted,,"ILCH_C1 Manufacturing - Food Products, Beverages and Tobacco "
4.8,Quarter,2012 Q3,K02000001,,,Labour Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing"
5.2,Quarter,2012 Q3,K02000001,,,Wage Costs per Hour,,Annual,,Seasonally adjusted,,"ILCH_C2 Manufacturing - Textiles, Leather and Clothing"
