V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
2.1,,14.0,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,Unknown pension provision
25.4,,3.5,Year,2016,K02000001,,,£400 - £500,,Male,,Elementary occupations,,No pension provision
22.4,,5.1,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Defined benefit
27.4,,4.6,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Defined contribution
15.3,,6.7,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Group self-invested personal pension
8.1,,9.6,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,Unknown pension provision
24.4,,5.1,Year,2016,K02000001,,,£500 - £600,,Male,,Elementary occupations,,No pension provision
26.6,,5.2,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Defined benefit
26.8,,5.3,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Defined contribution
16.6,,7.2,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Group self-invested personal pension
8.3,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,Unknown pension provision
19.7,,6.7,Year,2016,K02000001,,,£600 and over,,Male,,Elementary occupations,,No pension provision
34.4,,0.4,Year,2016,K02000001,,,Total,,Female,,All employees,,Defined benefit
16.0,,0.7,Year,2016,K02000001,,,Total,,Female,,All employees,,Defined contribution
10.9,,0.9,Year,2016,K02000001,,,Total,,Female,,All employees,,Group personal pension
0.4,,5.3,Year,2016,K02000001,,,Total,,Female,,All employees,,Group self-invested personal pension
3.5,,1.7,Year,2016,K02000001,,,Total,,Female,,All employees,,Group stakeholder pension
1.2,,3.1,Year,2016,K02000001,,,Total,,Female,,All employees,,Unknown pension provision
33.6,,0.4,Year,2016,K02000001,,,Total,,Female,,All employees,,No pension provision
14.4,,2.4,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Defined benefit
6.4,,3.8,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Defined contribution
1.8,,7.7,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Group personal pension
,x,38.0,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Group self-invested personal pension
0.7,,12.0,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Group stakeholder pension
0.3,,19.0,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,Unknown pension provision
76.3,,0.6,Year,2016,K02000001,,,Less than £100,,Female,,All employees,,No pension provision
19.2,,1.5,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Defined benefit
13.7,,1.8,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Defined contribution
4.9,,3.4,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Group personal pension
0.2,,16.0,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Group self-invested personal pension
2.7,,4.4,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Group stakeholder pension
0.6,,9.8,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,Unknown pension provision
58.7,,0.6,Year,2016,K02000001,,,£100 - £200,,Female,,All employees,,No pension provision
28.5,,1.2,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Defined benefit
20.8,,1.5,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Defined contribution
9.2,,2.4,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Group personal pension
0.2,,17.0,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Group self-invested personal pension
3.8,,3.8,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Group stakeholder pension
1.4,,6.6,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,Unknown pension provision
36.2,,1.0,Year,2016,K02000001,,,£200 - £300,,Female,,All employees,,No pension provision
32.6,,1.1,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Defined benefit
20.7,,1.5,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Defined contribution
13.8,,2.0,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Group personal pension
0.4,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Group self-invested personal pension
4.3,,3.7,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Group stakeholder pension
1.6,,6.3,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,Unknown pension provision
26.6,,1.3,Year,2016,K02000001,,,£300 - £400,,Female,,All employees,,No pension provision
41.6,,1.1,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Defined benefit
16.9,,2.1,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Defined contribution
15.2,,2.3,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Group personal pension
0.5,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Group self-invested personal pension
4.2,,4.5,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Group stakeholder pension
1.6,,7.8,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,Unknown pension provision
20.1,,1.9,Year,2016,K02000001,,,£400 - £500,,Female,,All employees,,No pension provision
48.1,,1.2,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Defined benefit
14.9,,2.8,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Defined contribution
14.9,,2.9,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Group personal pension
0.6,,16.0,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Group self-invested personal pension
4.1,,5.7,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Group stakeholder pension
1.4,,10.0,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,Unknown pension provision
16.1,,2.7,Year,2016,K02000001,,,£500 - £600,,Female,,All employees,,No pension provision
53.4,,0.7,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Defined benefit
14.6,,1.9,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Defined contribution
15.3,,1.9,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Group personal pension
0.7,,9.5,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Group self-invested personal pension
3.9,,4.0,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Group stakeholder pension
1.1,,7.6,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,Unknown pension provision
11.0,,2.3,Year,2016,K02000001,,,£600 and over,,Female,,All employees,,No pension provision
21.9,,2.6,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,Defined benefit
21.6,,2.6,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,Defined contribution
19.6,,2.9,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,Group personal pension
1.1,,14.0,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
6.2,,5.4,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
1.5,,11.0,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,Unknown pension provision
28.1,,2.2,Year,2016,K02000001,,,Total,,Female,,"Managers, directors and senior officials",,No pension provision
,x,40.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Defined benefit
,x,34.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Defined contribution
,x,39.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
,x,99.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,99.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,Unknown pension provision
72.7,,7.0,Year,2016,K02000001,,,Less than £100,,Female,,"Managers, directors and senior officials",,No pension provision
,x,23.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Defined benefit
8.9,,18.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Defined contribution
7.1,,20.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,Unknown pension provision
74.4,,3.2,Year,2016,K02000001,,,£100 - £200,,Female,,"Managers, directors and senior officials",,No pension provision
7.5,,18.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Defined benefit
18.4,,11.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Defined contribution
12.3,,14.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,70.0,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,Unknown pension provision
54.3,,4.8,Year,2016,K02000001,,,£200 - £300,,Female,,"Managers, directors and senior officials",,No pension provision
9.6,,12.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Defined benefit
26.2,,6.9,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Defined contribution
19.1,,8.9,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
4.6,,18.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,Unknown pension provision
38.3,,5.4,Year,2016,K02000001,,,£300 - £400,,Female,,"Managers, directors and senior officials",,No pension provision
17.3,,8.8,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Defined benefit
24.6,,7.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Defined contribution
16.9,,9.1,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,45.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
7.5,,14.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,Unknown pension provision
30.9,,6.1,Year,2016,K02000001,,,£400 - £500,,Female,,"Managers, directors and senior officials",,No pension provision
22.2,,7.8,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Defined benefit
22.9,,7.6,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Defined contribution
19.5,,8.6,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Group personal pension
,x,70.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
7.0,,15.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
,x,37.0,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,Unknown pension provision
26.8,,7.1,Year,2016,K02000001,,,£500 - £600,,Female,,"Managers, directors and senior officials",,No pension provision
30.6,,2.9,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,Defined benefit
22.0,,3.7,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,Defined contribution
23.5,,3.6,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,Group personal pension
1.5,,17.0,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,Group self-invested personal pension
6.8,,7.4,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,Group stakeholder pension
1.6,,16.0,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,Unknown pension provision
14.1,,5.0,Year,2016,K02000001,,,£600 and over,,Female,,"Managers, directors and senior officials",,No pension provision
65.8,,0.5,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,Defined benefit
7.9,,2.5,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,Defined contribution
8.3,,2.5,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,Group personal pension
0.3,,15.0,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,Group self-invested personal pension
2.1,,5.1,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,Group stakeholder pension
1.1,,7.3,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,Unknown pension provision
14.5,,1.8,Year,2016,K02000001,,,Total,,Female,,Professional occupations,,No pension provision
36.4,,6.3,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,Defined benefit
,x,25.0,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,Defined contribution
,x,50.0,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,Group stakeholder pension
,x,57.0,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,Unknown pension provision
57.1,,4.1,Year,2016,K02000001,,,Less than £100,,Female,,Professional occupations,,No pension provision
43.5,,4.0,Year,2016,K02000001,,,£100 - £200,,Female,,Professional occupations,,Defined benefit
7.7,,12.0,Year,2016,K02000001,,,£100 - £200,,Female,,Professional occupations,,Defined contribution
5.1,,15.0,Year,2016,K02000001,,,£100 - £200,,Female,,Professional occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£100 - £200,,Female,,Professional occupations,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£100 - £200,,Female,,Professional occupations,,Group stakeholder pension
