V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
5.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,29.0,Year,2016,K02000001,,,£500 - £600,,Male,,Administrative and secretarial occupations,,Unknown pension provision
18.0,,8.0,Year,2016,K02000001,,,£500 - £600,,Male,,Administrative and secretarial occupations,,No pension provision
52.0,,4.6,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,Defined benefit
30.0,,6.2,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,Defined contribution
31.0,,6.1,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
9.0,,12.0,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,Unknown pension provision
20.0,,7.9,Year,2016,K02000001,,,£600 and over,,Male,,Administrative and secretarial occupations,,No pension provision
245.0,,2.5,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,Defined benefit
399.0,,1.9,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,Defined contribution
310.0,,2.3,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,Group personal pension
10.0,,14.0,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,Group self-invested personal pension
111.0,,4.0,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,Group stakeholder pension
26.0,,8.6,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,Unknown pension provision
822.0,,1.1,Year,2016,K02000001,,,Skilled trades occupations,,Male,,Skilled trades occupations,,No pension provision
,x,,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,Defined benefit
,x,25.0,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,Defined contribution
,x,35.0,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,Unknown pension provision
19.0,,9.9,Year,2016,K02000001,,,Less than £100,,Male,,Skilled trades occupations,,No pension provision
,x,24.0,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,Defined benefit
5.0,,19.0,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,Defined contribution
,x,27.0,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,Unknown pension provision
88.0,,4.5,Year,2016,K02000001,,,£100 - £200,,Male,,Skilled trades occupations,,No pension provision
9.0,,15.0,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,Defined benefit
27.0,,8.2,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,Defined contribution
10.0,,14.0,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,Group self-invested personal pension
,x,29.0,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,Group stakeholder pension
,x,45.0,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,Unknown pension provision
109.0,,3.9,Year,2016,K02000001,,,£200 - £300,,Male,,Skilled trades occupations,,No pension provision
28.0,,8.1,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,Defined benefit
71.0,,5.1,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,Defined contribution
48.0,,6.3,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,Group self-invested personal pension
15.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,Unknown pension provision
170.0,,3.2,Year,2016,K02000001,,,£300 - £400,,Male,,Skilled trades occupations,,No pension provision
44.0,,6.4,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,Defined benefit
86.0,,4.6,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,Defined contribution
62.0,,5.5,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,Group personal pension
,x,25.0,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,Group self-invested personal pension
26.0,,8.6,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,Group stakeholder pension
7.0,,16.0,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,Unknown pension provision
186.0,,3.1,Year,2016,K02000001,,,£400 - £500,,Male,,Skilled trades occupations,,No pension provision
45.0,,6.3,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,Defined benefit
78.0,,4.9,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,Defined contribution
63.0,,5.4,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,Group personal pension
,x,28.0,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,Group self-invested personal pension
22.0,,9.3,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,Group stakeholder pension
6.0,,18.0,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,Unknown pension provision
120.0,,3.9,Year,2016,K02000001,,,£500 - £600,,Male,,Skilled trades occupations,,No pension provision
117.0,,3.8,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,Defined benefit
128.0,,3.7,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,Defined contribution
124.0,,3.8,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,Group personal pension
,x,27.0,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,Group self-invested personal pension
44.0,,6.5,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,Group stakeholder pension
7.0,,16.0,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,Unknown pension provision
129.0,,3.8,Year,2016,K02000001,,,£600 and over,,Male,,Skilled trades occupations,,No pension provision
156.0,,2.4,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,Defined benefit
84.0,,3.6,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,Defined contribution
45.0,,5.2,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,Group personal pension
,x,35.0,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
12.0,,11.0,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
6.0,,15.0,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
161.0,,2.3,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,Male,,"Caring, leisure and other service occupations",,No pension provision
4.0,,18.0,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,Defined benefit
4.0,,19.0,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,Defined contribution
,x,28.0,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,58.0,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
37.0,,5.5,Year,2016,K02000001,,,Less than £100,,Male,,"Caring, leisure and other service occupations",,No pension provision
10.0,,11.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,Defined benefit
8.0,,13.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,Defined contribution
,x,22.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
33.0,,6.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Caring, leisure and other service occupations",,No pension provision
22.0,,7.5,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,Defined benefit
20.0,,8.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,Defined contribution
9.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,x,58.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,24.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,30.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
31.0,,6.4,Year,2016,K02000001,,,£200 - £300,,Male,,"Caring, leisure and other service occupations",,No pension provision
45.0,,5.1,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,Defined benefit
26.0,,7.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,Defined contribution
16.0,,9.1,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
3.0,,20.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,25.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
32.0,,6.2,Year,2016,K02000001,,,£300 - £400,,Male,,"Caring, leisure and other service occupations",,No pension provision
35.0,,5.9,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,Defined benefit
16.0,,9.3,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,Defined contribution
9.0,,12.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,x,50.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
17.0,,8.8,Year,2016,K02000001,,,£400 - £500,,Male,,"Caring, leisure and other service occupations",,No pension provision
18.0,,8.5,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,Defined benefit
7.0,,14.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,Defined contribution
4.0,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
7.0,,14.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Caring, leisure and other service occupations",,No pension provision
23.0,,7.4,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,Defined benefit
4.0,,18.0,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,Defined contribution
,x,24.0,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,Group personal pension
,x,,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,Unknown pension provision
4.0,,19.0,Year,2016,K02000001,,,£600 and over,,Male,,"Caring, leisure and other service occupations",,No pension provision
72.0,,3.7,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,Defined benefit
243.0,,1.8,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,Defined contribution
102.0,,3.2,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,Group personal pension
,x,23.0,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,Group self-invested personal pension
66.0,,3.9,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,Group stakeholder pension
8.0,,12.0,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,Unknown pension provision
387.0,,1.1,Year,2016,K02000001,,,Sales and customer service occupations,,Male,,Sales and customer service occupations,,No pension provision
,x,21.0,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,Defined benefit
9.0,,11.0,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,Defined contribution
,x,32.0,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,Group self-invested personal pension
,x,30.0,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,Unknown pension provision
92.0,,3.0,Year,2016,K02000001,,,Less than £100,,Male,,Sales and customer service occupations,,No pension provision
7.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,Defined benefit
33.0,,5.7,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,Defined contribution
5.0,,16.0,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,Group self-invested personal pension
9.0,,11.0,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,Unknown pension provision
111.0,,2.9,Year,2016,K02000001,,,£100 - £200,,Male,,Sales and customer service occupations,,No pension provision
10.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,Defined benefit
69.0,,3.8,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,Defined contribution
19.0,,7.8,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,Group self-invested personal pension
17.0,,7.9,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,33.0,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,Unknown pension provision
80.0,,3.6,Year,2016,K02000001,,,£200 - £300,,Male,,Sales and customer service occupations,,No pension provision
18.0,,7.8,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,Defined benefit
73.0,,3.7,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,Defined contribution
35.0,,5.8,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,Group self-invested personal pension
22.0,,6.9,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,Group stakeholder pension
4.0,,19.0,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,Unknown pension provision
63.0,,4.2,Year,2016,K02000001,,,£300 - £400,,Male,,Sales and customer service occupations,,No pension provision
12.0,,9.8,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,Defined benefit
30.0,,6.0,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,Defined contribution
22.0,,7.3,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,Group self-invested personal pension
10.0,,11.0,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,Unknown pension provision
24.0,,6.9,Year,2016,K02000001,,,£400 - £500,,Male,,Sales and customer service occupations,,No pension provision
9.0,,11.0,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,Defined benefit
14.0,,8.8,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,Defined contribution
10.0,,11.0,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,Group self-invested personal pension
5.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,Unknown pension provision
10.0,,11.0,Year,2016,K02000001,,,£500 - £600,,Male,,Sales and customer service occupations,,No pension provision
14.0,,8.7,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,Defined benefit
15.0,,8.5,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,Defined contribution
11.0,,10.0,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,Group personal pension
,x,45.0,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,Group self-invested personal pension
3.0,,19.0,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,Unknown pension provision
7.0,,13.0,Year,2016,K02000001,,,£600 and over,,Male,,Sales and customer service occupations,,No pension provision
180.0,,2.6,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,Defined benefit
381.0,,1.7,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,Defined contribution
251.0,,2.2,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,Group personal pension
14.0,,10.0,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
86.0,,4.0,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,Group stakeholder pension
27.0,,7.3,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,Unknown pension provision
496.0,,1.4,Year,2016,K02000001,,,"Process, plant and machine operatives",,Male,,"Process, plant and machine operatives",,No pension provision
,x,35.0,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,Defined benefit
4.0,,19.0,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,Defined contribution
,x,25.0,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,45.0,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,Unknown pension provision
30.0,,6.9,Year,2016,K02000001,,,Less than £100,,Male,,"Process, plant and machine operatives",,No pension provision
,x,21.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,Defined benefit
11.0,,11.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,Defined contribution
4.0,,20.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,Unknown pension provision
57.0,,4.9,Year,2016,K02000001,,,£100 - £200,,Male,,"Process, plant and machine operatives",,No pension provision
6.0,,15.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,Defined benefit
32.0,,6.6,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,Defined contribution
15.0,,9.7,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,35.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
7.0,,14.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
,x,30.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,Unknown pension provision
71.0,,4.4,Year,2016,K02000001,,,£200 - £300,,Male,,"Process, plant and machine operatives",,No pension provision
21.0,,8.1,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,Defined benefit
87.0,,3.9,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,Defined contribution
59.0,,4.9,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,22.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
18.0,,8.7,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
8.0,,14.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,Unknown pension provision
118.0,,3.4,Year,2016,K02000001,,,£300 - £400,,Male,,"Process, plant and machine operatives",,No pension provision
33.0,,6.5,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,Defined benefit
85.0,,4.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,Defined contribution
68.0,,4.5,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,Group personal pension
4.0,,20.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
18.0,,9.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
5.0,,17.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,Unknown pension provision
87.0,,4.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Process, plant and machine operatives",,No pension provision
28.0,,7.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,Defined benefit
72.0,,4.3,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,Defined contribution
47.0,,5.5,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,22.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
17.0,,9.3,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
5.0,,18.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,Unknown pension provision
64.0,,4.7,Year,2016,K02000001,,,£500 - £600,,Male,,"Process, plant and machine operatives",,No pension provision
88.0,,3.8,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,Defined benefit
90.0,,3.8,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,Defined contribution
56.0,,5.0,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,Group personal pension
,x,22.0,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,Group self-invested personal pension
25.0,,7.5,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,Group stakeholder pension
7.0,,14.0,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,Unknown pension provision
68.0,,4.5,Year,2016,K02000001,,,£600 and over,,Male,,"Process, plant and machine operatives",,No pension provision
194.0,,2.1,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,Defined benefit
445.0,,1.3,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,Defined contribution
176.0,,2.3,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,Group personal pension
7.0,,13.0,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,Group self-invested personal pension
70.0,,3.7,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,Group stakeholder pension
25.0,,6.4,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,Unknown pension provision
733.0,,0.8,Year,2016,K02000001,,,Elementary occupations,,Male,,Elementary occupations,,No pension provision
7.0,,12.0,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,Defined benefit
21.0,,7.5,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,Defined contribution
4.0,,17.0,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,Group personal pension
,x,46.0,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,Group self-invested personal pension
,x,33.0,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,Unknown pension provision
167.0,,2.5,Year,2016,K02000001,,,Less than £100,,Male,,Elementary occupations,,No pension provision
10.0,,10.0,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,Defined benefit
42.0,,5.0,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,Defined contribution
9.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,Group personal pension
,x,45.0,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,Group self-invested personal pension
3.0,,19.0,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£100 - £200,,Male,,Elementary occupations,,Unknown pension provision
