V4_0,Time_codelist,Time,Geography_codelist,Geography,RSI Industry_codelist,RSI Industry,Series type_codelist,Series type,Seasonal adjustment_codelist,Seasonal adjustment
11.1,Month,Nov-16,K03000001,,AGG13,,R,,NSA,
9.6,Month,Dec-16,K03000001,,AGG13,,R,,NSA,
8.9,Month,Jan-17,K03000001,,AGG13,,R,,NSA,
8,Month,Feb-17,K03000001,,AGG13,,R,,NSA,
9.5,Month,Mar-17,K03000001,,AGG13,,R,,NSA,
9,Month,Apr-17,K03000001,,AGG13,,R,,NSA,
8,Month,May-17,K03000001,,AGG13,,R,,NSA,
8.3,Month,Jun-17,K03000001,,AGG13,,R,,NSA,
10.5,Month,Jul-17,K03000001,,AGG13,,R,,NSA,
8.2,Month,Aug-17,K03000001,,AGG13,,R,,NSA,
29.1,Month,Nov-06,K03000001,,AGG13,,XO1,,NSA,
31.4,Month,Dec-06,K03000001,,AGG13,,XO1,,NSA,
23.6,Month,Jan-07,K03000001,,AGG13,,XO1,,NSA,
24.8,Month,Feb-07,K03000001,,AGG13,,XO1,,NSA,
27,Month,Mar-07,K03000001,,AGG13,,XO1,,NSA,
27.5,Month,Apr-07,K03000001,,AGG13,,XO1,,NSA,
29,Month,May-07,K03000001,,AGG13,,XO1,,NSA,
29.8,Month,Jun-07,K03000001,,AGG13,,XO1,,NSA,
31.3,Month,Jul-07,K03000001,,AGG13,,XO1,,NSA,
30.8,Month,Aug-07,K03000001,,AGG13,,XO1,,NSA,
33.7,Month,Sep-07,K03000001,,AGG13,,XO1,,NSA,
37.6,Month,Oct-07,K03000001,,AGG13,,XO1,,NSA,
47.6,Month,Nov-07,K03000001,,AGG13,,XO1,,NSA,
53.5,Month,Dec-07,K03000001,,AGG13,,XO1,,NSA,
39.9,Month,Jan-08,K03000001,,AGG13,,XO1,,NSA,
41,Month,Feb-08,K03000001,,AGG13,,XO1,,NSA,
42.4,Month,Mar-08,K03000001,,AGG13,,XO1,,NSA,
43.6,Month,Apr-08,K03000001,,AGG13,,XO1,,NSA,
44,Month,May-08,K03000001,,AGG13,,XO1,,NSA,
45.9,Month,Jun-08,K03000001,,AGG13,,XO1,,NSA,
46,Month,Jul-08,K03000001,,AGG13,,XO1,,NSA,
46.3,Month,Aug-08,K03000001,,AGG13,,XO1,,NSA,
49.8,Month,Sep-08,K03000001,,AGG13,,XO1,,NSA,
53.6,Month,Oct-08,K03000001,,AGG13,,XO1,,NSA,
66.3,Month,Nov-08,K03000001,,AGG13,,XO1,,NSA,
74.8,Month,Dec-08,K03000001,,AGG13,,XO1,,NSA,
55.7,Month,Jan-09,K03000001,,AGG13,,XO1,,NSA,
54.5,Month,Feb-09,K03000001,,AGG13,,XO1,,NSA,
60.7,Month,Mar-09,K03000001,,AGG13,,XO1,,NSA,
54.6,Month,Apr-09,K03000001,,AGG13,,XO1,,NSA,
57.2,Month,May-09,K03000001,,AGG13,,XO1,,NSA,
59.6,Month,Jun-09,K03000001,,AGG13,,XO1,,NSA,
57.7,Month,Jul-09,K03000001,,AGG13,,XO1,,NSA,
58.1,Month,Aug-09,K03000001,,AGG13,,XO1,,NSA,
59.9,Month,Sep-09,K03000001,,AGG13,,XO1,,NSA,
66.3,Month,Oct-09,K03000001,,AGG13,,XO1,,NSA,
92.3,Month,Nov-09,K03000001,,AGG13,,XO1,,NSA,
90.6,Month,Dec-09,K03000001,,AGG13,,XO1,,NSA,
47.6,Month,Jan-10,K03000001,,AGG13,,XO1,,NSA,
55.6,Month,Feb-10,K03000001,,AGG13,,XO1,,NSA,
58.9,Month,Mar-10,K03000001,,AGG13,,XO1,,NSA,
64.1,Month,Apr-10,K03000001,,AGG13,,XO1,,NSA,
70.9,Month,May-10,K03000001,,AGG13,,XO1,,NSA,
70.9,Month,Jun-10,K03000001,,AGG13,,XO1,,NSA,
84.8,Month,Jul-10,K03000001,,AGG13,,XO1,,NSA,
94.2,Month,Aug-10,K03000001,,AGG13,,XO1,,NSA,
89.7,Month,Sep-10,K03000001,,AGG13,,XO1,,NSA,
100.2,Month,Oct-10,K03000001,,AGG13,,XO1,,NSA,
137.2,Month,Nov-10,K03000001,,AGG13,,XO1,,NSA,
158.3,Month,Dec-10,K03000001,,AGG13,,XO1,,NSA,
91.3,Month,Jan-11,K03000001,,AGG13,,XO1,,NSA,
84.4,Month,Feb-11,K03000001,,AGG13,,XO1,,NSA,
93.9,Month,Mar-11,K03000001,,AGG13,,XO1,,NSA,
82.7,Month,Apr-11,K03000001,,AGG13,,XO1,,NSA,
89.7,Month,May-11,K03000001,,AGG13,,XO1,,NSA,
87.2,Month,Jun-11,K03000001,,AGG13,,XO1,,NSA,
87.4,Month,Jul-11,K03000001,,AGG13,,XO1,,NSA,
84.9,Month,Aug-11,K03000001,,AGG13,,XO1,,NSA,
87.3,Month,Sep-11,K03000001,,AGG13,,XO1,,NSA,
95.8,Month,Oct-11,K03000001,,AGG13,,XO1,,NSA,
109.5,Month,Nov-11,K03000001,,AGG13,,XO1,,NSA,
125.9,Month,Dec-11,K03000001,,AGG13,,XO1,,NSA,
81.5,Month,Jan-12,K03000001,,AGG13,,XO1,,NSA,
79.7,Month,Feb-12,K03000001,,AGG13,,XO1,,NSA,
77.4,Month,Mar-12,K03000001,,AGG13,,XO1,,NSA,
82.9,Month,Apr-12,K03000001,,AGG13,,XO1,,NSA,
102.1,Month,May-12,K03000001,,AGG13,,XO1,,NSA,
86.5,Month,Jun-12,K03000001,,AGG13,,XO1,,NSA,
91.7,Month,Jul-12,K03000001,,AGG13,,XO1,,NSA,
89.4,Month,Aug-12,K03000001,,AGG13,,XO1,,NSA,
86.7,Month,Sep-12,K03000001,,AGG13,,XO1,,NSA,
85.2,Month,Oct-12,K03000001,,AGG13,,XO1,,NSA,
115.8,Month,Nov-12,K03000001,,AGG13,,XO1,,NSA,
127.4,Month,Dec-12,K03000001,,AGG13,,XO1,,NSA,
78.8,Month,Jan-13,K03000001,,AGG13,,XO1,,NSA,
84.5,Month,Feb-13,K03000001,,AGG13,,XO1,,NSA,
88.8,Month,Mar-13,K03000001,,AGG13,,XO1,,NSA,
92.9,Month,Apr-13,K03000001,,AGG13,,XO1,,NSA,
96.5,Month,May-13,K03000001,,AGG13,,XO1,,NSA,
85.9,Month,Jun-13,K03000001,,AGG13,,XO1,,NSA,
93.5,Month,Jul-13,K03000001,,AGG13,,XO1,,NSA,
94.5,Month,Aug-13,K03000001,,AGG13,,XO1,,NSA,
95.6,Month,Sep-13,K03000001,,AGG13,,XO1,,NSA,
108,Month,Oct-13,K03000001,,AGG13,,XO1,,NSA,
128.4,Month,Nov-13,K03000001,,AGG13,,XO1,,NSA,
148.1,Month,Dec-13,K03000001,,AGG13,,XO1,,NSA,
90.2,Month,Jan-14,K03000001,,AGG13,,XO1,,NSA,
87.7,Month,Feb-14,K03000001,,AGG13,,XO1,,NSA,
89.3,Month,Mar-14,K03000001,,AGG13,,XO1,,NSA,
87.7,Month,Apr-14,K03000001,,AGG13,,XO1,,NSA,
83.7,Month,May-14,K03000001,,AGG13,,XO1,,NSA,
90.5,Month,Jun-14,K03000001,,AGG13,,XO1,,NSA,
92.9,Month,Jul-14,K03000001,,AGG13,,XO1,,NSA,
84.1,Month,Aug-14,K03000001,,AGG13,,XO1,,NSA,
87.1,Month,Sep-14,K03000001,,AGG13,,XO1,,NSA,
103.2,Month,Oct-14,K03000001,,AGG13,,XO1,,NSA,
143.1,Month,Nov-14,K03000001,,AGG13,,XO1,,NSA,
152.1,Month,Dec-14,K03000001,,AGG13,,XO1,,NSA,
92.2,Month,Jan-15,K03000001,,AGG13,,XO1,,NSA,
92.3,Month,Feb-15,K03000001,,AGG13,,XO1,,NSA,
92.1,Month,Mar-15,K03000001,,AGG13,,XO1,,NSA,
91.8,Month,Apr-15,K03000001,,AGG13,,XO1,,NSA,
89.5,Month,May-15,K03000001,,AGG13,,XO1,,NSA,
80.8,Month,Jun-15,K03000001,,AGG13,,XO1,,NSA,
85.9,Month,Jul-15,K03000001,,AGG13,,XO1,,NSA,
80.3,Month,Aug-15,K03000001,,AGG13,,XO1,,NSA,
89,Month,Sep-15,K03000001,,AGG13,,XO1,,NSA,
103.5,Month,Oct-15,K03000001,,AGG13,,XO1,,NSA,
143.9,Month,Nov-15,K03000001,,AGG13,,XO1,,NSA,
144.9,Month,Dec-15,K03000001,,AGG13,,XO1,,NSA,
84.6,Month,Jan-16,K03000001,,AGG13,,XO1,,NSA,
84.4,Month,Feb-16,K03000001,,AGG13,,XO1,,NSA,
89.9,Month,Mar-16,K03000001,,AGG13,,XO1,,NSA,
103.8,Month,Apr-16,K03000001,,AGG13,,XO1,,NSA,
87.8,Month,May-16,K03000001,,AGG13,,XO1,,NSA,
106.2,Month,Jun-16,K03000001,,AGG13,,XO1,,NSA,
107,Month,Jul-16,K03000001,,AGG13,,XO1,,NSA,
110.4,Month,Aug-16,K03000001,,AGG13,,XO1,,NSA,
117,Month,Sep-16,K03000001,,AGG13,,XO1,,NSA,
135.8,Month,Oct-16,K03000001,,AGG13,,XO1,,NSA,
180.2,Month,Nov-16,K03000001,,AGG13,,XO1,,NSA,
197.5,Month,Dec-16,K03000001,,AGG13,,XO1,,NSA,
105.7,Month,Jan-17,K03000001,,AGG13,,XO1,,NSA,
102.8,Month,Feb-17,K03000001,,AGG13,,XO1,,NSA,
121.3,Month,Mar-17,K03000001,,AGG13,,XO1,,NSA,
128.9,Month,Apr-17,K03000001,,AGG13,,XO1,,NSA,
112.4,Month,May-17,K03000001,,AGG13,,XO1,,NSA,
118.4,Month,Jun-17,K03000001,,AGG13,,XO1,,NSA,
154.5,Month,Jul-17,K03000001,,AGG13,,XO1,,NSA,
121,Month,Aug-17,K03000001,,AGG13,,XO1,,NSA,
63.5,Month,Nov-07,K03000001,,AGG14,,CPP,,NSA,
70.3,Month,Dec-07,K03000001,,AGG14,,CPP,,NSA,
69.4,Month,Jan-08,K03000001,,AGG14,,CPP,,NSA,
65.3,Month,Feb-08,K03000001,,AGG14,,CPP,,NSA,
57.2,Month,Mar-08,K03000001,,AGG14,,CPP,,NSA,
58.6,Month,Apr-08,K03000001,,AGG14,,CPP,,NSA,
52,Month,May-08,K03000001,,AGG14,,CPP,,NSA,
54.1,Month,Jun-08,K03000001,,AGG14,,CPP,,NSA,
47,Month,Jul-08,K03000001,,AGG14,,CPP,,NSA,
50.6,Month,Aug-08,K03000001,,AGG14,,CPP,,NSA,
47.8,Month,Sep-08,K03000001,,AGG14,,CPP,,NSA,
42.7,Month,Oct-08,K03000001,,AGG14,,CPP,,NSA,
39.3,Month,Nov-08,K03000001,,AGG14,,CPP,,NSA,
39.9,Month,Dec-08,K03000001,,AGG14,,CPP,,NSA,
39.5,Month,Jan-09,K03000001,,AGG14,,CPP,,NSA,
33,Month,Feb-09,K03000001,,AGG14,,CPP,,NSA,
24.8,Month,Mar-09,K03000001,,AGG14,,CPP,,NSA,
30,Month,Apr-09,K03000001,,AGG14,,CPP,,NSA,
20.7,Month,May-09,K03000001,,AGG14,,CPP,,NSA,
19.5,Month,Jun-09,K03000001,,AGG14,,CPP,,NSA,
32.4,Month,Jul-09,K03000001,,AGG14,,CPP,,NSA,
24.6,Month,Aug-09,K03000001,,AGG14,,CPP,,NSA,
22.7,Month,Sep-09,K03000001,,AGG14,,CPP,,NSA,
32.3,Month,Oct-09,K03000001,,AGG14,,CPP,,NSA,
44.1,Month,Nov-09,K03000001,,AGG14,,CPP,,NSA,
32.8,Month,Dec-09,K03000001,,AGG14,,CPP,,NSA,
17.1,Month,Jan-10,K03000001,,AGG14,,CPP,,NSA,
16.3,Month,Feb-10,K03000001,,AGG14,,CPP,,NSA,
21.6,Month,Mar-10,K03000001,,AGG14,,CPP,,NSA,
9.3,Month,Apr-10,K03000001,,AGG14,,CPP,,NSA,
22,Month,May-10,K03000001,,AGG14,,CPP,,NSA,
17.3,Month,Jun-10,K03000001,,AGG14,,CPP,,NSA,
10.7,Month,Jul-10,K03000001,,AGG14,,CPP,,NSA,
22,Month,Aug-10,K03000001,,AGG14,,CPP,,NSA,
18.5,Month,Sep-10,K03000001,,AGG14,,CPP,,NSA,
18.4,Month,Oct-10,K03000001,,AGG14,,CPP,,NSA,
13.2,Month,Nov-10,K03000001,,AGG14,,CPP,,NSA,
19.9,Month,Dec-10,K03000001,,AGG14,,CPP,,NSA,
29.6,Month,Jan-11,K03000001,,AGG14,,CPP,,NSA,
27.8,Month,Feb-11,K03000001,,AGG14,,CPP,,NSA,
21.2,Month,Mar-11,K03000001,,AGG14,,CPP,,NSA,
22.9,Month,Apr-11,K03000001,,AGG14,,CPP,,NSA,
24.3,Month,May-11,K03000001,,AGG14,,CPP,,NSA,
29.2,Month,Jun-11,K03000001,,AGG14,,CPP,,NSA,
30.6,Month,Jul-11,K03000001,,AGG14,,CPP,,NSA,
28.1,Month,Aug-11,K03000001,,AGG14,,CPP,,NSA,
30.4,Month,Sep-11,K03000001,,AGG14,,CPP,,NSA,
23.7,Month,Oct-11,K03000001,,AGG14,,CPP,,NSA,
39.1,Month,Nov-11,K03000001,,AGG14,,CPP,,NSA,
33.2,Month,Dec-11,K03000001,,AGG14,,CPP,,NSA,
20.2,Month,Jan-12,K03000001,,AGG14,,CPP,,NSA,
24.8,Month,Feb-12,K03000001,,AGG14,,CPP,,NSA,
31.6,Month,Mar-12,K03000001,,AGG14,,CPP,,NSA,
32.9,Month,Apr-12,K03000001,,AGG14,,CPP,,NSA,
28.7,Month,May-12,K03000001,,AGG14,,CPP,,NSA,
21.1,Month,Jun-12,K03000001,,AGG14,,CPP,,NSA,
22.6,Month,Jul-12,K03000001,,AGG14,,CPP,,NSA,
2.7,Month,Aug-12,K03000001,,AGG14,,CPP,,NSA,
10.8,Month,Sep-12,K03000001,,AGG14,,CPP,,NSA,
11.5,Month,Oct-12,K03000001,,AGG14,,CPP,,NSA,
2.9,Month,Nov-12,K03000001,,AGG14,,CPP,,NSA,
16,Month,Dec-12,K03000001,,AGG14,,CPP,,NSA,
15,Month,Jan-13,K03000001,,AGG14,,CPP,,NSA,
20,Month,Feb-13,K03000001,,AGG14,,CPP,,NSA,
22.9,Month,Mar-13,K03000001,,AGG14,,CPP,,NSA,
19.6,Month,Apr-13,K03000001,,AGG14,,CPP,,NSA,
18.2,Month,May-13,K03000001,,AGG14,,CPP,,NSA,
22.6,Month,Jun-13,K03000001,,AGG14,,CPP,,NSA,
13.4,Month,Jul-13,K03000001,,AGG14,,CPP,,NSA,
36.9,Month,Aug-13,K03000001,,AGG14,,CPP,,NSA,
20.8,Month,Sep-13,K03000001,,AGG14,,CPP,,NSA,
21.5,Month,Oct-13,K03000001,,AGG14,,CPP,,NSA,
18.5,Month,Nov-13,K03000001,,AGG14,,CPP,,NSA,
12.2,Month,Dec-13,K03000001,,AGG14,,CPP,,NSA,
10.1,Month,Jan-14,K03000001,,AGG14,,CPP,,NSA,
14.2,Month,Feb-14,K03000001,,AGG14,,CPP,,NSA,
11.1,Month,Mar-14,K03000001,,AGG14,,CPP,,NSA,
19.9,Month,Apr-14,K03000001,,AGG14,,CPP,,NSA,
23.3,Month,May-14,K03000001,,AGG14,,CPP,,NSA,
17.2,Month,Jun-14,K03000001,,AGG14,,CPP,,NSA,
17.5,Month,Jul-14,K03000001,,AGG14,,CPP,,NSA,
13.3,Month,Aug-14,K03000001,,AGG14,,CPP,,NSA,
12.7,Month,Sep-14,K03000001,,AGG14,,CPP,,NSA,
14.8,Month,Oct-14,K03000001,,AGG14,,CPP,,NSA,
22.7,Month,Nov-14,K03000001,,AGG14,,CPP,,NSA,
14.7,Month,Dec-14,K03000001,,AGG14,,CPP,,NSA,
27.7,Month,Jan-15,K03000001,,AGG14,,CPP,,NSA,
10.8,Month,Feb-15,K03000001,,AGG14,,CPP,,NSA,
14.1,Month,Mar-15,K03000001,,AGG14,,CPP,,NSA,
18.7,Month,Apr-15,K03000001,,AGG14,,CPP,,NSA,
9.7,Month,May-15,K03000001,,AGG14,,CPP,,NSA,
17,Month,Jun-15,K03000001,,AGG14,,CPP,,NSA,
18.7,Month,Jul-15,K03000001,,AGG14,,CPP,,NSA,
6.8,Month,Aug-15,K03000001,,AGG14,,CPP,,NSA,
17,Month,Sep-15,K03000001,,AGG14,,CPP,,NSA,
11.4,Month,Oct-15,K03000001,,AGG14,,CPP,,NSA,
12.3,Month,Nov-15,K03000001,,AGG14,,CPP,,NSA,
3.3,Month,Dec-15,K03000001,,AGG14,,CPP,,NSA,
14.5,Month,Jan-16,K03000001,,AGG14,,CPP,,NSA,
12.8,Month,Feb-16,K03000001,,AGG14,,CPP,,NSA,
13.7,Month,Mar-16,K03000001,,AGG14,,CPP,,NSA,
10.6,Month,Apr-16,K03000001,,AGG14,,CPP,,NSA,
21.9,Month,May-16,K03000001,,AGG14,,CPP,,NSA,
18.2,Month,Jun-16,K03000001,,AGG14,,CPP,,NSA,
17,Month,Jul-16,K03000001,,AGG14,,CPP,,NSA,
30.9,Month,Aug-16,K03000001,,AGG14,,CPP,,NSA,
35,Month,Sep-16,K03000001,,AGG14,,CPP,,NSA,
36.7,Month,Oct-16,K03000001,,AGG14,,CPP,,NSA,
34.1,Month,Nov-16,K03000001,,AGG14,,CPP,,NSA,
42.4,Month,Dec-16,K03000001,,AGG14,,CPP,,NSA,
13.8,Month,Jan-17,K03000001,,AGG14,,CPP,,NSA,
25.3,Month,Feb-17,K03000001,,AGG14,,CPP,,NSA,
25.6,Month,Mar-17,K03000001,,AGG14,,CPP,,NSA,
26.9,Month,Apr-17,K03000001,,AGG14,,CPP,,NSA,
21.1,Month,May-17,K03000001,,AGG14,,CPP,,NSA,
23.6,Month,Jun-17,K03000001,,AGG14,,CPP,,NSA,
14.8,Month,Jul-17,K03000001,,AGG14,,CPP,,NSA,
15.5,Month,Aug-17,K03000001,,AGG14,,CPP,,NSA,
7.9,Month,Dec-06,K03000001,,AGG14,,MOM,,NSA,
-25,Month,Jan-07,K03000001,,AGG14,,MOM,,NSA,
5.3,Month,Feb-07,K03000001,,AGG14,,MOM,,NSA,
8.7,Month,Mar-07,K03000001,,AGG14,,MOM,,NSA,
2,Month,Apr-07,K03000001,,AGG14,,MOM,,NSA,
5.3,Month,May-07,K03000001,,AGG14,,MOM,,NSA,
2.9,Month,Jun-07,K03000001,,AGG14,,MOM,,NSA,
5,Month,Jul-07,K03000001,,AGG14,,MOM,,NSA,
-1.6,Month,Aug-07,K03000001,,AGG14,,MOM,,NSA,
9.6,Month,Sep-07,K03000001,,AGG14,,MOM,,NSA,
11.4,Month,Oct-07,K03000001,,AGG14,,MOM,,NSA,
26.7,Month,Nov-07,K03000001,,AGG14,,MOM,,NSA,
12.3,Month,Dec-07,K03000001,,AGG14,,MOM,,NSA,
-25.3,Month,Jan-08,K03000001,,AGG14,,MOM,,NSA,
2.8,Month,Feb-08,K03000001,,AGG14,,MOM,,NSA,
3.4,Month,Mar-08,K03000001,,AGG14,,MOM,,NSA,
2.9,Month,Apr-08,K03000001,,AGG14,,MOM,,NSA,
0.9,Month,May-08,K03000001,,AGG14,,MOM,,NSA,
4.3,Month,Jun-08,K03000001,,AGG14,,MOM,,NSA,
0.2,Month,Jul-08,K03000001,,AGG14,,MOM,,NSA,
0.8,Month,Aug-08,K03000001,,AGG14,,MOM,,NSA,
7.5,Month,Sep-08,K03000001,,AGG14,,MOM,,NSA,
7.6,Month,Oct-08,K03000001,,AGG14,,MOM,,NSA,
23.7,Month,Nov-08,K03000001,,AGG14,,MOM,,NSA,
12.8,Month,Dec-08,K03000001,,AGG14,,MOM,,NSA,
-25.6,Month,Jan-09,K03000001,,AGG14,,MOM,,NSA,
-2,Month,Feb-09,K03000001,,AGG14,,MOM,,NSA,
-3.1,Month,Mar-09,K03000001,,AGG14,,MOM,,NSA,
7.2,Month,Apr-09,K03000001,,AGG14,,MOM,,NSA,
-6.3,Month,May-09,K03000001,,AGG14,,MOM,,NSA,
3.3,Month,Jun-09,K03000001,,AGG14,,MOM,,NSA,
10.9,Month,Jul-09,K03000001,,AGG14,,MOM,,NSA,
-5.2,Month,Aug-09,K03000001,,AGG14,,MOM,,NSA,
5.9,Month,Sep-09,K03000001,,AGG14,,MOM,,NSA,
16,Month,Oct-09,K03000001,,AGG14,,MOM,,NSA,
34.7,Month,Nov-09,K03000001,,AGG14,,MOM,,NSA,
4,Month,Dec-09,K03000001,,AGG14,,MOM,,NSA,
-34.4,Month,Jan-10,K03000001,,AGG14,,MOM,,NSA,
-2.6,Month,Feb-10,K03000001,,AGG14,,MOM,,NSA,
1.4,Month,Mar-10,K03000001,,AGG14,,MOM,,NSA,
-3.7,Month,Apr-10,K03000001,,AGG14,,MOM,,NSA,
4.6,Month,May-10,K03000001,,AGG14,,MOM,,NSA,
-0.6,Month,Jun-10,K03000001,,AGG14,,MOM,,NSA,
4.7,Month,Jul-10,K03000001,,AGG14,,MOM,,NSA,
4.5,Month,Aug-10,K03000001,,AGG14,,MOM,,NSA,
2.9,Month,Sep-10,K03000001,,AGG14,,MOM,,NSA,
15.9,Month,Oct-10,K03000001,,AGG14,,MOM,,NSA,
28.8,Month,Nov-10,K03000001,,AGG14,,MOM,,NSA,
10.1,Month,Dec-10,K03000001,,AGG14,,MOM,,NSA,
-29.1,Month,Jan-11,K03000001,,AGG14,,MOM,,NSA,
-3.9,Month,Feb-11,K03000001,,AGG14,,MOM,,NSA,
-3.9,Month,Mar-11,K03000001,,AGG14,,MOM,,NSA,
-2.4,Month,Apr-11,K03000001,,AGG14,,MOM,,NSA,
5.8,Month,May-11,K03000001,,AGG14,,MOM,,NSA,
3.2,Month,Jun-11,K03000001,,AGG14,,MOM,,NSA,
5.9,Month,Jul-11,K03000001,,AGG14,,MOM,,NSA,
2.5,Month,Aug-11,K03000001,,AGG14,,MOM,,NSA,
4.7,Month,Sep-11,K03000001,,AGG14,,MOM,,NSA,
9.9,Month,Oct-11,K03000001,,AGG14,,MOM,,NSA,
44.9,Month,Nov-11,K03000001,,AGG14,,MOM,,NSA,
5.5,Month,Dec-11,K03000001,,AGG14,,MOM,,NSA,
-36,Month,Jan-12,K03000001,,AGG14,,MOM,,NSA,
-0.2,Month,Feb-12,K03000001,,AGG14,,MOM,,NSA,
1.3,Month,Mar-12,K03000001,,AGG14,,MOM,,NSA,
-1.4,Month,Apr-12,K03000001,,AGG14,,MOM,,NSA,
2.4,Month,May-12,K03000001,,AGG14,,MOM,,NSA,
-2.8,Month,Jun-12,K03000001,,AGG14,,MOM,,NSA,
7.2,Month,Jul-12,K03000001,,AGG14,,MOM,,NSA,
-14.1,Month,Aug-12,K03000001,,AGG14,,MOM,,NSA,
13,Month,Sep-12,K03000001,,AGG14,,MOM,,NSA,
10.5,Month,Oct-12,K03000001,,AGG14,,MOM,,NSA,
33.8,Month,Nov-12,K03000001,,AGG14,,MOM,,NSA,
18.9,Month,Dec-12,K03000001,,AGG14,,MOM,,NSA,
-36.6,Month,Jan-13,K03000001,,AGG14,,MOM,,NSA,
4.1,Month,Feb-13,K03000001,,AGG14,,MOM,,NSA,
3.7,Month,Mar-13,K03000001,,AGG14,,MOM,,NSA,
-4,Month,Apr-13,K03000001,,AGG14,,MOM,,NSA,
1.2,Month,May-13,K03000001,,AGG14,,MOM,,NSA,
0.8,Month,Jun-13,K03000001,,AGG14,,MOM,,NSA,
-0.9,Month,Jul-13,K03000001,,AGG14,,MOM,,NSA,
3.6,Month,Aug-13,K03000001,,AGG14,,MOM,,NSA,
-0.3,Month,Sep-13,K03000001,,AGG14,,MOM,,NSA,
11.2,Month,Oct-13,K03000001,,AGG14,,MOM,,NSA,
30.5,Month,Nov-13,K03000001,,AGG14,,MOM,,NSA,
12.5,Month,Dec-13,K03000001,,AGG14,,MOM,,NSA,
-37.8,Month,Jan-14,K03000001,,AGG14,,MOM,,NSA,
8,Month,Feb-14,K03000001,,AGG14,,MOM,,NSA,
1,Month,Mar-14,K03000001,,AGG14,,MOM,,NSA,
3.6,Month,Apr-14,K03000001,,AGG14,,MOM,,NSA,
4,Month,May-14,K03000001,,AGG14,,MOM,,NSA,
-4.1,Month,Jun-14,K03000001,,AGG14,,MOM,,NSA,
-0.7,Month,Jul-14,K03000001,,AGG14,,MOM,,NSA,
0,Month,Aug-14,K03000001,,AGG14,,MOM,,NSA,
-0.8,Month,Sep-14,K03000001,,AGG14,,MOM,,NSA,
13.2,Month,Oct-14,K03000001,,AGG14,,MOM,,NSA,
39.6,Month,Nov-14,K03000001,,AGG14,,MOM,,NSA,
5.2,Month,Dec-14,K03000001,,AGG14,,MOM,,NSA,
-30.7,Month,Jan-15,K03000001,,AGG14,,MOM,,NSA,
-6.3,Month,Feb-15,K03000001,,AGG14,,MOM,,NSA,
4,Month,Mar-15,K03000001,,AGG14,,MOM,,NSA,
7.8,Month,Apr-15,K03000001,,AGG14,,MOM,,NSA,
-3.9,Month,May-15,K03000001,,AGG14,,MOM,,NSA,
2.3,Month,Jun-15,K03000001,,AGG14,,MOM,,NSA,
0.7,Month,Jul-15,K03000001,,AGG14,,MOM,,NSA,
-10,Month,Aug-15,K03000001,,AGG14,,MOM,,NSA,
8.6,Month,Sep-15,K03000001,,AGG14,,MOM,,NSA,
7.8,Month,Oct-15,K03000001,,AGG14,,MOM,,NSA,
40.7,Month,Nov-15,K03000001,,AGG14,,MOM,,NSA,
-3.3,Month,Dec-15,K03000001,,AGG14,,MOM,,NSA,
-23.2,Month,Jan-16,K03000001,,AGG14,,MOM,,NSA,
-7.7,Month,Feb-16,K03000001,,AGG14,,MOM,,NSA,
4.8,Month,Mar-16,K03000001,,AGG14,,MOM,,NSA,
4.9,Month,Apr-16,K03000001,,AGG14,,MOM,,NSA,
5.9,Month,May-16,K03000001,,AGG14,,MOM,,NSA,
-0.8,Month,Jun-16,K03000001,,AGG14,,MOM,,NSA,
-0.3,Month,Jul-16,K03000001,,AGG14,,MOM,,NSA,
0.7,Month,Aug-16,K03000001,,AGG14,,MOM,,NSA,
11.9,Month,Sep-16,K03000001,,AGG14,,MOM,,NSA,
9.2,Month,Oct-16,K03000001,,AGG14,,MOM,,NSA,
38.1,Month,Nov-16,K03000001,,AGG14,,MOM,,NSA,
2.7,Month,Dec-16,K03000001,,AGG14,,MOM,,NSA,
-38.6,Month,Jan-17,K03000001,,AGG14,,MOM,,NSA,
1.6,Month,Feb-17,K03000001,,AGG14,,MOM,,NSA,
5,Month,Mar-17,K03000001,,AGG14,,MOM,,NSA,
5.9,Month,Apr-17,K03000001,,AGG14,,MOM,,NSA,
1.1,Month,May-17,K03000001,,AGG14,,MOM,,NSA,
1.2,Month,Jun-17,K03000001,,AGG14,,MOM,,NSA,
-7.4,Month,Jul-17,K03000001,,AGG14,,MOM,,NSA,
1.4,Month,Aug-17,K03000001,,AGG14,,MOM,,NSA,
21.8,Month,Nov-06,K03000001,,AGG14,,R,,NSA,
25,Month,Dec-06,K03000001,,AGG14,,R,,NSA,
25.2,Month,Jan-07,K03000001,,AGG14,,R,,NSA,
24.4,Month,Feb-07,K03000001,,AGG14,,R,,NSA,
26.2,Month,Mar-07,K03000001,,AGG14,,R,,NSA,
26.9,Month,Apr-07,K03000001,,AGG14,,R,,NSA,
28.2,Month,May-07,K03000001,,AGG14,,R,,NSA,
29.1,Month,Jun-07,K03000001,,AGG14,,R,,NSA,
30.5,Month,Jul-07,K03000001,,AGG14,,R,,NSA,
31.5,Month,Aug-07,K03000001,,AGG14,,R,,NSA,
33,Month,Sep-07,K03000001,,AGG14,,R,,NSA,
32,Month,Oct-07,K03000001,,AGG14,,R,,NSA,
32.4,Month,Nov-07,K03000001,,AGG14,,R,,NSA,
39.5,Month,Dec-07,K03000001,,AGG14,,R,,NSA,
38,Month,Jan-08,K03000001,,AGG14,,R,,NSA,
