V4_0,Time_codelist,Time,Geography_codelist,Geography,Age Group_codelist,Age Group
2.166996380742267,Deccenial,2011,J01000079,,,85+
18.38865440600484,Deccenial,2011,J01000080,,,0-15
70.00970408389941,Deccenial,2011,J01000080,,,16-64
11.601641510095755,Deccenial,2011,J01000080,,,65+
1.7139984333165752,Deccenial,2011,J01000080,,,85+
19.98824662090351,Deccenial,2011,J01000081,,,0-15
63.77958663115646,Deccenial,2011,J01000081,,,16-64
16.23216674794003,Deccenial,2011,J01000081,,,65+
2.2343923878114955,Deccenial,2011,J01000081,,,85+
18.25397131772472,Deccenial,2011,J01000082,,,0-15
66.48825493640102,Deccenial,2011,J01000082,,,16-64
15.257773745874271,Deccenial,2011,J01000082,,,65+
2.1009863151189947,Deccenial,2011,J01000082,,,85+
18.195635501638428,Deccenial,2011,J01000083,,,0-15
63.70075995259011,Deccenial,2011,J01000083,,,16-64
18.103604545771457,Deccenial,2011,J01000083,,,65+
2.773478351809245,Deccenial,2011,J01000083,,,85+
23.647294589178355,Deccenial,2011,J01000084,,,0-15
66.5021317803392,Deccenial,2011,J01000084,,,16-64
9.850573630482442,Deccenial,2011,J01000084,,,65+
1.291172949926699,Deccenial,2011,J01000084,,,85+
18.04715869350682,Deccenial,2011,J01000085,,,0-15
61.33696141648542,Deccenial,2011,J01000085,,,16-64
20.61587989000776,Deccenial,2011,J01000085,,,65+
3.190541433923216,Deccenial,2011,J01000085,,,85+
17.45092053041666,Deccenial,2011,J01000086,,,0-15
64.64552610271181,Deccenial,2011,J01000086,,,16-64
17.903553366871524,Deccenial,2011,J01000086,,,65+
2.498108499143847,Deccenial,2011,J01000086,,,85+
17.37584318611005,Deccenial,2011,J01000087,,,0-15
69.2459324031839,Deccenial,2011,J01000087,,,16-64
13.37822441070605,Deccenial,2011,J01000087,,,65+
2.027194846462265,Deccenial,2011,J01000087,,,85+
18.9732664186799,Deccenial,2011,J01000088,,,0-15
63.24232256888469,Deccenial,2011,J01000088,,,16-64
