V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type
27.462861631985,Month,Jun 2012,K03000001,,,Whole Economy,,Bonus Pay
32.854110678766,Month,Jun 2012,K03000001,,,Private sector,,Bonus Pay
5.724761541298,Month,Jun 2012,K03000001,,,Public sector,,Bonus Pay
27.520068557277,Month,Jun 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
66.403001841768,Month,Jun 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.563636386649,Month,Jun 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
20.98883587143,Month,Jun 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
23.438824788195,Month,Jun 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.180606617284,Month,Jun 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.967461399726,Month,Jul 2012,K03000001,,,Whole Economy,,Bonus Pay
34.29218091408,Month,Jul 2012,K03000001,,,Private sector,,Bonus Pay
4.522290593313,Month,Jul 2012,K03000001,,,Public sector,,Bonus Pay
29.714754708175,Month,Jul 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
75.451472256692,Month,Jul 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.710536704119,Month,Jul 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
20.792328912926,Month,Jul 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
16.680923973061,Month,Jul 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
17.823595637721,Month,Jul 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.268382733357,Month,Aug 2012,K03000001,,,Whole Economy,,Bonus Pay
32.927332037987,Month,Aug 2012,K03000001,,,Private sector,,Bonus Pay
9.225554120297,Month,Aug 2012,K03000001,,,Public sector,,Bonus Pay
29.296851652757,Month,Aug 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
74.323087367864,Month,Aug 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
2.170950790698,Month,Aug 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
24.546272511553,Month,Aug 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
15.841477624234,Month,Aug 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
22.501967519885,Month,Aug 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.172114713955,Month,Sep 2012,K03000001,,,Whole Economy,,Bonus Pay
32.542083172538,Month,Sep 2012,K03000001,,,Private sector,,Bonus Pay
5.468999847995,Month,Sep 2012,K03000001,,,Public sector,,Bonus Pay
28.431636028966,Month,Sep 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
67.164152205966,Month,Sep 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
2.165347791839,Month,Sep 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
20.78314688302,Month,Sep 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
15.504823610821,Month,Sep 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
19.87447651912,Month,Sep 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
26.534238755362,Month,Oct 2012,K03000001,,,Whole Economy,,Bonus Pay
31.69432290408,Month,Oct 2012,K03000001,,,Private sector,,Bonus Pay
8.744375684517,Month,Oct 2012,K03000001,,,Public sector,,Bonus Pay
27.059762269481,Month,Oct 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
66.051532625768,Month,Oct 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
3.61632778959,Month,Oct 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.8120880045,Month,Oct 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
20.659205659382,Month,Oct 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.087281181717,Month,Oct 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
26.956205546334,Month,Nov 2012,K03000001,,,Whole Economy,,Bonus Pay
32.391296940732,Month,Nov 2012,K03000001,,,Private sector,,Bonus Pay
5.99224579006,Month,Nov 2012,K03000001,,,Public sector,,Bonus Pay
27.434177843872,Month,Nov 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
66.138586368136,Month,Nov 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.954314220299,Month,Nov 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.909810230267,Month,Nov 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
17.845408124494,Month,Nov 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
19.159185618024,Month,Nov 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
25.899719853684,Month,Dec 2012,K03000001,,,Whole Economy,,Bonus Pay
31.022284432845,Month,Dec 2012,K03000001,,,Private sector,,Bonus Pay
7.208465311705,Month,Dec 2012,K03000001,,,Public sector,,Bonus Pay
26.656932557771,Month,Dec 2012,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
68.817078188524,Month,Dec 2012,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
2.437570210935,Month,Dec 2012,K03000001,,,Public sector excluding financial services,,Bonus Pay
19.746536116554,Month,Dec 2012,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
17.298765549307,Month,Dec 2012,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
18.591894415146,Month,Dec 2012,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
26.584249974658,Month,Jan 2013,K03000001,,,Whole Economy,,Bonus Pay
32.259274585354,Month,Jan 2013,K03000001,,,Private sector,,Bonus Pay
5.323594307065,Month,Jan 2013,K03000001,,,Public sector,,Bonus Pay
27.683709838491,Month,Jan 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
72.074567956877,Month,Jan 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.423196585541,Month,Jan 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
19.385671890846,Month,Jan 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
16.234328188554,Month,Jan 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
19.654624367511,Month,Jan 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
26.520119575516,Month,Feb 2013,K03000001,,,Whole Economy,,Bonus Pay
32.287606172641,Month,Feb 2013,K03000001,,,Private sector,,Bonus Pay
2.723840741445,Month,Feb 2013,K03000001,,,Public sector,,Bonus Pay
26.827394202831,Month,Feb 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
67.824578163094,Month,Feb 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.057415312026,Month,Feb 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.290778468558,Month,Feb 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
16.806551667064,Month,Feb 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.038218378035,Month,Feb 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
23.865259996707,Month,Mar 2013,K03000001,,,Whole Economy,,Bonus Pay
28.961840555379,Month,Mar 2013,K03000001,,,Private sector,,Bonus Pay
4.844598026452,Month,Mar 2013,K03000001,,,Public sector,,Bonus Pay
25.698448378119,Month,Mar 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
66.399177903788,Month,Mar 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.609997381663,Month,Mar 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
20.241020518729,Month,Mar 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
12.099056816107,Month,Mar 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
18.156035409062,Month,Mar 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
40.835917738405,Month,Apr 2013,K03000001,,,Whole Economy,,Bonus Pay
50.138906329049,Month,Apr 2013,K03000001,,,Private sector,,Bonus Pay
4.393884021001,Month,Apr 2013,K03000001,,,Public sector,,Bonus Pay
41.449090376279,Month,Apr 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
126.843453910167,Month,Apr 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.680109064723,Month,Apr 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
27.290086647672,Month,Apr 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
33.721207714359,Month,Apr 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
24.065201248097,Month,Apr 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
30.588523613818,Month,May 2013,K03000001,,,Whole Economy,,Bonus Pay
37.681503127071,Month,May 2013,K03000001,,,Private sector,,Bonus Pay
4.612563696164,Month,May 2013,K03000001,,,Public sector,,Bonus Pay
30.088424808711,Month,May 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
80.397717975324,Month,May 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.841353058032,Month,May 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.671153886379,Month,May 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
16.690305840637,Month,May 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
22.585389614922,Month,May 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.617543261305,Month,Jun 2013,K03000001,,,Whole Economy,,Bonus Pay
34.653595180198,Month,Jun 2013,K03000001,,,Private sector,,Bonus Pay
5.595573432127,Month,Jun 2013,K03000001,,,Public sector,,Bonus Pay
28.919692923655,Month,Jun 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
74.563975246489,Month,Jun 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.849942285311,Month,Jun 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.396454119867,Month,Jun 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
21.854207824334,Month,Jun 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.414223437771,Month,Jun 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.521330318365,Month,Jul 2013,K03000001,,,Whole Economy,,Bonus Pay
32.852988296592,Month,Jul 2013,K03000001,,,Private sector,,Bonus Pay
3.140235512014,Month,Jul 2013,K03000001,,,Public sector,,Bonus Pay
28.466598202265,Month,Jul 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
66.42009480434,Month,Jul 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.80357332664,Month,Jul 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.232707570317,Month,Jul 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
15.818438934685,Month,Jul 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
23.009076997782,Month,Jul 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.001146317176,Month,Aug 2013,K03000001,,,Whole Economy,,Bonus Pay
34.363197024155,Month,Aug 2013,K03000001,,,Private sector,,Bonus Pay
4.255236765818,Month,Aug 2013,K03000001,,,Public sector,,Bonus Pay
28.591151834851,Month,Aug 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
70.060352216869,Month,Aug 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.468542353869,Month,Aug 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
24.636012148815,Month,Aug 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
20.778274107577,Month,Aug 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
28.022742687191,Month,Aug 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.432206132983,Month,Sep 2013,K03000001,,,Whole Economy,,Bonus Pay
34.358815702395,Month,Sep 2013,K03000001,,,Private sector,,Bonus Pay
4.66895085047,Month,Sep 2013,K03000001,,,Public sector,,Bonus Pay
29.5513585264,Month,Sep 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
73.374946161379,Month,Sep 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.76314291872,Month,Sep 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.176747357564,Month,Sep 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
20.436485569888,Month,Sep 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.532871698801,Month,Sep 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
26.76589424346,Month,Oct 2013,K03000001,,,Whole Economy,,Bonus Pay
32.28052498572,Month,Oct 2013,K03000001,,,Private sector,,Bonus Pay
3.002841271436,Month,Oct 2013,K03000001,,,Public sector,,Bonus Pay
27.434256704274,Month,Oct 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
69.286883155267,Month,Oct 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
0.946783580739,Month,Oct 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.469807896006,Month,Oct 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
16.739017935573,Month,Oct 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.378266366337,Month,Oct 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
26.828299717284,Month,Nov 2013,K03000001,,,Whole Economy,,Bonus Pay
32.290417057382,Month,Nov 2013,K03000001,,,Private sector,,Bonus Pay
3.282585449254,Month,Nov 2013,K03000001,,,Public sector,,Bonus Pay
27.667926330389,Month,Nov 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
69.452255557048,Month,Nov 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
0.878940317103,Month,Nov 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.602679612771,Month,Nov 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
17.309960141393,Month,Nov 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.981957304132,Month,Nov 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.569691123482,Month,Dec 2013,K03000001,,,Whole Economy,,Bonus Pay
33.440861169251,Month,Dec 2013,K03000001,,,Private sector,,Bonus Pay
2.141680025204,Month,Dec 2013,K03000001,,,Public sector,,Bonus Pay
28.133002588373,Month,Dec 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
70.496654727246,Month,Dec 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
0.730739177214,Month,Dec 2013,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.077532480419,Month,Dec 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
17.4110580279,Month,Dec 2013,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.641628552005,Month,Dec 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.712465864148,Month,Jan 2014,K03000001,,,Whole Economy,,Bonus Pay
33.412353551256,Month,Jan 2014,K03000001,,,Private sector,,Bonus Pay
4.488588536292,Month,Jan 2014,K03000001,,,Public sector,,Bonus Pay
28.167775535944,Month,Jan 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
71.387976609558,Month,Jan 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.23180926498,Month,Jan 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
25.653538721058,Month,Jan 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
20.709362308152,Month,Jan 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.068664066704,Month,Jan 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
29.602504418309,Month,Feb 2014,K03000001,,,Whole Economy,,Bonus Pay
35.516500244661,Month,Feb 2014,K03000001,,,Private sector,,Bonus Pay
4.300725853195,Month,Feb 2014,K03000001,,,Public sector,,Bonus Pay
30.169437986203,Month,Feb 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
75.120498107901,Month,Feb 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.097010181141,Month,Feb 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.832301311967,Month,Feb 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
18.669702002295,Month,Feb 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
15.870147226385,Month,Feb 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
25.705245022424,Month,Mar 2014,K03000001,,,Whole Economy,,Bonus Pay
30.647466530687,Month,Mar 2014,K03000001,,,Private sector,,Bonus Pay
5.29958376478,Month,Mar 2014,K03000001,,,Public sector,,Bonus Pay
27.338009777986,Month,Mar 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
67.670999677075,Month,Mar 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.331316107172,Month,Mar 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.346774756511,Month,Mar 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
17.798296303631,Month,Mar 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.027511340938,Month,Mar 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
29.605686008365,Month,Apr 2014,K03000001,,,Whole Economy,,Bonus Pay
35.027677402393,Month,Apr 2014,K03000001,,,Private sector,,Bonus Pay
5.792539250909,Month,Apr 2014,K03000001,,,Public sector,,Bonus Pay
29.845980448896,Month,Apr 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
69.07527106442,Month,Apr 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.490001110207,Month,Apr 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.95297825597,Month,Apr 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
21.577252285382,Month,Apr 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
23.208808190543,Month,Apr 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.987934573218,Month,May 2014,K03000001,,,Whole Economy,,Bonus Pay
35.051550910052,Month,May 2014,K03000001,,,Private sector,,Bonus Pay
2.450549702271,Month,May 2014,K03000001,,,Public sector,,Bonus Pay
28.906839739593,Month,May 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
73.199774158371,Month,May 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.227467173183,Month,May 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
22.188533910325,Month,May 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
14.565831931595,Month,May 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.884082615514,Month,May 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.675336124953,Month,Jun 2014,K03000001,,,Whole Economy,,Bonus Pay
38.04575068965,Month,Jun 2014,K03000001,,,Private sector,,Bonus Pay
2.430417090452,Month,Jun 2014,K03000001,,,Public sector,,Bonus Pay
28.602054591783,Month,Jun 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
69.269441055513,Month,Jun 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.563998812233,Month,Jun 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
23.878651299122,Month,Jun 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
23.500000605109,Month,Jun 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.405390524752,Month,Jun 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
25.914529059294,Month,Jul 2014,K03000001,,,Whole Economy,,Bonus Pay
29.942831876079,Month,Jul 2014,K03000001,,,Private sector,,Bonus Pay
4.669159411246,Month,Jul 2014,K03000001,,,Public sector,,Bonus Pay
25.559345350029,Month,Jul 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
60.325864897458,Month,Jul 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
2.330047090851,Month,Jul 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
24.09880160988,Month,Jul 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
26.446198316325,Month,Jul 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
19.538730598842,Month,Jul 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
25.82552751075,Month,Aug 2014,K03000001,,,Whole Economy,,Bonus Pay
31.897851868998,Month,Aug 2014,K03000001,,,Private sector,,Bonus Pay
1.748969797203,Month,Aug 2014,K03000001,,,Public sector,,Bonus Pay
26.036062605379,Month,Aug 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
68.655175539379,Month,Aug 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.078535445682,Month,Aug 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.483920136381,Month,Aug 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
26.664032011702,Month,Aug 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.753603995901,Month,Aug 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.014151513315,Month,Sep 2014,K03000001,,,Whole Economy,,Bonus Pay
32.390626168882,Month,Sep 2014,K03000001,,,Private sector,,Bonus Pay
3.145914890194,Month,Sep 2014,K03000001,,,Public sector,,Bonus Pay
26.928916271151,Month,Sep 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
69.976077837982,Month,Sep 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.113581147292,Month,Sep 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
24.542847935844,Month,Sep 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
25.101850515166,Month,Sep 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
20.967139341717,Month,Sep 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.683498891943,Month,Oct 2014,K03000001,,,Whole Economy,,Bonus Pay
33.09233580742,Month,Oct 2014,K03000001,,,Private sector,,Bonus Pay
2.85919983035,Month,Oct 2014,K03000001,,,Public sector,,Bonus Pay
28.62054419047,Month,Oct 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
68.969120621329,Month,Oct 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.637915619892,Month,Oct 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
21.400312865658,Month,Oct 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
18.160140412013,Month,Oct 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.279441673285,Month,Oct 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.789552632116,Month,Nov 2014,K03000001,,,Whole Economy,,Bonus Pay
34.391859642851,Month,Nov 2014,K03000001,,,Private sector,,Bonus Pay
2.492212710382,Month,Nov 2014,K03000001,,,Public sector,,Bonus Pay
29.189328901101,Month,Nov 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
71.999152365326,Month,Nov 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.453153732851,Month,Nov 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
24.150488537803,Month,Nov 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
23.101541246709,Month,Nov 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.915917299087,Month,Nov 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
32.001362907194,Month,Dec 2014,K03000001,,,Whole Economy,,Bonus Pay
38.422990097258,Month,Dec 2014,K03000001,,,Private sector,,Bonus Pay
3.170184633977,Month,Dec 2014,K03000001,,,Public sector,,Bonus Pay
32.577869103721,Month,Dec 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
84.618532672312,Month,Dec 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
1.815793612173,Month,Dec 2014,K03000001,,,Public sector excluding financial services,,Bonus Pay
27.091649980712,Month,Dec 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
23.655142864513,Month,Dec 2014,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
21.57630113944,Month,Dec 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
27.548165141374,Month,Jan 2015,K03000001,,,Whole Economy,,Bonus Pay
33.195860717796,Month,Jan 2015,K03000001,,,Private sector,,Bonus Pay
1.701299740766,Month,Jan 2015,K03000001,,,Public sector,,Bonus Pay
28.04028349405,Month,Jan 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
65.211285013342,Month,Jan 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
0.716475480024,Month,Jan 2015,K03000001,,,Public sector excluding financial services,,Bonus Pay
23.840812825738,Month,Jan 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay
20.79611974898,Month,Jan 2015,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay
22.817715896153,Month,Jan 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay
28.085597426457,Month,Feb 2015,K03000001,,,Whole Economy,,Bonus Pay
33.614613720618,Month,Feb 2015,K03000001,,,Private sector,,Bonus Pay
2.714241310945,Month,Feb 2015,K03000001,,,Public sector,,Bonus Pay
28.752734515897,Month,Feb 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay
68.788023789464,Month,Feb 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay
