V4_1,CDID,Time_codelist,Time,Geography_codelist,Geography,Industry_codelist,Industry,Pay Type_codelist,Pay Type
98.71523220578744,K54M,Month,Jan 2000,K03000001,,,Private Sector,,AWE Regular Pay
99.62980444764668,K54N,Month,Jan 2000,K03000001,,,Public Sector,,AWE Regular Pay
98.94897918399307,K54O,Month,Jan 2000,K03000001,,,Services,,AWE Regular Pay
98.29006003676244,K54P,Month,Jan 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
99.62285275114222,K54Q,Month,Jan 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.0627756600647,K54R,Month,Jan 2000,K03000001,,,Manufacturing,,AWE Regular Pay
96.9071066300336,K54S,Month,Jan 2000,K03000001,,,Construction,,AWE Regular Pay
99.14477842677735,K54T,Month,Jan 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
98.88217131509812,K54L,Month,Feb 2000,K03000001,,,Whole Economy,,AWE Regular Pay
98.61485108780838,K54M,Month,Feb 2000,K03000001,,,Private Sector,,AWE Regular Pay
100.3247543045193,K54N,Month,Feb 2000,K03000001,,,Public Sector,,AWE Regular Pay
99.08499792078085,K54O,Month,Feb 2000,K03000001,,,Services,,AWE Regular Pay
97.67693563235595,K54P,Month,Feb 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
100.30279653852772,K54Q,Month,Feb 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
98.9675713941552,K54R,Month,Feb 2000,K03000001,,,Manufacturing,,AWE Regular Pay
97.1539583575361,K54S,Month,Feb 2000,K03000001,,,Construction,,AWE Regular Pay
98.92898658355087,K54T,Month,Feb 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
98.77052546722389,K54L,Month,Mar 2000,K03000001,,,Whole Economy,,AWE Regular Pay
98.59276720398475,K54M,Month,Mar 2000,K03000001,,,Private Sector,,AWE Regular Pay
99.38967357682792,K54N,Month,Mar 2000,K03000001,,,Public Sector,,AWE Regular Pay
98.55247824386663,K54O,Month,Mar 2000,K03000001,,,Services,,AWE Regular Pay
97.63031111816204,K54P,Month,Mar 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
99.369392098285,K54Q,Month,Mar 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.5085130365092,K54R,Month,Mar 2000,K03000001,,,Manufacturing,,AWE Regular Pay
97.50239052876933,K54S,Month,Mar 2000,K03000001,,,Construction,,AWE Regular Pay
98.20259562603785,K54T,Month,Mar 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
98.81498977726173,K54L,Month,Apr 2000,K03000001,,,Whole Economy,,AWE Regular Pay
98.83283257075306,K54M,Month,Apr 2000,K03000001,,,Private Sector,,AWE Regular Pay
98.38137745573894,K54N,Month,Apr 2000,K03000001,,,Public Sector,,AWE Regular Pay
98.09679625655389,K54O,Month,Apr 2000,K03000001,,,Services,,AWE Regular Pay
97.1682328273201,K54P,Month,Apr 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
98.3959946140484,K54Q,Month,Apr 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.97668962902516,K54R,Month,Apr 2000,K03000001,,,Manufacturing,,AWE Regular Pay
98.17821152911098,K54S,Month,Apr 2000,K03000001,,,Construction,,AWE Regular Pay
98.90370685349862,K54T,Month,Apr 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
99.24795138064007,K54L,Month,May 2000,K03000001,,,Whole Economy,,AWE Regular Pay
99.28670812766696,K54M,Month,May 2000,K03000001,,,Private Sector,,AWE Regular Pay
98.9434751754201,K54N,Month,May 2000,K03000001,,,Public Sector,,AWE Regular Pay
99.1919143419871,K54O,Month,May 2000,K03000001,,,Services,,AWE Regular Pay
99.45875855745388,K54P,Month,May 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
98.95012736044112,K54Q,Month,May 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.43894249572628,K54R,Month,May 2000,K03000001,,,Manufacturing,,AWE Regular Pay
98.45563276113165,K54S,Month,May 2000,K03000001,,,Construction,,AWE Regular Pay
100.23914811427107,K54T,Month,May 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
99.46487645274456,K54L,Month,Jun 2000,K03000001,,,Whole Economy,,AWE Regular Pay
99.43761657328449,K54M,Month,Jun 2000,K03000001,,,Private Sector,,AWE Regular Pay
99.74561088491457,K54N,Month,Jun 2000,K03000001,,,Public Sector,,AWE Regular Pay
99.50137119258483,K54O,Month,Jun 2000,K03000001,,,Services,,AWE Regular Pay
99.20261765079309,K54P,Month,Jun 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
99.75060080862269,K54Q,Month,Jun 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.47592530809338,K54R,Month,Jun 2000,K03000001,,,Manufacturing,,AWE Regular Pay
100.06122491516922,K54S,Month,Jun 2000,K03000001,,,Construction,,AWE Regular Pay
99.50487556714747,K54T,Month,Jun 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
99.66418494152458,K54L,Month,Jul 2000,K03000001,,,Whole Economy,,AWE Regular Pay
99.71298831491845,K54M,Month,Jul 2000,K03000001,,,Private Sector,,AWE Regular Pay
99.57004885012896,K54N,Month,Jul 2000,K03000001,,,Public Sector,,AWE Regular Pay
99.79977327530946,K54O,Month,Jul 2000,K03000001,,,Services,,AWE Regular Pay
100.1882818099394,K54P,Month,Jul 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
99.56869404126375,K54Q,Month,Jul 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.54555088759001,K54R,Month,Jul 2000,K03000001,,,Manufacturing,,AWE Regular Pay
99.97608686326438,K54S,Month,Jul 2000,K03000001,,,Construction,,AWE Regular Pay
99.31905795113175,K54T,Month,Jul 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
100.11227353518608,K54L,Month,Aug 2000,K03000001,,,Whole Economy,,AWE Regular Pay
100.18380634055818,K54M,Month,Aug 2000,K03000001,,,Private Sector,,AWE Regular Pay
100.20021217207646,K54N,Month,Aug 2000,K03000001,,,Public Sector,,AWE Regular Pay
100.26712457026312,K54O,Month,Aug 2000,K03000001,,,Services,,AWE Regular Pay
99.90423111544258,K54P,Month,Aug 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
100.22065972011718,K54Q,Month,Aug 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
99.75805486056122,K54R,Month,Aug 2000,K03000001,,,Manufacturing,,AWE Regular Pay
101.15831534294361,K54S,Month,Aug 2000,K03000001,,,Construction,,AWE Regular Pay
99.89177767690099,K54T,Month,Aug 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
100.91764635065994,K54L,Month,Sep 2000,K03000001,,,Whole Economy,,AWE Regular Pay
101.05043394118003,K54M,Month,Sep 2000,K03000001,,,Private Sector,,AWE Regular Pay
100.32076948158313,K54N,Month,Sep 2000,K03000001,,,Public Sector,,AWE Regular Pay
101.1299959353677,K54O,Month,Sep 2000,K03000001,,,Services,,AWE Regular Pay
102.05306561088521,K54P,Month,Sep 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
100.31932496121902,K54Q,Month,Sep 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
100.46607366418374,K54R,Month,Sep 2000,K03000001,,,Manufacturing,,AWE Regular Pay
100.91865502705149,K54S,Month,Sep 2000,K03000001,,,Construction,,AWE Regular Pay
101.04230292153217,K54T,Month,Sep 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
101.31832867490502,K54L,Month,Oct 2000,K03000001,,,Whole Economy,,AWE Regular Pay
101.46592522850477,K54M,Month,Oct 2000,K03000001,,,Private Sector,,AWE Regular Pay
100.72254599844683,K54N,Month,Oct 2000,K03000001,,,Public Sector,,AWE Regular Pay
101.41467137017786,K54O,Month,Oct 2000,K03000001,,,Services,,AWE Regular Pay
102.41190004090309,K54P,Month,Oct 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
100.7264710615286,K54Q,Month,Oct 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
100.81591379237514,K54R,Month,Oct 2000,K03000001,,,Manufacturing,,AWE Regular Pay
102.5794442259571,K54S,Month,Oct 2000,K03000001,,,Construction,,AWE Regular Pay
101.33785267128856,K54T,Month,Oct 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
101.71999028044038,K54L,Month,Nov 2000,K03000001,,,Whole Economy,,AWE Regular Pay
101.79599610787923,K54M,Month,Nov 2000,K03000001,,,Private Sector,,AWE Regular Pay
101.45021687127429,K54N,Month,Nov 2000,K03000001,,,Public Sector,,AWE Regular Pay
101.80028897735298,K54O,Month,Nov 2000,K03000001,,,Services,,AWE Regular Pay
102.5101913015054,K54P,Month,Nov 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
101.45293261456045,K54Q,Month,Nov 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
101.42708879764122,K54R,Month,Nov 2000,K03000001,,,Manufacturing,,AWE Regular Pay
102.96201717105735,K54S,Month,Nov 2000,K03000001,,,Construction,,AWE Regular Pay
101.82710392625408,K54T,Month,Nov 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
102.14613402582413,K54L,Month,Dec 2000,K03000001,,,Whole Economy,,AWE Regular Pay
102.3108422976744,K54M,Month,Dec 2000,K03000001,,,Private Sector,,AWE Regular Pay
101.3215107814226,K54N,Month,Dec 2000,K03000001,,,Public Sector,,AWE Regular Pay
102.21160873176251,K54O,Month,Dec 2000,K03000001,,,Services,,AWE Regular Pay
103.50541429847682,K54P,Month,Dec 2000,K03000001,,,Finance and Business Services,,AWE Regular Pay
101.32015343024389,K54Q,Month,Dec 2000,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
101.55690047407475,K54R,Month,Dec 2000,K03000001,,,Manufacturing,,AWE Regular Pay
104.14695664797506,K54S,Month,Dec 2000,K03000001,,,Construction,,AWE Regular Pay
101.65781368160908,K54T,Month,Dec 2000,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
102.46954922442482,K54L,Month,Jan 2001,K03000001,,,Whole Economy,,AWE Regular Pay
102.38090178708357,K54M,Month,Jan 2001,K03000001,,,Private Sector,,AWE Regular Pay
102.6182640396659,K54N,Month,Jan 2001,K03000001,,,Public Sector,,AWE Regular Pay
102.56822193903479,K54O,Month,Jan 2001,K03000001,,,Services,,AWE Regular Pay
103.16631104207825,K54P,Month,Jan 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
102.61279201541929,K54Q,Month,Jan 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
102.40247445818805,K54R,Month,Jan 2001,K03000001,,,Manufacturing,,AWE Regular Pay
104.58329260350249,K54S,Month,Jan 2001,K03000001,,,Construction,,AWE Regular Pay
101.56892514203363,K54T,Month,Jan 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
102.5012136753637,K54L,Month,Feb 2001,K03000001,,,Whole Economy,,AWE Regular Pay
102.42439870187424,K54M,Month,Feb 2001,K03000001,,,Private Sector,,AWE Regular Pay
103.1619854445529,K54N,Month,Feb 2001,K03000001,,,Public Sector,,AWE Regular Pay
102.66227223318728,K54O,Month,Feb 2001,K03000001,,,Services,,AWE Regular Pay
102.37990213899283,K54P,Month,Feb 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
103.1460753645187,K54Q,Month,Feb 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
102.68630232936718,K54R,Month,Feb 2001,K03000001,,,Manufacturing,,AWE Regular Pay
103.43390232385055,K54S,Month,Feb 2001,K03000001,,,Construction,,AWE Regular Pay
101.90882859701671,K54T,Month,Feb 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
103.24523972681337,K54L,Month,Mar 2001,K03000001,,,Whole Economy,,AWE Regular Pay
103.12651170598211,K54M,Month,Mar 2001,K03000001,,,Private Sector,,AWE Regular Pay
103.65445639339235,K54N,Month,Mar 2001,K03000001,,,Public Sector,,AWE Regular Pay
103.33639181640052,K54O,Month,Mar 2001,K03000001,,,Services,,AWE Regular Pay
103.74927337954395,K54P,Month,Mar 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
103.64150993372841,K54Q,Month,Mar 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
103.10317411147555,K54R,Month,Mar 2001,K03000001,,,Manufacturing,,AWE Regular Pay
105.3531755076232,K54S,Month,Mar 2001,K03000001,,,Construction,,AWE Regular Pay
102.24566826905216,K54T,Month,Mar 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
104.09400782266702,K54L,Month,Apr 2001,K03000001,,,Whole Economy,,AWE Regular Pay
103.92992144850172,K54M,Month,Apr 2001,K03000001,,,Private Sector,,AWE Regular Pay
104.54318578238123,K54N,Month,Apr 2001,K03000001,,,Public Sector,,AWE Regular Pay
104.06497155032537,K54O,Month,Apr 2001,K03000001,,,Services,,AWE Regular Pay
104.27466430099713,K54P,Month,Apr 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
104.47597979824822,K54Q,Month,Apr 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
103.64896359402589,K54R,Month,Apr 2001,K03000001,,,Manufacturing,,AWE Regular Pay
106.35326709143322,K54S,Month,Apr 2001,K03000001,,,Construction,,AWE Regular Pay
102.37728886656694,K54T,Month,Apr 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
104.12497236032362,K54L,Month,May 2001,K03000001,,,Whole Economy,,AWE Regular Pay
103.86867599695108,K54M,Month,May 2001,K03000001,,,Private Sector,,AWE Regular Pay
105.07358463580171,K54N,Month,May 2001,K03000001,,,Public Sector,,AWE Regular Pay
104.33272423052436,K54O,Month,May 2001,K03000001,,,Services,,AWE Regular Pay
104.75232525029044,K54P,Month,May 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
105.00533250307426,K54Q,Month,May 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
103.52446824139243,K54R,Month,May 2001,K03000001,,,Manufacturing,,AWE Regular Pay
106.97033844341148,K54S,Month,May 2001,K03000001,,,Construction,,AWE Regular Pay
102.19236508987657,K54T,Month,May 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
104.377206782693,K54L,Month,Jun 2001,K03000001,,,Whole Economy,,AWE Regular Pay
104.15777468846123,K54M,Month,Jun 2001,K03000001,,,Private Sector,,AWE Regular Pay
105.45567905277916,K54N,Month,Jun 2001,K03000001,,,Public Sector,,AWE Regular Pay
104.73853903328424,K54O,Month,Jun 2001,K03000001,,,Services,,AWE Regular Pay
105.29907025599158,K54P,Month,Jun 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
105.38640558139966,K54Q,Month,Jun 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
103.73563473706953,K54R,Month,Jun 2001,K03000001,,,Manufacturing,,AWE Regular Pay
107.33442801045679,K54S,Month,Jun 2001,K03000001,,,Construction,,AWE Regular Pay
102.88705386874489,K54T,Month,Jun 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
105.0086628591913,K54L,Month,Jul 2001,K03000001,,,Whole Economy,,AWE Regular Pay
104.81542268326729,K54M,Month,Jul 2001,K03000001,,,Private Sector,,AWE Regular Pay
105.92525224870025,K54N,Month,Jul 2001,K03000001,,,Public Sector,,AWE Regular Pay
105.24305694245858,K54O,Month,Jul 2001,K03000001,,,Services,,AWE Regular Pay
105.90082343464758,K54P,Month,Jul 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
105.86093314930224,K54Q,Month,Jul 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
103.88562705735002,K54R,Month,Jul 2001,K03000001,,,Manufacturing,,AWE Regular Pay
109.24965362675482,K54S,Month,Jul 2001,K03000001,,,Construction,,AWE Regular Pay
103.68900850408124,K54T,Month,Jul 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
105.69640614932523,K54L,Month,Aug 2001,K03000001,,,Whole Economy,,AWE Regular Pay
105.50123605194514,K54M,Month,Aug 2001,K03000001,,,Private Sector,,AWE Regular Pay
106.84481586052864,K54N,Month,Aug 2001,K03000001,,,Public Sector,,AWE Regular Pay
106.00383767851443,K54O,Month,Aug 2001,K03000001,,,Services,,AWE Regular Pay
106.77376821628283,K54P,Month,Aug 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
106.79252920250522,K54Q,Month,Aug 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
104.33709501321789,K54R,Month,Aug 2001,K03000001,,,Manufacturing,,AWE Regular Pay
109.92416709390118,K54S,Month,Aug 2001,K03000001,,,Construction,,AWE Regular Pay
104.17232348281466,K54T,Month,Aug 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
105.74588599556348,K54L,Month,Sep 2001,K03000001,,,Whole Economy,,AWE Regular Pay
105.54096927770387,K54M,Month,Sep 2001,K03000001,,,Private Sector,,AWE Regular Pay
106.53815114533035,K54N,Month,Sep 2001,K03000001,,,Public Sector,,AWE Regular Pay
106.05440129647683,K54O,Month,Sep 2001,K03000001,,,Services,,AWE Regular Pay
106.22866965638708,K54P,Month,Sep 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
106.46420995656813,K54Q,Month,Sep 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
104.76091750113875,K54R,Month,Sep 2001,K03000001,,,Manufacturing,,AWE Regular Pay
109.53399424863572,K54S,Month,Sep 2001,K03000001,,,Construction,,AWE Regular Pay
104.13399999244349,K54T,Month,Sep 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
106.15563978619093,K54L,Month,Oct 2001,K03000001,,,Whole Economy,,AWE Regular Pay
105.95297447238688,K54M,Month,Oct 2001,K03000001,,,Private Sector,,AWE Regular Pay
106.93938044607738,K54N,Month,Oct 2001,K03000001,,,Public Sector,,AWE Regular Pay
106.40633666815647,K54O,Month,Oct 2001,K03000001,,,Services,,AWE Regular Pay
106.42727165086777,K54P,Month,Oct 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
106.87185277546071,K54Q,Month,Oct 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
105.18289525379303,K54R,Month,Oct 2001,K03000001,,,Manufacturing,,AWE Regular Pay
110.27631580293254,K54S,Month,Oct 2001,K03000001,,,Construction,,AWE Regular Pay
104.31020200910135,K54T,Month,Oct 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
106.6252633231013,K54L,Month,Nov 2001,K03000001,,,Whole Economy,,AWE Regular Pay
106.57097334132301,K54M,Month,Nov 2001,K03000001,,,Private Sector,,AWE Regular Pay
106.78760606705502,K54N,Month,Nov 2001,K03000001,,,Public Sector,,AWE Regular Pay
107.01067469047955,K54O,Month,Nov 2001,K03000001,,,Services,,AWE Regular Pay
108.06729956896842,K54P,Month,Nov 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
106.71761298608611,K54Q,Month,Nov 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
105.6339933310669,K54R,Month,Nov 2001,K03000001,,,Manufacturing,,AWE Regular Pay
110.00858346591085,K54S,Month,Nov 2001,K03000001,,,Construction,,AWE Regular Pay
104.62105453691602,K54T,Month,Nov 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
106.69195065849014,K54L,Month,Dec 2001,K03000001,,,Whole Economy,,AWE Regular Pay
106.5983439428446,K54M,Month,Dec 2001,K03000001,,,Private Sector,,AWE Regular Pay
106.96458520393472,K54N,Month,Dec 2001,K03000001,,,Public Sector,,AWE Regular Pay
107.12854389945159,K54O,Month,Dec 2001,K03000001,,,Services,,AWE Regular Pay
107.94853584977652,K54P,Month,Dec 2001,K03000001,,,Finance and Business Services,,AWE Regular Pay
106.8926512561749,K54Q,Month,Dec 2001,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
105.73008343081545,K54R,Month,Dec 2001,K03000001,,,Manufacturing,,AWE Regular Pay
110.1642591270502,K54S,Month,Dec 2001,K03000001,,,Construction,,AWE Regular Pay
104.2649600266925,K54T,Month,Dec 2001,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
107.05552662869586,K54L,Month,Jan 2002,K03000001,,,Whole Economy,,AWE Regular Pay
106.88755943337584,K54M,Month,Jan 2002,K03000001,,,Private Sector,,AWE Regular Pay
107.51209116401193,K54N,Month,Jan 2002,K03000001,,,Public Sector,,AWE Regular Pay
107.66413469315681,K54O,Month,Jan 2002,K03000001,,,Services,,AWE Regular Pay
107.86917079118635,K54P,Month,Jan 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
107.42847725940088,K54Q,Month,Jan 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
106.17326492318536,K54R,Month,Jan 2002,K03000001,,,Manufacturing,,AWE Regular Pay
108.43027881889685,K54S,Month,Jan 2002,K03000001,,,Construction,,AWE Regular Pay
104.76259184961675,K54T,Month,Jan 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
107.84579533036191,K54L,Month,Feb 2002,K03000001,,,Whole Economy,,AWE Regular Pay
107.92629030370085,K54M,Month,Feb 2002,K03000001,,,Private Sector,,AWE Regular Pay
107.7629930714707,K54N,Month,Feb 2002,K03000001,,,Public Sector,,AWE Regular Pay
108.49343704063516,K54O,Month,Feb 2002,K03000001,,,Services,,AWE Regular Pay
108.9341953049617,K54P,Month,Feb 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
107.67936822841344,K54Q,Month,Feb 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
106.67371629057615,K54R,Month,Feb 2002,K03000001,,,Manufacturing,,AWE Regular Pay
110.77541360069227,K54S,Month,Feb 2002,K03000001,,,Construction,,AWE Regular Pay
105.39134929914457,K54T,Month,Feb 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
108.419226766862,K54L,Month,Mar 2002,K03000001,,,Whole Economy,,AWE Regular Pay
108.4320883098075,K54M,Month,Mar 2002,K03000001,,,Private Sector,,AWE Regular Pay
108.21217210045059,K54N,Month,Mar 2002,K03000001,,,Public Sector,,AWE Regular Pay
108.89887506844123,K54O,Month,Mar 2002,K03000001,,,Services,,AWE Regular Pay
109.12451129988811,K54P,Month,Mar 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
108.12906331568297,K54Q,Month,Mar 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
106.59361413552486,K54R,Month,Mar 2002,K03000001,,,Manufacturing,,AWE Regular Pay
110.38446809775205,K54S,Month,Mar 2002,K03000001,,,Construction,,AWE Regular Pay
106.19757911051522,K54T,Month,Mar 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
108.22183400177347,K54L,Month,Apr 2002,K03000001,,,Whole Economy,,AWE Regular Pay
108.13126108444465,K54M,Month,Apr 2002,K03000001,,,Private Sector,,AWE Regular Pay
108.3681469932759,K54N,Month,Apr 2002,K03000001,,,Public Sector,,AWE Regular Pay
108.90950260940716,K54O,Month,Apr 2002,K03000001,,,Services,,AWE Regular Pay
109.29762685198594,K54P,Month,Apr 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
108.2941150442569,K54Q,Month,Apr 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
107.17637504551317,K54R,Month,Apr 2002,K03000001,,,Manufacturing,,AWE Regular Pay
109.87964570120482,K54S,Month,Apr 2002,K03000001,,,Construction,,AWE Regular Pay
106.41177822702532,K54T,Month,Apr 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
108.42235000146847,K54L,Month,May 2002,K03000001,,,Whole Economy,,AWE Regular Pay
108.2710482929391,K54M,Month,May 2002,K03000001,,,Private Sector,,AWE Regular Pay
108.82286716384164,K54N,Month,May 2002,K03000001,,,Public Sector,,AWE Regular Pay
108.98249846160294,K54O,Month,May 2002,K03000001,,,Services,,AWE Regular Pay
108.76609147107713,K54P,Month,May 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
108.74624143859192,K54Q,Month,May 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
107.84627226827588,K54R,Month,May 2002,K03000001,,,Manufacturing,,AWE Regular Pay
110.95219267235369,K54S,Month,May 2002,K03000001,,,Construction,,AWE Regular Pay
106.9527257736084,K54T,Month,May 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
109.10687091624973,K54L,Month,Jun 2002,K03000001,,,Whole Economy,,AWE Regular Pay
109.06290630376118,K54M,Month,Jun 2002,K03000001,,,Private Sector,,AWE Regular Pay
109.2888887405701,K54N,Month,Jun 2002,K03000001,,,Public Sector,,AWE Regular Pay
109.86248135943117,K54O,Month,Jun 2002,K03000001,,,Services,,AWE Regular Pay
109.6384368605097,K54P,Month,Jun 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
109.20944264067342,K54Q,Month,Jun 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
108.11420925577409,K54R,Month,Jun 2002,K03000001,,,Manufacturing,,AWE Regular Pay
110.67636649272144,K54S,Month,Jun 2002,K03000001,,,Construction,,AWE Regular Pay
108.65905313713324,K54T,Month,Jun 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
109.25082578051583,K54L,Month,Jul 2002,K03000001,,,Whole Economy,,AWE Regular Pay
109.02579039894705,K54M,Month,Jul 2002,K03000001,,,Private Sector,,AWE Regular Pay
110.15369636800217,K54N,Month,Jul 2002,K03000001,,,Public Sector,,AWE Regular Pay
109.85782604506011,K54O,Month,Jul 2002,K03000001,,,Services,,AWE Regular Pay
109.61858037289396,K54P,Month,Jul 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
110.07309773613419,K54Q,Month,Jul 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
108.54610558424034,K54R,Month,Jul 2002,K03000001,,,Manufacturing,,AWE Regular Pay
111.20881586085314,K54S,Month,Jul 2002,K03000001,,,Construction,,AWE Regular Pay
108.50355371736443,K54T,Month,Jul 2002,K03000001,,,"Wholesaling, Retailing, Hotels & Restaurants",,AWE Regular Pay
108.94194795122027,K54L,Month,Aug 2002,K03000001,,,Whole Economy,,AWE Regular Pay
108.90521157968152,K54M,Month,Aug 2002,K03000001,,,Private Sector,,AWE Regular Pay
109.30984158403396,K54N,Month,Aug 2002,K03000001,,,Public Sector,,AWE Regular Pay
109.50433860272712,K54O,Month,Aug 2002,K03000001,,,Services,,AWE Regular Pay
109.41410666505534,K54P,Month,Aug 2002,K03000001,,,Finance and Business Services,,AWE Regular Pay
109.25732596227414,K54Q,Month,Aug 2002,K03000001,,,Public Sector excluding Financial Services,,AWE Regular Pay
108.63552502097714,K54R,Month,Aug 2002,K03000001,,,Manufacturing,,AWE Regular Pay
