V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type,Percentage Change_codelist,Percentage Change
9.279403574749,Month,Jul 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
24.747971125896,Month,Jul 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
21.222155865799,Month,Jul 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
5.276617784275,Month,Jul 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
21.160997174481,Month,Jul 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
20.647780852092,Month,Jul 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
31.267587175049,Month,Jul 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
10.048253932286,Month,Aug 2007,K03000001,,,Whole Economy,,Bonus Pay,,Single month
6.736562972113,Month,Aug 2007,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
12.844359330129,Month,Aug 2007,K03000001,,,Private sector,,Bonus Pay,,Single month
8.364958182487,Month,Aug 2007,K03000001,,,Private sector,,Bonus Pay,,3 month average
-1.398849121879,Month,Aug 2007,K03000001,,,Public sector,,Bonus Pay,,Single month
8.714777396013,Month,Aug 2007,K03000001,,,Public sector,,Bonus Pay,,3 month average
11.801355322318,Month,Aug 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
6.421513601351,Month,Aug 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
4.425616165905,Month,Aug 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-8.728257038271,Month,Aug 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
2.187439095786,Month,Aug 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
7.932248220143,Month,Aug 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
23.360382643372,Month,Aug 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
23.12300626014,Month,Aug 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
0.850142462093,Month,Aug 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
12.955946928045,Month,Aug 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
20.685169063813,Month,Aug 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
26.113743640918,Month,Aug 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
33.135101073219,Month,Sep 2007,K03000001,,,Whole Economy,,Bonus Pay,,Single month
15.839005579189,Month,Sep 2007,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
35.452634625302,Month,Sep 2007,K03000001,,,Private sector,,Bonus Pay,,Single month
18.015373094628,Month,Sep 2007,K03000001,,,Private sector,,Bonus Pay,,3 month average
27.193460788388,Month,Sep 2007,K03000001,,,Public sector,,Bonus Pay,,Single month
8.400102234341,Month,Sep 2007,K03000001,,,Public sector,,Bonus Pay,,3 month average
40.335133034628,Month,Sep 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
18.005054299878,Month,Sep 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
50.225661221777,Month,Sep 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
13.74346375844,Month,Sep 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
25.291004361524,Month,Sep 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
8.35219734813,Month,Sep 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
10.891577052146,Month,Sep 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
19.33328310131,Month,Sep 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
56.547338863168,Month,Sep 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
17.692996578368,Month,Sep 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
41.081763126245,Month,Sep 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
27.173302608648,Month,Sep 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
11.305020757076,Month,Oct 2007,K03000001,,,Whole Economy,,Bonus Pay,,Single month
17.759636193137,Month,Oct 2007,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
15.976618626181,Month,Oct 2007,K03000001,,,Private sector,,Bonus Pay,,Single month
20.981299590917,Month,Oct 2007,K03000001,,,Private sector,,Bonus Pay,,3 month average
-50.163906175296,Month,Oct 2007,K03000001,,,Public sector,,Bonus Pay,,Single month
-12.666847318034,Month,Oct 2007,K03000001,,,Public sector,,Bonus Pay,,3 month average
21.154671595301,Month,Oct 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
23.878508857016,Month,Oct 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
1.501532129236,Month,Oct 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
16.690304554054,Month,Oct 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-50.51544825966,Month,Oct 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-13.372859248432,Month,Oct 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-5.614058692838,Month,Oct 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
8.173668858843,Month,Oct 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
13.357450300181,Month,Oct 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
20.904609058527,Month,Oct 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
42.269828294865,Month,Oct 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
34.711491538751,Month,Oct 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
15.879682927819,Month,Nov 2007,K03000001,,,Whole Economy,,Bonus Pay,,Single month
19.802854277567,Month,Nov 2007,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
18.016192712573,Month,Nov 2007,K03000001,,,Private sector,,Bonus Pay,,Single month
22.728468319203,Month,Nov 2007,K03000001,,,Private sector,,Bonus Pay,,3 month average
57.822841631816,Month,Nov 2007,K03000001,,,Public sector,,Bonus Pay,,Single month
1.210315489174,Month,Nov 2007,K03000001,,,Public sector,,Bonus Pay,,3 month average
15.905805549112,Month,Nov 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
25.29679724181,Month,Nov 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-1.879548803639,Month,Nov 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
14.13141397412,Month,Nov 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
54.193514378514,Month,Nov 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-2.353150772575,Month,Nov 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
24.234109485963,Month,Nov 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
8.769380761061,Month,Nov 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
44.466698223395,Month,Nov 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
36.747018048789,Month,Nov 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
30.530139748603,Month,Nov 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
37.941241757293,Month,Nov 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-9.595327129789,Month,Dec 2007,K03000001,,,Whole Economy,,Bonus Pay,,Single month
5.202073221768,Month,Dec 2007,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-6.634886605585,Month,Dec 2007,K03000001,,,Private sector,,Bonus Pay,,Single month
8.328369075398,Month,Dec 2007,K03000001,,,Private sector,,Bonus Pay,,3 month average
-7.633220214957,Month,Dec 2007,K03000001,,,Public sector,,Bonus Pay,,Single month
-9.053704491001,Month,Dec 2007,K03000001,,,Public sector,,Bonus Pay,,3 month average
-14.458786915033,Month,Dec 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
5.471965649762,Month,Dec 2007,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-29.374867843445,Month,Dec 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-12.245259446752,Month,Dec 2007,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-9.139002850862,Month,Dec 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-12.070592255005,Month,Dec 2007,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
23.277966650587,Month,Dec 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
12.561742500466,Month,Dec 2007,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
38.024517018993,Month,Dec 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
31.520034812584,Month,Dec 2007,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
23.147089097617,Month,Dec 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
31.85832095818,Month,Dec 2007,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
7.544233707949,Month,Jan 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
4.263444196477,Month,Jan 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
3.78234560562,Month,Jan 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
4.521132007911,Month,Jan 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
-3.04758890534,Month,Jan 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
10.710853790156,Month,Jan 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
1.246790079648,Month,Jan 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-0.309862566432,Month,Jan 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-0.973634898513,Month,Jan 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-12.567411552733,Month,Jan 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-3.811711682859,Month,Jan 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
8.701339664156,Month,Jan 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
2.90779062461,Month,Jan 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
16.438514526375,Month,Jan 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
28.568465269782,Month,Jan 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
36.774857167074,Month,Jan 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
7.547046836358,Month,Jan 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
20.122192751964,Month,Jan 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
2.926051720616,Month,Feb 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
0.471860315279,Month,Feb 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
4.535441572241,Month,Feb 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
0.571571020014,Month,Feb 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
48.975947646325,Month,Feb 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
9.071381772459,Month,Feb 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
2.582289119949,Month,Feb 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-4.08303333277,Month,Feb 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
4.298096044434,Month,Feb 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-10.569371720349,Month,Feb 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-13.366245969747,Month,Feb 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-8.752086733493,Month,Feb 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
3.750386188592,Month,Feb 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
9.563458822915,Month,Feb 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-31.846249104149,Month,Feb 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
2.097406417137,Month,Feb 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
9.34128044835,Month,Feb 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
13.186059999744,Month,Feb 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
9.873674063732,Month,Mar 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
6.708401426947,Month,Mar 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
5.99155475601,Month,Mar 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
4.724759394189,Month,Mar 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
-28.436574369521,Month,Mar 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
0.435748594312,Month,Mar 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
9.435579265505,Month,Mar 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
4.309325243204,Month,Mar 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
11.680557074818,Month,Mar 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
4.795774827322,Month,Mar 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-40.655786960315,Month,Mar 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-20.19382835625,Month,Mar 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-6.118681270825,Month,Mar 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
0.270737448898,Month,Mar 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
9.011326104462,Month,Mar 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-5.328644513773,Month,Mar 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
14.884377194172,Month,Mar 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
10.841713999463,Month,Mar 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
3.649756154487,Month,Apr 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
5.437420545902,Month,Apr 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
10.284508029906,Month,Apr 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
6.858241916317,Month,Apr 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
-22.190371031984,Month,Apr 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
-7.057583457299,Month,Apr 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
9.393174308647,Month,Apr 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
7.029339723669,Month,Apr 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
2.309374093343,Month,Apr 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
5.979754106096,Month,Apr 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-0.09615287281,Month,Apr 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-18.670753065831,Month,Apr 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
13.953634245224,Month,Apr 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
3.868318934163,Month,Apr 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-11.109584793567,Month,Apr 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-15.424239829284,Month,Apr 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-0.764966732713,Month,Apr 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
7.853679330416,Month,Apr 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
13.84364183741,Month,May 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
9.219251183766,Month,May 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
17.365257890228,Month,May 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
11.229013349015,Month,May 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
-5.559805349479,Month,May 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
-18.48527131781,Month,May 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
13.698285198007,Month,May 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
10.853955035454,Month,May 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
21.295675945402,Month,May 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
11.590167245611,Month,May 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-8.220624415704,Month,May 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-16.541020145306,Month,May 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
54.160074604593,Month,May 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
21.553153179077,Month,May 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-11.30197779879,Month,May 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-5.179380826585,Month,May 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
4.156871795589,Month,May 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
6.176925735408,Month,May 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-0.431805743051,Month,Jun 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
5.70251931843,Month,Jun 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
3.445255700232,Month,Jun 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
10.2907922331,Month,Jun 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
-11.960790493669,Month,Jun 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
-13.022639097318,Month,Jun 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
3.721044029045,Month,Jun 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
8.906041216691,Month,Jun 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
22.183032159315,Month,Jun 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
15.058917115002,Month,Jun 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-13.590112043502,Month,Jun 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-7.734178499606,Month,Jun 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
1.873518899404,Month,Jun 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
23.159706120433,Month,Jun 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-35.30884185692,Month,Jun 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-20.144006801698,Month,Jun 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-10.15085703144,Month,Jun 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-2.440313467118,Month,Jun 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-0.801964630347,Month,Jul 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
4.144884906449,Month,Jul 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
0.381571106756,Month,Jul 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
6.896616525892,Month,Jul 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
23.8425964049,Month,Jul 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
1.081188665955,Month,Jul 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
0.734384390367,Month,Jul 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
5.941122375223,Month,Jul 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
2.061548287064,Month,Jul 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
14.966866474322,Month,Jul 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
21.219487580221,Month,Jul 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
-1.024526222717,Month,Jul 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
16.350221750382,Month,Jul 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
23.621140363287,Month,Jul 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-18.155372718121,Month,Jul 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-22.24825039839,Month,Jul 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-8.472948729109,Month,Jul 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-4.992944517472,Month,Jul 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-4.569525767876,Month,Aug 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-1.948607074885,Month,Aug 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-1.840501627364,Month,Aug 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
0.632872754948,Month,Aug 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
18.157154413669,Month,Aug 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
8.487138482189,Month,Aug 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
-0.791980463829,Month,Aug 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
1.181916831367,Month,Aug 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-8.190196200485,Month,Aug 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
4.963173466908,Month,Aug 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
19.840003146197,Month,Aug 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
8.003279865903,Month,Aug 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-3.563775854526,Month,Aug 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
4.980469500599,Month,Aug 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-6.239948636158,Month,Aug 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-21.195577249947,Month,Aug 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-2.539842874315,Month,Aug 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-7.257851847338,Month,Aug 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-15.667135185834,Month,Sep 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-7.295445267658,Month,Sep 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-13.300897722941,Month,Sep 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
-5.153180312945,Month,Sep 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
17.002932440061,Month,Sep 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
19.779634805503,Month,Sep 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
-13.27815729961,Month,Sep 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-4.803542322929,Month,Sep 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-9.667292312701,Month,Sep 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-5.551957933718,Month,Sep 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
16.470153297534,Month,Sep 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
19.224995098688,Month,Sep 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-5.177109919575,Month,Sep 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
2.659022518507,Month,Sep 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-14.393015509548,Month,Sep 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-13.092639342803,Month,Sep 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-21.282214765797,Month,Sep 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-11.20675639788,Month,Sep 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
