V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
290.0,Year,2017,E14000858,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4830.0,Year,2017,E14000858,,,Local Units,Total,Total
5.0,Year,2017,E14000861,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
185.0,Year,2017,E14000861,,,Local Units,05-39,05-39 : Production
425.0,Year,2017,E14000861,,,Local Units,41-43,41-43 : Construction
95.0,Year,2017,E14000861,,,Local Units,45,45 : Motor trades
140.0,Year,2017,E14000861,,,Local Units,46,46 : Wholesale
280.0,Year,2017,E14000861,,,Local Units,47,47 : Retail
405.0,Year,2017,E14000861,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
160.0,Year,2017,E14000861,,,Local Units,55-56,55-56 : Accommodation & food services
205.0,Year,2017,E14000861,,,Local Units,58-63,58-63 : Information & communication
85.0,Year,2017,E14000861,,,Local Units,64-66,64-66 : Finance & insurance
90.0,Year,2017,E14000861,,,Local Units,68,68 : Property
445.0,Year,2017,E14000861,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
285.0,Year,2017,E14000861,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2017,E14000861,,,Local Units,84,84 : Public administration & defence
105.0,Year,2017,E14000861,,,Local Units,85,85 : Education
275.0,Year,2017,E14000861,,,Local Units,86-88,86-88 : Health
215.0,Year,2017,E14000861,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
3410.0,Year,2017,E14000861,,,Local Units,Total,Total
10.0,Year,2017,E14000862,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
245.0,Year,2017,E14000862,,,Local Units,05-39,05-39 : Production
515.0,Year,2017,E14000862,,,Local Units,41-43,41-43 : Construction
195.0,Year,2017,E14000862,,,Local Units,45,45 : Motor trades
200.0,Year,2017,E14000862,,,Local Units,46,46 : Wholesale
525.0,Year,2017,E14000862,,,Local Units,47,47 : Retail
690.0,Year,2017,E14000862,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
335.0,Year,2017,E14000862,,,Local Units,55-56,55-56 : Accommodation & food services
290.0,Year,2017,E14000862,,,Local Units,58-63,58-63 : Information & communication
105.0,Year,2017,E14000862,,,Local Units,64-66,64-66 : Finance & insurance
130.0,Year,2017,E14000862,,,Local Units,68,68 : Property
995.0,Year,2017,E14000862,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
505.0,Year,2017,E14000862,,,Local Units,77-82,77-82 : Business administration & support services
35.0,Year,2017,E14000862,,,Local Units,84,84 : Public administration & defence
125.0,Year,2017,E14000862,,,Local Units,85,85 : Education
360.0,Year,2017,E14000862,,,Local Units,86-88,86-88 : Health
330.0,Year,2017,E14000862,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5590.0,Year,2017,E14000862,,,Local Units,Total,Total
5.0,Year,2017,E14000865,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
220.0,Year,2017,E14000865,,,Local Units,05-39,05-39 : Production
295.0,Year,2017,E14000865,,,Local Units,41-43,41-43 : Construction
145.0,Year,2017,E14000865,,,Local Units,45,45 : Motor trades
160.0,Year,2017,E14000865,,,Local Units,46,46 : Wholesale
520.0,Year,2017,E14000865,,,Local Units,47,47 : Retail
145.0,Year,2017,E14000865,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
280.0,Year,2017,E14000865,,,Local Units,55-56,55-56 : Accommodation & food services
215.0,Year,2017,E14000865,,,Local Units,58-63,58-63 : Information & communication
250.0,Year,2017,E14000865,,,Local Units,64-66,64-66 : Finance & insurance
215.0,Year,2017,E14000865,,,Local Units,68,68 : Property
490.0,Year,2017,E14000865,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
335.0,Year,2017,E14000865,,,Local Units,77-82,77-82 : Business administration & support services
25.0,Year,2017,E14000865,,,Local Units,84,84 : Public administration & defence
120.0,Year,2017,E14000865,,,Local Units,85,85 : Education
410.0,Year,2017,E14000865,,,Local Units,86-88,86-88 : Health
280.0,Year,2017,E14000865,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4110.0,Year,2017,E14000865,,,Local Units,Total,Total
0.0,Year,2017,E14000866,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
175.0,Year,2017,E14000866,,,Local Units,05-39,05-39 : Production
270.0,Year,2017,E14000866,,,Local Units,41-43,41-43 : Construction
95.0,Year,2017,E14000866,,,Local Units,45,45 : Motor trades
120.0,Year,2017,E14000866,,,Local Units,46,46 : Wholesale
230.0,Year,2017,E14000866,,,Local Units,47,47 : Retail
170.0,Year,2017,E14000866,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
95.0,Year,2017,E14000866,,,Local Units,55-56,55-56 : Accommodation & food services
100.0,Year,2017,E14000866,,,Local Units,58-63,58-63 : Information & communication
30.0,Year,2017,E14000866,,,Local Units,64-66,64-66 : Finance & insurance
40.0,Year,2017,E14000866,,,Local Units,68,68 : Property
165.0,Year,2017,E14000866,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
155.0,Year,2017,E14000866,,,Local Units,77-82,77-82 : Business administration & support services
25.0,Year,2017,E14000866,,,Local Units,84,84 : Public administration & defence
60.0,Year,2017,E14000866,,,Local Units,85,85 : Education
225.0,Year,2017,E14000866,,,Local Units,86-88,86-88 : Health
130.0,Year,2017,E14000866,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
2085.0,Year,2017,E14000866,,,Local Units,Total,Total
5.0,Year,2017,E14000867,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
270.0,Year,2017,E14000867,,,Local Units,05-39,05-39 : Production
330.0,Year,2017,E14000867,,,Local Units,41-43,41-43 : Construction
130.0,Year,2017,E14000867,,,Local Units,45,45 : Motor trades
235.0,Year,2017,E14000867,,,Local Units,46,46 : Wholesale
670.0,Year,2017,E14000867,,,Local Units,47,47 : Retail
155.0,Year,2017,E14000867,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
455.0,Year,2017,E14000867,,,Local Units,55-56,55-56 : Accommodation & food services
360.0,Year,2017,E14000867,,,Local Units,58-63,58-63 : Information & communication
225.0,Year,2017,E14000867,,,Local Units,64-66,64-66 : Finance & insurance
265.0,Year,2017,E14000867,,,Local Units,68,68 : Property
910.0,Year,2017,E14000867,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
465.0,Year,2017,E14000867,,,Local Units,77-82,77-82 : Business administration & support services
70.0,Year,2017,E14000867,,,Local Units,84,84 : Public administration & defence
130.0,Year,2017,E14000867,,,Local Units,85,85 : Education
380.0,Year,2017,E14000867,,,Local Units,86-88,86-88 : Health
320.0,Year,2017,E14000867,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5375.0,Year,2017,E14000867,,,Local Units,Total,Total
220.0,Year,2017,E14000908,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
260.0,Year,2017,E14000908,,,Local Units,05-39,05-39 : Production
490.0,Year,2017,E14000908,,,Local Units,41-43,41-43 : Construction
95.0,Year,2017,E14000908,,,Local Units,45,45 : Motor trades
170.0,Year,2017,E14000908,,,Local Units,46,46 : Wholesale
335.0,Year,2017,E14000908,,,Local Units,47,47 : Retail
105.0,Year,2017,E14000908,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
230.0,Year,2017,E14000908,,,Local Units,55-56,55-56 : Accommodation & food services
575.0,Year,2017,E14000908,,,Local Units,58-63,58-63 : Information & communication
110.0,Year,2017,E14000908,,,Local Units,64-66,64-66 : Finance & insurance
205.0,Year,2017,E14000908,,,Local Units,68,68 : Property
1070.0,Year,2017,E14000908,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
400.0,Year,2017,E14000908,,,Local Units,77-82,77-82 : Business administration & support services
65.0,Year,2017,E14000908,,,Local Units,84,84 : Public administration & defence
130.0,Year,2017,E14000908,,,Local Units,85,85 : Education
365.0,Year,2017,E14000908,,,Local Units,86-88,86-88 : Health
285.0,Year,2017,E14000908,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5110.0,Year,2017,E14000908,,,Local Units,Total,Total
815.0,Year,2017,E14000909,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
360.0,Year,2017,E14000909,,,Local Units,05-39,05-39 : Production
575.0,Year,2017,E14000909,,,Local Units,41-43,41-43 : Construction
155.0,Year,2017,E14000909,,,Local Units,45,45 : Motor trades
255.0,Year,2017,E14000909,,,Local Units,46,46 : Wholesale
470.0,Year,2017,E14000909,,,Local Units,47,47 : Retail
165.0,Year,2017,E14000909,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
310.0,Year,2017,E14000909,,,Local Units,55-56,55-56 : Accommodation & food services
245.0,Year,2017,E14000909,,,Local Units,58-63,58-63 : Information & communication
100.0,Year,2017,E14000909,,,Local Units,64-66,64-66 : Finance & insurance
200.0,Year,2017,E14000909,,,Local Units,68,68 : Property
985.0,Year,2017,E14000909,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
435.0,Year,2017,E14000909,,,Local Units,77-82,77-82 : Business administration & support services
60.0,Year,2017,E14000909,,,Local Units,84,84 : Public administration & defence
145.0,Year,2017,E14000909,,,Local Units,85,85 : Education
230.0,Year,2017,E14000909,,,Local Units,86-88,86-88 : Health
330.0,Year,2017,E14000909,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5835.0,Year,2017,E14000909,,,Local Units,Total,Total
180.0,Year,2017,E14000924,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
285.0,Year,2017,E14000924,,,Local Units,05-39,05-39 : Production
495.0,Year,2017,E14000924,,,Local Units,41-43,41-43 : Construction
130.0,Year,2017,E14000924,,,Local Units,45,45 : Motor trades
140.0,Year,2017,E14000924,,,Local Units,46,46 : Wholesale
290.0,Year,2017,E14000924,,,Local Units,47,47 : Retail
130.0,Year,2017,E14000924,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
215.0,Year,2017,E14000924,,,Local Units,55-56,55-56 : Accommodation & food services
125.0,Year,2017,E14000924,,,Local Units,58-63,58-63 : Information & communication
50.0,Year,2017,E14000924,,,Local Units,64-66,64-66 : Finance & insurance
135.0,Year,2017,E14000924,,,Local Units,68,68 : Property
390.0,Year,2017,E14000924,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
245.0,Year,2017,E14000924,,,Local Units,77-82,77-82 : Business administration & support services
50.0,Year,2017,E14000924,,,Local Units,84,84 : Public administration & defence
105.0,Year,2017,E14000924,,,Local Units,85,85 : Education
230.0,Year,2017,E14000924,,,Local Units,86-88,86-88 : Health
220.0,Year,2017,E14000924,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
3415.0,Year,2017,E14000924,,,Local Units,Total,Total
650.0,Year,2017,E14000929,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
330.0,Year,2017,E14000929,,,Local Units,05-39,05-39 : Production
715.0,Year,2017,E14000929,,,Local Units,41-43,41-43 : Construction
180.0,Year,2017,E14000929,,,Local Units,45,45 : Motor trades
235.0,Year,2017,E14000929,,,Local Units,46,46 : Wholesale
390.0,Year,2017,E14000929,,,Local Units,47,47 : Retail
430.0,Year,2017,E14000929,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
270.0,Year,2017,E14000929,,,Local Units,55-56,55-56 : Accommodation & food services
205.0,Year,2017,E14000929,,,Local Units,58-63,58-63 : Information & communication
70.0,Year,2017,E14000929,,,Local Units,64-66,64-66 : Finance & insurance
160.0,Year,2017,E14000929,,,Local Units,68,68 : Property
705.0,Year,2017,E14000929,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
345.0,Year,2017,E14000929,,,Local Units,77-82,77-82 : Business administration & support services
85.0,Year,2017,E14000929,,,Local Units,84,84 : Public administration & defence
155.0,Year,2017,E14000929,,,Local Units,85,85 : Education
275.0,Year,2017,E14000929,,,Local Units,86-88,86-88 : Health
275.0,Year,2017,E14000929,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5475.0,Year,2017,E14000929,,,Local Units,Total,Total
310.0,Year,2017,E14000935,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
285.0,Year,2017,E14000935,,,Local Units,05-39,05-39 : Production
500.0,Year,2017,E14000935,,,Local Units,41-43,41-43 : Construction
140.0,Year,2017,E14000935,,,Local Units,45,45 : Motor trades
170.0,Year,2017,E14000935,,,Local Units,46,46 : Wholesale
290.0,Year,2017,E14000935,,,Local Units,47,47 : Retail
230.0,Year,2017,E14000935,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
220.0,Year,2017,E14000935,,,Local Units,55-56,55-56 : Accommodation & food services
200.0,Year,2017,E14000935,,,Local Units,58-63,58-63 : Information & communication
70.0,Year,2017,E14000935,,,Local Units,64-66,64-66 : Finance & insurance
130.0,Year,2017,E14000935,,,Local Units,68,68 : Property
615.0,Year,2017,E14000935,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
310.0,Year,2017,E14000935,,,Local Units,77-82,77-82 : Business administration & support services
45.0,Year,2017,E14000935,,,Local Units,84,84 : Public administration & defence
130.0,Year,2017,E14000935,,,Local Units,85,85 : Education
195.0,Year,2017,E14000935,,,Local Units,86-88,86-88 : Health
250.0,Year,2017,E14000935,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4090.0,Year,2017,E14000935,,,Local Units,Total,Total
740.0,Year,2017,E14000939,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
280.0,Year,2017,E14000939,,,Local Units,05-39,05-39 : Production
585.0,Year,2017,E14000939,,,Local Units,41-43,41-43 : Construction
170.0,Year,2017,E14000939,,,Local Units,45,45 : Motor trades
265.0,Year,2017,E14000939,,,Local Units,46,46 : Wholesale
410.0,Year,2017,E14000939,,,Local Units,47,47 : Retail
825.0,Year,2017,E14000939,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
215.0,Year,2017,E14000939,,,Local Units,55-56,55-56 : Accommodation & food services
145.0,Year,2017,E14000939,,,Local Units,58-63,58-63 : Information & communication
85.0,Year,2017,E14000939,,,Local Units,64-66,64-66 : Finance & insurance
90.0,Year,2017,E14000939,,,Local Units,68,68 : Property
430.0,Year,2017,E14000939,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
370.0,Year,2017,E14000939,,,Local Units,77-82,77-82 : Business administration & support services
40.0,Year,2017,E14000939,,,Local Units,84,84 : Public administration & defence
105.0,Year,2017,E14000939,,,Local Units,85,85 : Education
215.0,Year,2017,E14000939,,,Local Units,86-88,86-88 : Health
230.0,Year,2017,E14000939,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
5200.0,Year,2017,E14000939,,,Local Units,Total,Total
320.0,Year,2017,E14000940,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
405.0,Year,2017,E14000940,,,Local Units,05-39,05-39 : Production
700.0,Year,2017,E14000940,,,Local Units,41-43,41-43 : Construction
185.0,Year,2017,E14000940,,,Local Units,45,45 : Motor trades
270.0,Year,2017,E14000940,,,Local Units,46,46 : Wholesale
385.0,Year,2017,E14000940,,,Local Units,47,47 : Retail
360.0,Year,2017,E14000940,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
260.0,Year,2017,E14000940,,,Local Units,55-56,55-56 : Accommodation & food services
290.0,Year,2017,E14000940,,,Local Units,58-63,58-63 : Information & communication
645.0,Year,2017,E14000940,,,Local Units,64-66,64-66 : Finance & insurance
320.0,Year,2017,E14000940,,,Local Units,68,68 : Property
805.0,Year,2017,E14000940,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
445.0,Year,2017,E14000940,,,Local Units,77-82,77-82 : Business administration & support services
45.0,Year,2017,E14000940,,,Local Units,84,84 : Public administration & defence
120.0,Year,2017,E14000940,,,Local Units,85,85 : Education
235.0,Year,2017,E14000940,,,Local Units,86-88,86-88 : Health
270.0,Year,2017,E14000940,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
6060.0,Year,2017,E14000940,,,Local Units,Total,Total
475.0,Year,2017,E14000942,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
370.0,Year,2017,E14000942,,,Local Units,05-39,05-39 : Production
820.0,Year,2017,E14000942,,,Local Units,41-43,41-43 : Construction
215.0,Year,2017,E14000942,,,Local Units,45,45 : Motor trades
300.0,Year,2017,E14000942,,,Local Units,46,46 : Wholesale
325.0,Year,2017,E14000942,,,Local Units,47,47 : Retail
355.0,Year,2017,E14000942,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
315.0,Year,2017,E14000942,,,Local Units,55-56,55-56 : Accommodation & food services
590.0,Year,2017,E14000942,,,Local Units,58-63,58-63 : Information & communication
155.0,Year,2017,E14000942,,,Local Units,64-66,64-66 : Finance & insurance
230.0,Year,2017,E14000942,,,Local Units,68,68 : Property
1385.0,Year,2017,E14000942,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
705.0,Year,2017,E14000942,,,Local Units,77-82,77-82 : Business administration & support services
65.0,Year,2017,E14000942,,,Local Units,84,84 : Public administration & defence
180.0,Year,2017,E14000942,,,Local Units,85,85 : Education
300.0,Year,2017,E14000942,,,Local Units,86-88,86-88 : Health
415.0,Year,2017,E14000942,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
7200.0,Year,2017,E14000942,,,Local Units,Total,Total
110.0,Year,2017,E14001025,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
390.0,Year,2017,E14001025,,,Local Units,05-39,05-39 : Production
575.0,Year,2017,E14001025,,,Local Units,41-43,41-43 : Construction
205.0,Year,2017,E14001025,,,Local Units,45,45 : Motor trades
245.0,Year,2017,E14001025,,,Local Units,46,46 : Wholesale
390.0,Year,2017,E14001025,,,Local Units,47,47 : Retail
510.0,Year,2017,E14001025,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
240.0,Year,2017,E14001025,,,Local Units,55-56,55-56 : Accommodation & food services
225.0,Year,2017,E14001025,,,Local Units,58-63,58-63 : Information & communication
85.0,Year,2017,E14001025,,,Local Units,64-66,64-66 : Finance & insurance
130.0,Year,2017,E14001025,,,Local Units,68,68 : Property
610.0,Year,2017,E14001025,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
425.0,Year,2017,E14001025,,,Local Units,77-82,77-82 : Business administration & support services
30.0,Year,2017,E14001025,,,Local Units,84,84 : Public administration & defence
140.0,Year,2017,E14001025,,,Local Units,85,85 : Education
265.0,Year,2017,E14001025,,,Local Units,86-88,86-88 : Health
310.0,Year,2017,E14001025,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4885.0,Year,2017,E14001025,,,Local Units,Total,Total
12840.0,Year,2017,E12000005,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
17335.0,Year,2017,E12000005,,,Local Units,05-39,05-39 : Production
24855.0,Year,2017,E12000005,,,Local Units,41-43,41-43 : Construction
8480.0,Year,2017,E12000005,,,Local Units,45,45 : Motor trades
11640.0,Year,2017,E12000005,,,Local Units,46,46 : Wholesale
24640.0,Year,2017,E12000005,,,Local Units,47,47 : Retail
15445.0,Year,2017,E12000005,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
14400.0,Year,2017,E12000005,,,Local Units,55-56,55-56 : Accommodation & food services
13330.0,Year,2017,E12000005,,,Local Units,58-63,58-63 : Information & communication
4840.0,Year,2017,E12000005,,,Local Units,64-66,64-66 : Finance & insurance
8090.0,Year,2017,E12000005,,,Local Units,68,68 : Property
34075.0,Year,2017,E12000005,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
22435.0,Year,2017,E12000005,,,Local Units,77-82,77-82 : Business administration & support services
1860.0,Year,2017,E12000005,,,Local Units,84,84 : Public administration & defence
6570.0,Year,2017,E12000005,,,Local Units,85,85 : Education
15235.0,Year,2017,E12000005,,,Local Units,86-88,86-88 : Health
14665.0,Year,2017,E12000005,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
250735.0,Year,2017,E12000005,,,Local Units,Total,Total
20.0,Year,2017,E14000531,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
280.0,Year,2017,E14000531,,,Local Units,05-39,05-39 : Production
465.0,Year,2017,E14000531,,,Local Units,41-43,41-43 : Construction
115.0,Year,2017,E14000531,,,Local Units,45,45 : Motor trades
160.0,Year,2017,E14000531,,,Local Units,46,46 : Wholesale
260.0,Year,2017,E14000531,,,Local Units,47,47 : Retail
175.0,Year,2017,E14000531,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
160.0,Year,2017,E14000531,,,Local Units,55-56,55-56 : Accommodation & food services
100.0,Year,2017,E14000531,,,Local Units,58-63,58-63 : Information & communication
40.0,Year,2017,E14000531,,,Local Units,64-66,64-66 : Finance & insurance
80.0,Year,2017,E14000531,,,Local Units,68,68 : Property
325.0,Year,2017,E14000531,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
220.0,Year,2017,E14000531,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2017,E14000531,,,Local Units,84,84 : Public administration & defence
70.0,Year,2017,E14000531,,,Local Units,85,85 : Education
135.0,Year,2017,E14000531,,,Local Units,86-88,86-88 : Health
190.0,Year,2017,E14000531,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
2805.0,Year,2017,E14000531,,,Local Units,Total,Total
5.0,Year,2017,E14000560,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
90.0,Year,2017,E14000560,,,Local Units,05-39,05-39 : Production
280.0,Year,2017,E14000560,,,Local Units,41-43,41-43 : Construction
40.0,Year,2017,E14000560,,,Local Units,45,45 : Motor trades
120.0,Year,2017,E14000560,,,Local Units,46,46 : Wholesale
290.0,Year,2017,E14000560,,,Local Units,47,47 : Retail
135.0,Year,2017,E14000560,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
195.0,Year,2017,E14000560,,,Local Units,55-56,55-56 : Accommodation & food services
255.0,Year,2017,E14000560,,,Local Units,58-63,58-63 : Information & communication
110.0,Year,2017,E14000560,,,Local Units,64-66,64-66 : Finance & insurance
210.0,Year,2017,E14000560,,,Local Units,68,68 : Property
575.0,Year,2017,E14000560,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
275.0,Year,2017,E14000560,,,Local Units,77-82,77-82 : Business administration & support services
30.0,Year,2017,E14000560,,,Local Units,84,84 : Public administration & defence
110.0,Year,2017,E14000560,,,Local Units,85,85 : Education
510.0,Year,2017,E14000560,,,Local Units,86-88,86-88 : Health
235.0,Year,2017,E14000560,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
3465.0,Year,2017,E14000560,,,Local Units,Total,Total
0.0,Year,2017,E14000561,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
145.0,Year,2017,E14000561,,,Local Units,05-39,05-39 : Production
280.0,Year,2017,E14000561,,,Local Units,41-43,41-43 : Construction
85.0,Year,2017,E14000561,,,Local Units,45,45 : Motor trades
115.0,Year,2017,E14000561,,,Local Units,46,46 : Wholesale
395.0,Year,2017,E14000561,,,Local Units,47,47 : Retail
345.0,Year,2017,E14000561,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
170.0,Year,2017,E14000561,,,Local Units,55-56,55-56 : Accommodation & food services
130.0,Year,2017,E14000561,,,Local Units,58-63,58-63 : Information & communication
55.0,Year,2017,E14000561,,,Local Units,64-66,64-66 : Finance & insurance
70.0,Year,2017,E14000561,,,Local Units,68,68 : Property
300.0,Year,2017,E14000561,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
245.0,Year,2017,E14000561,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2017,E14000561,,,Local Units,84,84 : Public administration & defence
100.0,Year,2017,E14000561,,,Local Units,85,85 : Education
285.0,Year,2017,E14000561,,,Local Units,86-88,86-88 : Health
165.0,Year,2017,E14000561,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
2895.0,Year,2017,E14000561,,,Local Units,Total,Total
5.0,Year,2017,E14000562,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
220.0,Year,2017,E14000562,,,Local Units,05-39,05-39 : Production
250.0,Year,2017,E14000562,,,Local Units,41-43,41-43 : Construction
145.0,Year,2017,E14000562,,,Local Units,45,45 : Motor trades
200.0,Year,2017,E14000562,,,Local Units,46,46 : Wholesale
590.0,Year,2017,E14000562,,,Local Units,47,47 : Retail
150.0,Year,2017,E14000562,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
245.0,Year,2017,E14000562,,,Local Units,55-56,55-56 : Accommodation & food services
355.0,Year,2017,E14000562,,,Local Units,58-63,58-63 : Information & communication
70.0,Year,2017,E14000562,,,Local Units,64-66,64-66 : Finance & insurance
125.0,Year,2017,E14000562,,,Local Units,68,68 : Property
540.0,Year,2017,E14000562,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
315.0,Year,2017,E14000562,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2017,E14000562,,,Local Units,84,84 : Public administration & defence
165.0,Year,2017,E14000562,,,Local Units,85,85 : Education
450.0,Year,2017,E14000562,,,Local Units,86-88,86-88 : Health
240.0,Year,2017,E14000562,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
4075.0,Year,2017,E14000562,,,Local Units,Total,Total
0.0,Year,2017,E14000563,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
135.0,Year,2017,E14000563,,,Local Units,05-39,05-39 : Production
170.0,Year,2017,E14000563,,,Local Units,41-43,41-43 : Construction
105.0,Year,2017,E14000563,,,Local Units,45,45 : Motor trades
105.0,Year,2017,E14000563,,,Local Units,46,46 : Wholesale
425.0,Year,2017,E14000563,,,Local Units,47,47 : Retail
185.0,Year,2017,E14000563,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
155.0,Year,2017,E14000563,,,Local Units,55-56,55-56 : Accommodation & food services
120.0,Year,2017,E14000563,,,Local Units,58-63,58-63 : Information & communication
35.0,Year,2017,E14000563,,,Local Units,64-66,64-66 : Finance & insurance
55.0,Year,2017,E14000563,,,Local Units,68,68 : Property
210.0,Year,2017,E14000563,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
190.0,Year,2017,E14000563,,,Local Units,77-82,77-82 : Business administration & support services
10.0,Year,2017,E14000563,,,Local Units,84,84 : Public administration & defence
95.0,Year,2017,E14000563,,,Local Units,85,85 : Education
305.0,Year,2017,E14000563,,,Local Units,86-88,86-88 : Health
130.0,Year,2017,E14000563,,,Local Units,90-99,"90-99 : Arts, entertainment, recreation & other"
2430.0,Year,2017,E14000563,,,Local Units,Total,Total
10.0,Year,2017,E14000564,,,Local Units,01-03,"01-03 : Agriculture, forestry & fishing"
1350.0,Year,2017,E14000564,,,Local Units,05-39,05-39 : Production
660.0,Year,2017,E14000564,,,Local Units,41-43,41-43 : Construction
355.0,Year,2017,E14000564,,,Local Units,45,45 : Motor trades
850.0,Year,2017,E14000564,,,Local Units,46,46 : Wholesale
1485.0,Year,2017,E14000564,,,Local Units,47,47 : Retail
660.0,Year,2017,E14000564,,,Local Units,49-53,49-53 : Transport & Storage (inc. postal)
870.0,Year,2017,E14000564,,,Local Units,55-56,55-56 : Accommodation & food services
840.0,Year,2017,E14000564,,,Local Units,58-63,58-63 : Information & communication
430.0,Year,2017,E14000564,,,Local Units,64-66,64-66 : Finance & insurance
585.0,Year,2017,E14000564,,,Local Units,68,68 : Property
2175.0,Year,2017,E14000564,,,Local Units,69-75,"69-75 : Professional, scientific & technical"
3830.0,Year,2017,E14000564,,,Local Units,77-82,77-82 : Business administration & support services
100.0,Year,2017,E14000564,,,Local Units,84,84 : Public administration & defence
335.0,Year,2017,E14000564,,,Local Units,85,85 : Education
