V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type
305.0,Year,2016,W07000042,,,5-9,,Enterprise
145.0,Year,2016,W07000042,,,10-19,,Enterprise
85.0,Year,2016,W07000042,,,20-49,,Enterprise
10.0,Year,2016,W07000042,,,50-99,,Enterprise
5.0,Year,2016,W07000042,,,100-249,,Enterprise
10.0,Year,2016,W07000042,,,250+,,Enterprise
2460.0,Year,2016,W07000042,,,Total,,Enterprise
2720.0,Year,2016,W07000061,,,0-4,,Enterprise
410.0,Year,2016,W07000061,,,5-9,,Enterprise
190.0,Year,2016,W07000061,,,10-19,,Enterprise
90.0,Year,2016,W07000061,,,20-49,,Enterprise
15.0,Year,2016,W07000061,,,50-99,,Enterprise
10.0,Year,2016,W07000061,,,100-249,,Enterprise
0.0,Year,2016,W07000061,,,250+,,Enterprise
3435.0,Year,2016,W07000061,,,Total,,Enterprise
1780.0,Year,2016,W07000046,,,0-4,,Enterprise
280.0,Year,2016,W07000046,,,5-9,,Enterprise
135.0,Year,2016,W07000046,,,10-19,,Enterprise
75.0,Year,2016,W07000046,,,20-49,,Enterprise
20.0,Year,2016,W07000046,,,50-99,,Enterprise
5.0,Year,2016,W07000046,,,100-249,,Enterprise
0.0,Year,2016,W07000046,,,250+,,Enterprise
2295.0,Year,2016,W07000046,,,Total,,Enterprise
1210.0,Year,2016,W07000077,,,0-4,,Enterprise
230.0,Year,2016,W07000077,,,5-9,,Enterprise
100.0,Year,2016,W07000077,,,10-19,,Enterprise
65.0,Year,2016,W07000077,,,20-49,,Enterprise
25.0,Year,2016,W07000077,,,50-99,,Enterprise
15.0,Year,2016,W07000077,,,100-249,,Enterprise
10.0,Year,2016,W07000077,,,250+,,Enterprise
1655.0,Year,2016,W07000077,,,Total,,Enterprise
1455.0,Year,2016,W07000045,,,0-4,,Enterprise
270.0,Year,2016,W07000045,,,5-9,,Enterprise
125.0,Year,2016,W07000045,,,10-19,,Enterprise
85.0,Year,2016,W07000045,,,20-49,,Enterprise
25.0,Year,2016,W07000045,,,50-99,,Enterprise
5.0,Year,2016,W07000045,,,100-249,,Enterprise
10.0,Year,2016,W07000045,,,250+,,Enterprise
1975.0,Year,2016,W07000045,,,Total,,Enterprise
1190.0,Year,2016,W07000071,,,0-4,,Enterprise
205.0,Year,2016,W07000071,,,5-9,,Enterprise
100.0,Year,2016,W07000071,,,10-19,,Enterprise
60.0,Year,2016,W07000071,,,20-49,,Enterprise
15.0,Year,2016,W07000071,,,50-99,,Enterprise
10.0,Year,2016,W07000071,,,100-249,,Enterprise
5.0,Year,2016,W07000071,,,250+,,Enterprise
1585.0,Year,2016,W07000071,,,Total,,Enterprise
3305.0,Year,2016,W07000054,,,0-4,,Enterprise
485.0,Year,2016,W07000054,,,5-9,,Enterprise
210.0,Year,2016,W07000054,,,10-19,,Enterprise
100.0,Year,2016,W07000054,,,20-49,,Enterprise
25.0,Year,2016,W07000054,,,50-99,,Enterprise
15.0,Year,2016,W07000054,,,100-249,,Enterprise
10.0,Year,2016,W07000054,,,250+,,Enterprise
4150.0,Year,2016,W07000054,,,Total,,Enterprise
3505.0,Year,2016,W07000063,,,0-4,,Enterprise
435.0,Year,2016,W07000063,,,5-9,,Enterprise
170.0,Year,2016,W07000063,,,10-19,,Enterprise
90.0,Year,2016,W07000063,,,20-49,,Enterprise
30.0,Year,2016,W07000063,,,50-99,,Enterprise
10.0,Year,2016,W07000063,,,100-249,,Enterprise
5.0,Year,2016,W07000063,,,250+,,Enterprise
4245.0,Year,2016,W07000063,,,Total,,Enterprise
1215.0,Year,2016,W07000069,,,0-4,,Enterprise
230.0,Year,2016,W07000069,,,5-9,,Enterprise
85.0,Year,2016,W07000069,,,10-19,,Enterprise
55.0,Year,2016,W07000069,,,20-49,,Enterprise
15.0,Year,2016,W07000069,,,50-99,,Enterprise
10.0,Year,2016,W07000069,,,100-249,,Enterprise
5.0,Year,2016,W07000069,,,250+,,Enterprise
1615.0,Year,2016,W07000069,,,Total,,Enterprise
1490.0,Year,2016,W07000055,,,0-4,,Enterprise
255.0,Year,2016,W07000055,,,5-9,,Enterprise
100.0,Year,2016,W07000055,,,10-19,,Enterprise
50.0,Year,2016,W07000055,,,20-49,,Enterprise
20.0,Year,2016,W07000055,,,50-99,,Enterprise
10.0,Year,2016,W07000055,,,100-249,,Enterprise
10.0,Year,2016,W07000055,,,250+,,Enterprise
1935.0,Year,2016,W07000055,,,Total,,Enterprise
2050.0,Year,2016,W07000056,,,0-4,,Enterprise
300.0,Year,2016,W07000056,,,5-9,,Enterprise
140.0,Year,2016,W07000056,,,10-19,,Enterprise
110.0,Year,2016,W07000056,,,20-49,,Enterprise
20.0,Year,2016,W07000056,,,50-99,,Enterprise
15.0,Year,2016,W07000056,,,100-249,,Enterprise
10.0,Year,2016,W07000056,,,250+,,Enterprise
2645.0,Year,2016,W07000056,,,Total,,Enterprise
1220.0,Year,2016,W07000074,,,0-4,,Enterprise
255.0,Year,2016,W07000074,,,5-9,,Enterprise
90.0,Year,2016,W07000074,,,10-19,,Enterprise
60.0,Year,2016,W07000074,,,20-49,,Enterprise
15.0,Year,2016,W07000074,,,50-99,,Enterprise
10.0,Year,2016,W07000074,,,100-249,,Enterprise
5.0,Year,2016,W07000074,,,250+,,Enterprise
1655.0,Year,2016,W07000074,,,Total,,Enterprise
2305.0,Year,2016,W07000075,,,0-4,,Enterprise
310.0,Year,2016,W07000075,,,5-9,,Enterprise
155.0,Year,2016,W07000075,,,10-19,,Enterprise
80.0,Year,2016,W07000075,,,20-49,,Enterprise
35.0,Year,2016,W07000075,,,50-99,,Enterprise
15.0,Year,2016,W07000075,,,100-249,,Enterprise
15.0,Year,2016,W07000075,,,250+,,Enterprise
2915.0,Year,2016,W07000075,,,Total,,Enterprise
2810.0,Year,2016,W07000065,,,0-4,,Enterprise
460.0,Year,2016,W07000065,,,5-9,,Enterprise
185.0,Year,2016,W07000065,,,10-19,,Enterprise
100.0,Year,2016,W07000065,,,20-49,,Enterprise
20.0,Year,2016,W07000065,,,50-99,,Enterprise
10.0,Year,2016,W07000065,,,100-249,,Enterprise
5.0,Year,2016,W07000065,,,250+,,Enterprise
3590.0,Year,2016,W07000065,,,Total,,Enterprise
910.0,Year,2016,W07000052,,,0-4,,Enterprise
190.0,Year,2016,W07000052,,,5-9,,Enterprise
70.0,Year,2016,W07000052,,,10-19,,Enterprise
35.0,Year,2016,W07000052,,,20-49,,Enterprise
10.0,Year,2016,W07000052,,,50-99,,Enterprise
5.0,Year,2016,W07000052,,,100-249,,Enterprise
0.0,Year,2016,W07000052,,,250+,,Enterprise
1220.0,Year,2016,W07000052,,,Total,,Enterprise
1195.0,Year,2016,W07000048,,,0-4,,Enterprise
255.0,Year,2016,W07000048,,,5-9,,Enterprise
135.0,Year,2016,W07000048,,,10-19,,Enterprise
85.0,Year,2016,W07000048,,,20-49,,Enterprise
25.0,Year,2016,W07000048,,,50-99,,Enterprise
20.0,Year,2016,W07000048,,,100-249,,Enterprise
10.0,Year,2016,W07000048,,,250+,,Enterprise
1725.0,Year,2016,W07000048,,,Total,,Enterprise
1560.0,Year,2016,W07000047,,,0-4,,Enterprise
335.0,Year,2016,W07000047,,,5-9,,Enterprise
185.0,Year,2016,W07000047,,,10-19,,Enterprise
110.0,Year,2016,W07000047,,,20-49,,Enterprise
30.0,Year,2016,W07000047,,,50-99,,Enterprise
15.0,Year,2016,W07000047,,,100-249,,Enterprise
10.0,Year,2016,W07000047,,,250+,,Enterprise
2245.0,Year,2016,W07000047,,,Total,,Enterprise
1305.0,Year,2016,W07000053,,,0-4,,Enterprise
305.0,Year,2016,W07000053,,,5-9,,Enterprise
160.0,Year,2016,W07000053,,,10-19,,Enterprise
85.0,Year,2016,W07000053,,,20-49,,Enterprise
20.0,Year,2016,W07000053,,,50-99,,Enterprise
15.0,Year,2016,W07000053,,,100-249,,Enterprise
10.0,Year,2016,W07000053,,,250+,,Enterprise
1900.0,Year,2016,W07000053,,,Total,,Enterprise
1600.0,Year,2016,W07000060,,,0-4,,Enterprise
305.0,Year,2016,W07000060,,,5-9,,Enterprise
170.0,Year,2016,W07000060,,,10-19,,Enterprise
95.0,Year,2016,W07000060,,,20-49,,Enterprise
25.0,Year,2016,W07000060,,,50-99,,Enterprise
5.0,Year,2016,W07000060,,,100-249,,Enterprise
10.0,Year,2016,W07000060,,,250+,,Enterprise
2210.0,Year,2016,W07000060,,,Total,,Enterprise
2500.0,Year,2016,W07000078,,,0-4,,Enterprise
410.0,Year,2016,W07000078,,,5-9,,Enterprise
180.0,Year,2016,W07000078,,,10-19,,Enterprise
75.0,Year,2016,W07000078,,,20-49,,Enterprise
20.0,Year,2016,W07000078,,,50-99,,Enterprise
10.0,Year,2016,W07000078,,,100-249,,Enterprise
5.0,Year,2016,W07000078,,,250+,,Enterprise
3200.0,Year,2016,W07000078,,,Total,,Enterprise
1570.0,Year,2016,W07000044,,,0-4,,Enterprise
305.0,Year,2016,W07000044,,,5-9,,Enterprise
165.0,Year,2016,W07000044,,,10-19,,Enterprise
100.0,Year,2016,W07000044,,,20-49,,Enterprise
35.0,Year,2016,W07000044,,,50-99,,Enterprise
20.0,Year,2016,W07000044,,,100-249,,Enterprise
15.0,Year,2016,W07000044,,,250+,,Enterprise
2210.0,Year,2016,W07000044,,,Total,,Enterprise
1920.0,Year,2016,W07000041,,,0-4,,Enterprise
325.0,Year,2016,W07000041,,,5-9,,Enterprise
140.0,Year,2016,W07000041,,,10-19,,Enterprise
80.0,Year,2016,W07000041,,,20-49,,Enterprise
20.0,Year,2016,W07000041,,,50-99,,Enterprise
5.0,Year,2016,W07000041,,,100-249,,Enterprise
5.0,Year,2016,W07000041,,,250+,,Enterprise
2495.0,Year,2016,W07000041,,,Total,,Enterprise
130730.0,Year,2016,S92000003,,,0-4,,Enterprise
22915.0,Year,2016,S92000003,,,5-9,,Enterprise
11735.0,Year,2016,S92000003,,,10-19,,Enterprise
5825.0,Year,2016,S92000003,,,20-49,,Enterprise
1770.0,Year,2016,S92000003,,,50-99,,Enterprise
960.0,Year,2016,S92000003,,,100-249,,Enterprise
690.0,Year,2016,S92000003,,,250+,,Enterprise
174625.0,Year,2016,S92000003,,,Total,,Enterprise
1840.0,Year,2016,S14000001,,,0-4,,Enterprise
280.0,Year,2016,S14000001,,,5-9,,Enterprise
195.0,Year,2016,S14000001,,,10-19,,Enterprise
95.0,Year,2016,S14000001,,,20-49,,Enterprise
35.0,Year,2016,S14000001,,,50-99,,Enterprise
15.0,Year,2016,S14000001,,,100-249,,Enterprise
20.0,Year,2016,S14000001,,,250+,,Enterprise
2480.0,Year,2016,S14000001,,,Total,,Enterprise
3850.0,Year,2016,S14000002,,,0-4,,Enterprise
455.0,Year,2016,S14000002,,,5-9,,Enterprise
295.0,Year,2016,S14000002,,,10-19,,Enterprise
195.0,Year,2016,S14000002,,,20-49,,Enterprise
70.0,Year,2016,S14000002,,,50-99,,Enterprise
50.0,Year,2016,S14000002,,,100-249,,Enterprise
25.0,Year,2016,S14000002,,,250+,,Enterprise
4940.0,Year,2016,S14000002,,,Total,,Enterprise
1430.0,Year,2016,S14000003,,,0-4,,Enterprise
255.0,Year,2016,S14000003,,,5-9,,Enterprise
120.0,Year,2016,S14000003,,,10-19,,Enterprise
70.0,Year,2016,S14000003,,,20-49,,Enterprise
20.0,Year,2016,S14000003,,,50-99,,Enterprise
10.0,Year,2016,S14000003,,,100-249,,Enterprise
5.0,Year,2016,S14000003,,,250+,,Enterprise
1910.0,Year,2016,S14000003,,,Total,,Enterprise
2330.0,Year,2016,S14000004,,,0-4,,Enterprise
455.0,Year,2016,S14000004,,,5-9,,Enterprise
195.0,Year,2016,S14000004,,,10-19,,Enterprise
115.0,Year,2016,S14000004,,,20-49,,Enterprise
20.0,Year,2016,S14000004,,,50-99,,Enterprise
15.0,Year,2016,S14000004,,,100-249,,Enterprise
10.0,Year,2016,S14000004,,,250+,,Enterprise
3140.0,Year,2016,S14000004,,,Total,,Enterprise
2895.0,Year,2016,S14000005,,,0-4,,Enterprise
560.0,Year,2016,S14000005,,,5-9,,Enterprise
270.0,Year,2016,S14000005,,,10-19,,Enterprise
105.0,Year,2016,S14000005,,,20-49,,Enterprise
20.0,Year,2016,S14000005,,,50-99,,Enterprise
15.0,Year,2016,S14000005,,,100-249,,Enterprise
5.0,Year,2016,S14000005,,,250+,,Enterprise
3870.0,Year,2016,S14000005,,,Total,,Enterprise
2095.0,Year,2016,S14000006,,,0-4,,Enterprise
410.0,Year,2016,S14000006,,,5-9,,Enterprise
185.0,Year,2016,S14000006,,,10-19,,Enterprise
105.0,Year,2016,S14000006,,,20-49,,Enterprise
25.0,Year,2016,S14000006,,,50-99,,Enterprise
10.0,Year,2016,S14000006,,,100-249,,Enterprise
5.0,Year,2016,S14000006,,,250+,,Enterprise
2835.0,Year,2016,S14000006,,,Total,,Enterprise
3725.0,Year,2016,S14000007,,,0-4,,Enterprise
555.0,Year,2016,S14000007,,,5-9,,Enterprise
250.0,Year,2016,S14000007,,,10-19,,Enterprise
130.0,Year,2016,S14000007,,,20-49,,Enterprise
40.0,Year,2016,S14000007,,,50-99,,Enterprise
10.0,Year,2016,S14000007,,,100-249,,Enterprise
5.0,Year,2016,S14000007,,,250+,,Enterprise
4715.0,Year,2016,S14000007,,,Total,,Enterprise
3055.0,Year,2016,S14000008,,,0-4,,Enterprise
655.0,Year,2016,S14000008,,,5-9,,Enterprise
220.0,Year,2016,S14000008,,,10-19,,Enterprise
130.0,Year,2016,S14000008,,,20-49,,Enterprise
25.0,Year,2016,S14000008,,,50-99,,Enterprise
20.0,Year,2016,S14000008,,,100-249,,Enterprise
10.0,Year,2016,S14000008,,,250+,,Enterprise
4115.0,Year,2016,S14000008,,,Total,,Enterprise
2590.0,Year,2016,S14000009,,,0-4,,Enterprise
355.0,Year,2016,S14000009,,,5-9,,Enterprise
150.0,Year,2016,S14000009,,,10-19,,Enterprise
75.0,Year,2016,S14000009,,,20-49,,Enterprise
15.0,Year,2016,S14000009,,,50-99,,Enterprise
10.0,Year,2016,S14000009,,,100-249,,Enterprise
5.0,Year,2016,S14000009,,,250+,,Enterprise
3200.0,Year,2016,S14000009,,,Total,,Enterprise
1600.0,Year,2016,S14000010,,,0-4,,Enterprise
310.0,Year,2016,S14000010,,,5-9,,Enterprise
160.0,Year,2016,S14000010,,,10-19,,Enterprise
75.0,Year,2016,S14000010,,,20-49,,Enterprise
25.0,Year,2016,S14000010,,,50-99,,Enterprise
20.0,Year,2016,S14000010,,,100-249,,Enterprise
15.0,Year,2016,S14000010,,,250+,,Enterprise
2205.0,Year,2016,S14000010,,,Total,,Enterprise
1650.0,Year,2016,S14000011,,,0-4,,Enterprise
275.0,Year,2016,S14000011,,,5-9,,Enterprise
180.0,Year,2016,S14000011,,,10-19,,Enterprise
75.0,Year,2016,S14000011,,,20-49,,Enterprise
30.0,Year,2016,S14000011,,,50-99,,Enterprise
15.0,Year,2016,S14000011,,,100-249,,Enterprise
15.0,Year,2016,S14000011,,,250+,,Enterprise
2240.0,Year,2016,S14000011,,,Total,,Enterprise
1445.0,Year,2016,S14000012,,,0-4,,Enterprise
245.0,Year,2016,S14000012,,,5-9,,Enterprise
110.0,Year,2016,S14000012,,,10-19,,Enterprise
60.0,Year,2016,S14000012,,,20-49,,Enterprise
20.0,Year,2016,S14000012,,,50-99,,Enterprise
10.0,Year,2016,S14000012,,,100-249,,Enterprise
5.0,Year,2016,S14000012,,,250+,,Enterprise
1895.0,Year,2016,S14000012,,,Total,,Enterprise
2800.0,Year,2016,S14000013,,,0-4,,Enterprise
680.0,Year,2016,S14000013,,,5-9,,Enterprise
305.0,Year,2016,S14000013,,,10-19,,Enterprise
115.0,Year,2016,S14000013,,,20-49,,Enterprise
25.0,Year,2016,S14000013,,,50-99,,Enterprise
10.0,Year,2016,S14000013,,,100-249,,Enterprise
5.0,Year,2016,S14000013,,,250+,,Enterprise
3940.0,Year,2016,S14000013,,,Total,,Enterprise
3030.0,Year,2016,S14000014,,,0-4,,Enterprise
530.0,Year,2016,S14000014,,,5-9,,Enterprise
210.0,Year,2016,S14000014,,,10-19,,Enterprise
115.0,Year,2016,S14000014,,,20-49,,Enterprise
20.0,Year,2016,S14000014,,,50-99,,Enterprise
10.0,Year,2016,S14000014,,,100-249,,Enterprise
10.0,Year,2016,S14000014,,,250+,,Enterprise
3925.0,Year,2016,S14000014,,,Total,,Enterprise
1450.0,Year,2016,S14000015,,,0-4,,Enterprise
285.0,Year,2016,S14000015,,,5-9,,Enterprise
125.0,Year,2016,S14000015,,,10-19,,Enterprise
65.0,Year,2016,S14000015,,,20-49,,Enterprise
20.0,Year,2016,S14000015,,,50-99,,Enterprise
10.0,Year,2016,S14000015,,,100-249,,Enterprise
5.0,Year,2016,S14000015,,,250+,,Enterprise
1960.0,Year,2016,S14000015,,,Total,,Enterprise
1475.0,Year,2016,S14000016,,,0-4,,Enterprise
295.0,Year,2016,S14000016,,,5-9,,Enterprise
200.0,Year,2016,S14000016,,,10-19,,Enterprise
115.0,Year,2016,S14000016,,,20-49,,Enterprise
30.0,Year,2016,S14000016,,,50-99,,Enterprise
25.0,Year,2016,S14000016,,,100-249,,Enterprise
15.0,Year,2016,S14000016,,,250+,,Enterprise
2155.0,Year,2016,S14000016,,,Total,,Enterprise
2255.0,Year,2016,S14000017,,,0-4,,Enterprise
375.0,Year,2016,S14000017,,,5-9,,Enterprise
165.0,Year,2016,S14000017,,,10-19,,Enterprise
70.0,Year,2016,S14000017,,,20-49,,Enterprise
30.0,Year,2016,S14000017,,,50-99,,Enterprise
5.0,Year,2016,S14000017,,,100-249,,Enterprise
15.0,Year,2016,S14000017,,,250+,,Enterprise
2915.0,Year,2016,S14000017,,,Total,,Enterprise
2055.0,Year,2016,S14000018,,,0-4,,Enterprise
280.0,Year,2016,S14000018,,,5-9,,Enterprise
140.0,Year,2016,S14000018,,,10-19,,Enterprise
55.0,Year,2016,S14000018,,,20-49,,Enterprise
15.0,Year,2016,S14000018,,,50-99,,Enterprise
10.0,Year,2016,S14000018,,,100-249,,Enterprise
5.0,Year,2016,S14000018,,,250+,,Enterprise
2560.0,Year,2016,S14000018,,,Total,,Enterprise
2085.0,Year,2016,S14000019,,,0-4,,Enterprise
360.0,Year,2016,S14000019,,,5-9,,Enterprise
190.0,Year,2016,S14000019,,,10-19,,Enterprise
100.0,Year,2016,S14000019,,,20-49,,Enterprise
30.0,Year,2016,S14000019,,,50-99,,Enterprise
15.0,Year,2016,S14000019,,,100-249,,Enterprise
10.0,Year,2016,S14000019,,,250+,,Enterprise
2790.0,Year,2016,S14000019,,,Total,,Enterprise
2390.0,Year,2016,S14000020,,,0-4,,Enterprise
400.0,Year,2016,S14000020,,,5-9,,Enterprise
195.0,Year,2016,S14000020,,,10-19,,Enterprise
105.0,Year,2016,S14000020,,,20-49,,Enterprise
25.0,Year,2016,S14000020,,,50-99,,Enterprise
10.0,Year,2016,S14000020,,,100-249,,Enterprise
10.0,Year,2016,S14000020,,,250+,,Enterprise
3135.0,Year,2016,S14000020,,,Total,,Enterprise
2190.0,Year,2016,S14000021,,,0-4,,Enterprise
260.0,Year,2016,S14000021,,,5-9,,Enterprise
145.0,Year,2016,S14000021,,,10-19,,Enterprise
60.0,Year,2016,S14000021,,,20-49,,Enterprise
15.0,Year,2016,S14000021,,,50-99,,Enterprise
10.0,Year,2016,S14000021,,,100-249,,Enterprise
5.0,Year,2016,S14000021,,,250+,,Enterprise
2685.0,Year,2016,S14000021,,,Total,,Enterprise
2250.0,Year,2016,S14000022,,,0-4,,Enterprise
475.0,Year,2016,S14000022,,,5-9,,Enterprise
260.0,Year,2016,S14000022,,,10-19,,Enterprise
135.0,Year,2016,S14000022,,,20-49,,Enterprise
40.0,Year,2016,S14000022,,,50-99,,Enterprise
25.0,Year,2016,S14000022,,,100-249,,Enterprise
20.0,Year,2016,S14000022,,,250+,,Enterprise
3205.0,Year,2016,S14000022,,,Total,,Enterprise
4950.0,Year,2016,S14000023,,,0-4,,Enterprise
925.0,Year,2016,S14000023,,,5-9,,Enterprise
565.0,Year,2016,S14000023,,,10-19,,Enterprise
240.0,Year,2016,S14000023,,,20-49,,Enterprise
90.0,Year,2016,S14000023,,,50-99,,Enterprise
55.0,Year,2016,S14000023,,,100-249,,Enterprise
35.0,Year,2016,S14000023,,,250+,,Enterprise
6860.0,Year,2016,S14000023,,,Total,,Enterprise
1955.0,Year,2016,S14000024,,,0-4,,Enterprise
245.0,Year,2016,S14000024,,,5-9,,Enterprise
120.0,Year,2016,S14000024,,,10-19,,Enterprise
50.0,Year,2016,S14000024,,,20-49,,Enterprise
15.0,Year,2016,S14000024,,,50-99,,Enterprise
15.0,Year,2016,S14000024,,,100-249,,Enterprise
5.0,Year,2016,S14000024,,,250+,,Enterprise
2405.0,Year,2016,S14000024,,,Total,,Enterprise
2395.0,Year,2016,S14000025,,,0-4,,Enterprise
375.0,Year,2016,S14000025,,,5-9,,Enterprise
210.0,Year,2016,S14000025,,,10-19,,Enterprise
95.0,Year,2016,S14000025,,,20-49,,Enterprise
30.0,Year,2016,S14000025,,,50-99,,Enterprise
30.0,Year,2016,S14000025,,,100-249,,Enterprise
25.0,Year,2016,S14000025,,,250+,,Enterprise
3160.0,Year,2016,S14000025,,,Total,,Enterprise
2320.0,Year,2016,S14000026,,,0-4,,Enterprise
300.0,Year,2016,S14000026,,,5-9,,Enterprise
150.0,Year,2016,S14000026,,,10-19,,Enterprise
65.0,Year,2016,S14000026,,,20-49,,Enterprise
30.0,Year,2016,S14000026,,,50-99,,Enterprise
20.0,Year,2016,S14000026,,,100-249,,Enterprise
20.0,Year,2016,S14000026,,,250+,,Enterprise
2905.0,Year,2016,S14000026,,,Total,,Enterprise
1990.0,Year,2016,S14000028,,,0-4,,Enterprise
370.0,Year,2016,S14000028,,,5-9,,Enterprise
185.0,Year,2016,S14000028,,,10-19,,Enterprise
70.0,Year,2016,S14000028,,,20-49,,Enterprise
30.0,Year,2016,S14000028,,,50-99,,Enterprise
15.0,Year,2016,S14000028,,,100-249,,Enterprise
15.0,Year,2016,S14000028,,,250+,,Enterprise
2675.0,Year,2016,S14000028,,,Total,,Enterprise
4870.0,Year,2016,S14000029,,,0-4,,Enterprise
1135.0,Year,2016,S14000029,,,5-9,,Enterprise
755.0,Year,2016,S14000029,,,10-19,,Enterprise
375.0,Year,2016,S14000029,,,20-49,,Enterprise
140.0,Year,2016,S14000029,,,50-99,,Enterprise
90.0,Year,2016,S14000029,,,100-249,,Enterprise
85.0,Year,2016,S14000029,,,250+,,Enterprise
7450.0,Year,2016,S14000029,,,Total,,Enterprise
1300.0,Year,2016,S14000030,,,0-4,,Enterprise
250.0,Year,2016,S14000030,,,5-9,,Enterprise
155.0,Year,2016,S14000030,,,10-19,,Enterprise
70.0,Year,2016,S14000030,,,20-49,,Enterprise
30.0,Year,2016,S14000030,,,50-99,,Enterprise
10.0,Year,2016,S14000030,,,100-249,,Enterprise
10.0,Year,2016,S14000030,,,250+,,Enterprise
1825.0,Year,2016,S14000030,,,Total,,Enterprise
1570.0,Year,2016,S14000031,,,0-4,,Enterprise
310.0,Year,2016,S14000031,,,5-9,,Enterprise
170.0,Year,2016,S14000031,,,10-19,,Enterprise
70.0,Year,2016,S14000031,,,20-49,,Enterprise
25.0,Year,2016,S14000031,,,50-99,,Enterprise
10.0,Year,2016,S14000031,,,100-249,,Enterprise
5.0,Year,2016,S14000031,,,250+,,Enterprise
2160.0,Year,2016,S14000031,,,Total,,Enterprise
1050.0,Year,2016,S14000032,,,0-4,,Enterprise
235.0,Year,2016,S14000032,,,5-9,,Enterprise
130.0,Year,2016,S14000032,,,10-19,,Enterprise
55.0,Year,2016,S14000032,,,20-49,,Enterprise
30.0,Year,2016,S14000032,,,50-99,,Enterprise
10.0,Year,2016,S14000032,,,100-249,,Enterprise
10.0,Year,2016,S14000032,,,250+,,Enterprise
1520.0,Year,2016,S14000032,,,Total,,Enterprise
1265.0,Year,2016,S14000033,,,0-4,,Enterprise
205.0,Year,2016,S14000033,,,5-9,,Enterprise
105.0,Year,2016,S14000033,,,10-19,,Enterprise
35.0,Year,2016,S14000033,,,20-49,,Enterprise
10.0,Year,2016,S14000033,,,50-99,,Enterprise
10.0,Year,2016,S14000033,,,100-249,,Enterprise
0.0,Year,2016,S14000033,,,250+,,Enterprise
1630.0,Year,2016,S14000033,,,Total,,Enterprise
1590.0,Year,2016,S14000034,,,0-4,,Enterprise
205.0,Year,2016,S14000034,,,5-9,,Enterprise
85.0,Year,2016,S14000034,,,10-19,,Enterprise
50.0,Year,2016,S14000034,,,20-49,,Enterprise
5.0,Year,2016,S14000034,,,50-99,,Enterprise
10.0,Year,2016,S14000034,,,100-249,,Enterprise
5.0,Year,2016,S14000034,,,250+,,Enterprise
1950.0,Year,2016,S14000034,,,Total,,Enterprise
1095.0,Year,2016,S14000035,,,0-4,,Enterprise
210.0,Year,2016,S14000035,,,5-9,,Enterprise
125.0,Year,2016,S14000035,,,10-19,,Enterprise
65.0,Year,2016,S14000035,,,20-49,,Enterprise
20.0,Year,2016,S14000035,,,50-99,,Enterprise
20.0,Year,2016,S14000035,,,100-249,,Enterprise
5.0,Year,2016,S14000035,,,250+,,Enterprise
1540.0,Year,2016,S14000035,,,Total,,Enterprise
1230.0,Year,2016,S14000036,,,0-4,,Enterprise
250.0,Year,2016,S14000036,,,5-9,,Enterprise
130.0,Year,2016,S14000036,,,10-19,,Enterprise
75.0,Year,2016,S14000036,,,20-49,,Enterprise
25.0,Year,2016,S14000036,,,50-99,,Enterprise
10.0,Year,2016,S14000036,,,100-249,,Enterprise
5.0,Year,2016,S14000036,,,250+,,Enterprise
1725.0,Year,2016,S14000036,,,Total,,Enterprise
4030.0,Year,2016,S14000037,,,0-4,,Enterprise
550.0,Year,2016,S14000037,,,5-9,,Enterprise
305.0,Year,2016,S14000037,,,10-19,,Enterprise
200.0,Year,2016,S14000037,,,20-49,,Enterprise
75.0,Year,2016,S14000037,,,50-99,,Enterprise
30.0,Year,2016,S14000037,,,100-249,,Enterprise
25.0,Year,2016,S14000037,,,250+,,Enterprise
5215.0,Year,2016,S14000037,,,Total,,Enterprise
1230.0,Year,2016,S14000038,,,0-4,,Enterprise
255.0,Year,2016,S14000038,,,5-9,,Enterprise
105.0,Year,2016,S14000038,,,10-19,,Enterprise
50.0,Year,2016,S14000038,,,20-49,,Enterprise
20.0,Year,2016,S14000038,,,50-99,,Enterprise
15.0,Year,2016,S14000038,,,100-249,,Enterprise
10.0,Year,2016,S14000038,,,250+,,Enterprise
1685.0,Year,2016,S14000038,,,Total,,Enterprise
2740.0,Year,2016,S14000039,,,0-4,,Enterprise
550.0,Year,2016,S14000039,,,5-9,,Enterprise
310.0,Year,2016,S14000039,,,10-19,,Enterprise
145.0,Year,2016,S14000039,,,20-49,,Enterprise
55.0,Year,2016,S14000039,,,50-99,,Enterprise
25.0,Year,2016,S14000039,,,100-249,,Enterprise
15.0,Year,2016,S14000039,,,250+,,Enterprise
3840.0,Year,2016,S14000039,,,Total,,Enterprise
1985.0,Year,2016,S14000040,,,0-4,,Enterprise
360.0,Year,2016,S14000040,,,5-9,,Enterprise
170.0,Year,2016,S14000040,,,10-19,,Enterprise
80.0,Year,2016,S14000040,,,20-49,,Enterprise
25.0,Year,2016,S14000040,,,50-99,,Enterprise
10.0,Year,2016,S14000040,,,100-249,,Enterprise
5.0,Year,2016,S14000040,,,250+,,Enterprise
2635.0,Year,2016,S14000040,,,Total,,Enterprise
1635.0,Year,2016,S14000041,,,0-4,,Enterprise
345.0,Year,2016,S14000041,,,5-9,,Enterprise
