V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Turnover Size Band_codelist,Turnover Size Band
755.0,Year,2016,E07000147,,,Enterprise,,0-49
915.0,Year,2016,E07000147,,,Enterprise,,50-99
1380.0,Year,2016,E07000147,,,Enterprise,,100-249
615.0,Year,2016,E07000147,,,Enterprise,,250-499
315.0,Year,2016,E07000147,,,Enterprise,,500-999
195.0,Year,2016,E07000147,,,Enterprise,,1000-1999
115.0,Year,2016,E07000147,,,Enterprise,,2000-4999
20.0,Year,2016,E07000147,,,Enterprise,,5000-9999
25.0,Year,2016,E07000147,,,Enterprise,,10000-49999
0.0,Year,2016,E07000147,,,Enterprise,,50000+
4335.0,Year,2016,E07000147,,,Enterprise,,Total
665.0,Year,2016,E07000148,,,Enterprise,,0-49
980.0,Year,2016,E07000148,,,Enterprise,,50-99
1410.0,Year,2016,E07000148,,,Enterprise,,100-249
615.0,Year,2016,E07000148,,,Enterprise,,250-499
395.0,Year,2016,E07000148,,,Enterprise,,500-999
215.0,Year,2016,E07000148,,,Enterprise,,1000-1999
145.0,Year,2016,E07000148,,,Enterprise,,2000-4999
65.0,Year,2016,E07000148,,,Enterprise,,5000-9999
70.0,Year,2016,E07000148,,,Enterprise,,10000-49999
15.0,Year,2016,E07000148,,,Enterprise,,50000+
4575.0,Year,2016,E07000148,,,Enterprise,,Total
1025.0,Year,2016,E07000149,,,Enterprise,,0-49
1345.0,Year,2016,E07000149,,,Enterprise,,50-99
1760.0,Year,2016,E07000149,,,Enterprise,,100-249
705.0,Year,2016,E07000149,,,Enterprise,,250-499
420.0,Year,2016,E07000149,,,Enterprise,,500-999
195.0,Year,2016,E07000149,,,Enterprise,,1000-1999
120.0,Year,2016,E07000149,,,Enterprise,,2000-4999
50.0,Year,2016,E07000149,,,Enterprise,,5000-9999
30.0,Year,2016,E07000149,,,Enterprise,,10000-49999
15.0,Year,2016,E07000149,,,Enterprise,,50000+
5665.0,Year,2016,E07000149,,,Enterprise,,Total
5270.0,Year,2016,E10000029,,,Enterprise,,0-49
6595.0,Year,2016,E10000029,,,Enterprise,,50-99
8855.0,Year,2016,E10000029,,,Enterprise,,100-249
3760.0,Year,2016,E10000029,,,Enterprise,,250-499
2120.0,Year,2016,E10000029,,,Enterprise,,500-999
1265.0,Year,2016,E10000029,,,Enterprise,,1000-1999
895.0,Year,2016,E10000029,,,Enterprise,,2000-4999
320.0,Year,2016,E10000029,,,Enterprise,,5000-9999
245.0,Year,2016,E10000029,,,Enterprise,,10000-49999
75.0,Year,2016,E10000029,,,Enterprise,,50000+
29400.0,Year,2016,E10000029,,,Enterprise,,Total
740.0,Year,2016,E07000200,,,Enterprise,,0-49
945.0,Year,2016,E07000200,,,Enterprise,,50-99
1245.0,Year,2016,E07000200,,,Enterprise,,100-249
510.0,Year,2016,E07000200,,,Enterprise,,250-499
285.0,Year,2016,E07000200,,,Enterprise,,500-999
190.0,Year,2016,E07000200,,,Enterprise,,1000-1999
115.0,Year,2016,E07000200,,,Enterprise,,2000-4999
40.0,Year,2016,E07000200,,,Enterprise,,5000-9999
20.0,Year,2016,E07000200,,,Enterprise,,10000-49999
10.0,Year,2016,E07000200,,,Enterprise,,50000+
4100.0,Year,2016,E07000200,,,Enterprise,,Total
490.0,Year,2016,E07000201,,,Enterprise,,0-49
535.0,Year,2016,E07000201,,,Enterprise,,50-99
680.0,Year,2016,E07000201,,,Enterprise,,100-249
340.0,Year,2016,E07000201,,,Enterprise,,250-499
180.0,Year,2016,E07000201,,,Enterprise,,500-999
120.0,Year,2016,E07000201,,,Enterprise,,1000-1999
75.0,Year,2016,E07000201,,,Enterprise,,2000-4999
40.0,Year,2016,E07000201,,,Enterprise,,5000-9999
30.0,Year,2016,E07000201,,,Enterprise,,10000-49999
0.0,Year,2016,E07000201,,,Enterprise,,50000+
2490.0,Year,2016,E07000201,,,Enterprise,,Total
675.0,Year,2016,E07000202,,,Enterprise,,0-49
970.0,Year,2016,E07000202,,,Enterprise,,50-99
1200.0,Year,2016,E07000202,,,Enterprise,,100-249
510.0,Year,2016,E07000202,,,Enterprise,,250-499
285.0,Year,2016,E07000202,,,Enterprise,,500-999
175.0,Year,2016,E07000202,,,Enterprise,,1000-1999
125.0,Year,2016,E07000202,,,Enterprise,,2000-4999
60.0,Year,2016,E07000202,,,Enterprise,,5000-9999
40.0,Year,2016,E07000202,,,Enterprise,,10000-49999
25.0,Year,2016,E07000202,,,Enterprise,,50000+
4065.0,Year,2016,E07000202,,,Enterprise,,Total
975.0,Year,2016,E07000203,,,Enterprise,,0-49
1110.0,Year,2016,E07000203,,,Enterprise,,50-99
1420.0,Year,2016,E07000203,,,Enterprise,,100-249
615.0,Year,2016,E07000203,,,Enterprise,,250-499
310.0,Year,2016,E07000203,,,Enterprise,,500-999
185.0,Year,2016,E07000203,,,Enterprise,,1000-1999
140.0,Year,2016,E07000203,,,Enterprise,,2000-4999
50.0,Year,2016,E07000203,,,Enterprise,,5000-9999
40.0,Year,2016,E07000203,,,Enterprise,,10000-49999
10.0,Year,2016,E07000203,,,Enterprise,,50000+
4855.0,Year,2016,E07000203,,,Enterprise,,Total
825.0,Year,2016,E07000204,,,Enterprise,,0-49
955.0,Year,2016,E07000204,,,Enterprise,,50-99
1340.0,Year,2016,E07000204,,,Enterprise,,100-249
590.0,Year,2016,E07000204,,,Enterprise,,250-499
350.0,Year,2016,E07000204,,,Enterprise,,500-999
230.0,Year,2016,E07000204,,,Enterprise,,1000-1999
180.0,Year,2016,E07000204,,,Enterprise,,2000-4999
40.0,Year,2016,E07000204,,,Enterprise,,5000-9999
45.0,Year,2016,E07000204,,,Enterprise,,10000-49999
10.0,Year,2016,E07000204,,,Enterprise,,50000+
4565.0,Year,2016,E07000204,,,Enterprise,,Total
980.0,Year,2016,E07000205,,,Enterprise,,0-49
1225.0,Year,2016,E07000205,,,Enterprise,,50-99
1710.0,Year,2016,E07000205,,,Enterprise,,100-249
705.0,Year,2016,E07000205,,,Enterprise,,250-499
440.0,Year,2016,E07000205,,,Enterprise,,500-999
220.0,Year,2016,E07000205,,,Enterprise,,1000-1999
170.0,Year,2016,E07000205,,,Enterprise,,2000-4999
55.0,Year,2016,E07000205,,,Enterprise,,5000-9999
45.0,Year,2016,E07000205,,,Enterprise,,10000-49999
15.0,Year,2016,E07000205,,,Enterprise,,50000+
5565.0,Year,2016,E07000205,,,Enterprise,,Total
585.0,Year,2016,E07000206,,,Enterprise,,0-49
855.0,Year,2016,E07000206,,,Enterprise,,50-99
1260.0,Year,2016,E07000206,,,Enterprise,,100-249
490.0,Year,2016,E07000206,,,Enterprise,,250-499
270.0,Year,2016,E07000206,,,Enterprise,,500-999
145.0,Year,2016,E07000206,,,Enterprise,,1000-1999
90.0,Year,2016,E07000206,,,Enterprise,,2000-4999
35.0,Year,2016,E07000206,,,Enterprise,,5000-9999
25.0,Year,2016,E07000206,,,Enterprise,,10000-49999
5.0,Year,2016,E07000206,,,Enterprise,,50000+
3760.0,Year,2016,E07000206,,,Enterprise,,Total
77060.0,Year,2016,E12000007,,,Enterprise,,0-49
124055.0,Year,2016,E12000007,,,Enterprise,,50-99
164215.0,Year,2016,E12000007,,,Enterprise,,100-249
57685.0,Year,2016,E12000007,,,Enterprise,,250-499
34060.0,Year,2016,E12000007,,,Enterprise,,500-999
20290.0,Year,2016,E12000007,,,Enterprise,,1000-1999
14650.0,Year,2016,E12000007,,,Enterprise,,2000-4999
5920.0,Year,2016,E12000007,,,Enterprise,,5000-9999
5550.0,Year,2016,E12000007,,,Enterprise,,10000-49999
2170.0,Year,2016,E12000007,,,Enterprise,,50000+
505655.0,Year,2016,E12000007,,,Enterprise,,Total
40530.0,Year,2016,E13000001,,,Enterprise,,0-49
58850.0,Year,2016,E13000001,,,Enterprise,,50-99
82450.0,Year,2016,E13000001,,,Enterprise,,100-249
31050.0,Year,2016,E13000001,,,Enterprise,,250-499
20050.0,Year,2016,E13000001,,,Enterprise,,500-999
12640.0,Year,2016,E13000001,,,Enterprise,,1000-1999
9525.0,Year,2016,E13000001,,,Enterprise,,2000-4999
4080.0,Year,2016,E13000001,,,Enterprise,,5000-9999
4065.0,Year,2016,E13000001,,,Enterprise,,10000-49999
1665.0,Year,2016,E13000001,,,Enterprise,,50000+
264905.0,Year,2016,E13000001,,,Enterprise,,Total
4295.0,Year,2016,E09000007,,,Enterprise,,0-49
5865.0,Year,2016,E09000007,,,Enterprise,,50-99
9110.0,Year,2016,E09000007,,,Enterprise,,100-249
3735.0,Year,2016,E09000007,,,Enterprise,,250-499
2525.0,Year,2016,E09000007,,,Enterprise,,500-999
1570.0,Year,2016,E09000007,,,Enterprise,,1000-1999
1140.0,Year,2016,E09000007,,,Enterprise,,2000-4999
505.0,Year,2016,E09000007,,,Enterprise,,5000-9999
505.0,Year,2016,E09000007,,,Enterprise,,10000-49999
190.0,Year,2016,E09000007,,,Enterprise,,50000+
29440.0,Year,2016,E09000007,,,Enterprise,,Total
3010.0,Year,2016,E09000001,,,Enterprise,,0-49
3230.0,Year,2016,E09000001,,,Enterprise,,50-99
8870.0,Year,2016,E09000001,,,Enterprise,,100-249
2590.0,Year,2016,E09000001,,,Enterprise,,250-499
2055.0,Year,2016,E09000001,,,Enterprise,,500-999
1445.0,Year,2016,E09000001,,,Enterprise,,1000-1999
1375.0,Year,2016,E09000001,,,Enterprise,,2000-4999
650.0,Year,2016,E09000001,,,Enterprise,,5000-9999
745.0,Year,2016,E09000001,,,Enterprise,,10000-49999
450.0,Year,2016,E09000001,,,Enterprise,,50000+
24420.0,Year,2016,E09000001,,,Enterprise,,Total
3165.0,Year,2016,E09000012,,,Enterprise,,0-49
5380.0,Year,2016,E09000012,,,Enterprise,,50-99
5825.0,Year,2016,E09000012,,,Enterprise,,100-249
1960.0,Year,2016,E09000012,,,Enterprise,,250-499
1255.0,Year,2016,E09000012,,,Enterprise,,500-999
700.0,Year,2016,E09000012,,,Enterprise,,1000-1999
415.0,Year,2016,E09000012,,,Enterprise,,2000-4999
170.0,Year,2016,E09000012,,,Enterprise,,5000-9999
100.0,Year,2016,E09000012,,,Enterprise,,10000-49999
25.0,Year,2016,E09000012,,,Enterprise,,50000+
18995.0,Year,2016,E09000012,,,Enterprise,,Total
2000.0,Year,2016,E09000013,,,Enterprise,,0-49
3105.0,Year,2016,E09000013,,,Enterprise,,50-99
3940.0,Year,2016,E09000013,,,Enterprise,,100-249
1480.0,Year,2016,E09000013,,,Enterprise,,250-499
900.0,Year,2016,E09000013,,,Enterprise,,500-999
570.0,Year,2016,E09000013,,,Enterprise,,1000-1999
350.0,Year,2016,E09000013,,,Enterprise,,2000-4999
165.0,Year,2016,E09000013,,,Enterprise,,5000-9999
175.0,Year,2016,E09000013,,,Enterprise,,10000-49999
70.0,Year,2016,E09000013,,,Enterprise,,50000+
12755.0,Year,2016,E09000013,,,Enterprise,,Total
1990.0,Year,2016,E09000014,,,Enterprise,,0-49
3495.0,Year,2016,E09000014,,,Enterprise,,50-99
3965.0,Year,2016,E09000014,,,Enterprise,,100-249
1400.0,Year,2016,E09000014,,,Enterprise,,250-499
645.0,Year,2016,E09000014,,,Enterprise,,500-999
335.0,Year,2016,E09000014,,,Enterprise,,1000-1999
200.0,Year,2016,E09000014,,,Enterprise,,2000-4999
70.0,Year,2016,E09000014,,,Enterprise,,5000-9999
45.0,Year,2016,E09000014,,,Enterprise,,10000-49999
5.0,Year,2016,E09000014,,,Enterprise,,50000+
12150.0,Year,2016,E09000014,,,Enterprise,,Total
2920.0,Year,2016,E09000019,,,Enterprise,,0-49
4675.0,Year,2016,E09000019,,,Enterprise,,50-99
5475.0,Year,2016,E09000019,,,Enterprise,,100-249
2005.0,Year,2016,E09000019,,,Enterprise,,250-499
1270.0,Year,2016,E09000019,,,Enterprise,,500-999
870.0,Year,2016,E09000019,,,Enterprise,,1000-1999
615.0,Year,2016,E09000019,,,Enterprise,,2000-4999
290.0,Year,2016,E09000019,,,Enterprise,,5000-9999
275.0,Year,2016,E09000019,,,Enterprise,,10000-49999
90.0,Year,2016,E09000019,,,Enterprise,,50000+
18485.0,Year,2016,E09000019,,,Enterprise,,Total
2085.0,Year,2016,E09000020,,,Enterprise,,0-49
2365.0,Year,2016,E09000020,,,Enterprise,,50-99
4135.0,Year,2016,E09000020,,,Enterprise,,100-249
1860.0,Year,2016,E09000020,,,Enterprise,,250-499
1185.0,Year,2016,E09000020,,,Enterprise,,500-999
690.0,Year,2016,E09000020,,,Enterprise,,1000-1999
525.0,Year,2016,E09000020,,,Enterprise,,2000-4999
180.0,Year,2016,E09000020,,,Enterprise,,5000-9999
145.0,Year,2016,E09000020,,,Enterprise,,10000-49999
45.0,Year,2016,E09000020,,,Enterprise,,50000+
13215.0,Year,2016,E09000020,,,Enterprise,,Total
2405.0,Year,2016,E09000022,,,Enterprise,,0-49
4270.0,Year,2016,E09000022,,,Enterprise,,50-99
4940.0,Year,2016,E09000022,,,Enterprise,,100-249
1390.0,Year,2016,E09000022,,,Enterprise,,250-499
810.0,Year,2016,E09000022,,,Enterprise,,500-999
445.0,Year,2016,E09000022,,,Enterprise,,1000-1999
270.0,Year,2016,E09000022,,,Enterprise,,2000-4999
105.0,Year,2016,E09000022,,,Enterprise,,5000-9999
100.0,Year,2016,E09000022,,,Enterprise,,10000-49999
25.0,Year,2016,E09000022,,,Enterprise,,50000+
14760.0,Year,2016,E09000022,,,Enterprise,,Total
1655.0,Year,2016,E09000023,,,Enterprise,,0-49
3305.0,Year,2016,E09000023,,,Enterprise,,50-99
3325.0,Year,2016,E09000023,,,Enterprise,,100-249
885.0,Year,2016,E09000023,,,Enterprise,,250-499
435.0,Year,2016,E09000023,,,Enterprise,,500-999
185.0,Year,2016,E09000023,,,Enterprise,,1000-1999
125.0,Year,2016,E09000023,,,Enterprise,,2000-4999
35.0,Year,2016,E09000023,,,Enterprise,,5000-9999
25.0,Year,2016,E09000023,,,Enterprise,,10000-49999
5.0,Year,2016,E09000023,,,Enterprise,,50000+
9980.0,Year,2016,E09000023,,,Enterprise,,Total
1670.0,Year,2016,E09000025,,,Enterprise,,0-49
3330.0,Year,2016,E09000025,,,Enterprise,,50-99
4250.0,Year,2016,E09000025,,,Enterprise,,100-249
1630.0,Year,2016,E09000025,,,Enterprise,,250-499
600.0,Year,2016,E09000025,,,Enterprise,,500-999
270.0,Year,2016,E09000025,,,Enterprise,,1000-1999
175.0,Year,2016,E09000025,,,Enterprise,,2000-4999
40.0,Year,2016,E09000025,,,Enterprise,,5000-9999
50.0,Year,2016,E09000025,,,Enterprise,,10000-49999
20.0,Year,2016,E09000025,,,Enterprise,,50000+
12035.0,Year,2016,E09000025,,,Enterprise,,Total
2845.0,Year,2016,E09000028,,,Enterprise,,0-49
4065.0,Year,2016,E09000028,,,Enterprise,,50-99
4790.0,Year,2016,E09000028,,,Enterprise,,100-249
1835.0,Year,2016,E09000028,,,Enterprise,,250-499
1130.0,Year,2016,E09000028,,,Enterprise,,500-999
735.0,Year,2016,E09000028,,,Enterprise,,1000-1999
570.0,Year,2016,E09000028,,,Enterprise,,2000-4999
225.0,Year,2016,E09000028,,,Enterprise,,5000-9999
235.0,Year,2016,E09000028,,,Enterprise,,10000-49999
90.0,Year,2016,E09000028,,,Enterprise,,50000+
16520.0,Year,2016,E09000028,,,Enterprise,,Total
2315.0,Year,2016,E09000030,,,Enterprise,,0-49
4300.0,Year,2016,E09000030,,,Enterprise,,50-99
5740.0,Year,2016,E09000030,,,Enterprise,,100-249
1770.0,Year,2016,E09000030,,,Enterprise,,250-499
1050.0,Year,2016,E09000030,,,Enterprise,,500-999
650.0,Year,2016,E09000030,,,Enterprise,,1000-1999
460.0,Year,2016,E09000030,,,Enterprise,,2000-4999
215.0,Year,2016,E09000030,,,Enterprise,,5000-9999
220.0,Year,2016,E09000030,,,Enterprise,,10000-49999
120.0,Year,2016,E09000030,,,Enterprise,,50000+
16840.0,Year,2016,E09000030,,,Enterprise,,Total
2765.0,Year,2016,E09000032,,,Enterprise,,0-49
4875.0,Year,2016,E09000032,,,Enterprise,,50-99
6095.0,Year,2016,E09000032,,,Enterprise,,100-249
1765.0,Year,2016,E09000032,,,Enterprise,,250-499
895.0,Year,2016,E09000032,,,Enterprise,,500-999
470.0,Year,2016,E09000032,,,Enterprise,,1000-1999
340.0,Year,2016,E09000032,,,Enterprise,,2000-4999
110.0,Year,2016,E09000032,,,Enterprise,,5000-9999
95.0,Year,2016,E09000032,,,Enterprise,,10000-49999
30.0,Year,2016,E09000032,,,Enterprise,,50000+
17440.0,Year,2016,E09000032,,,Enterprise,,Total
7410.0,Year,2016,E09000033,,,Enterprise,,0-49
6590.0,Year,2016,E09000033,,,Enterprise,,50-99
11990.0,Year,2016,E09000033,,,Enterprise,,100-249
6745.0,Year,2016,E09000033,,,Enterprise,,250-499
5295.0,Year,2016,E09000033,,,Enterprise,,500-999
3705.0,Year,2016,E09000033,,,Enterprise,,1000-1999
2965.0,Year,2016,E09000033,,,Enterprise,,2000-4999
1320.0,Year,2016,E09000033,,,Enterprise,,5000-9999
1350.0,Year,2016,E09000033,,,Enterprise,,10000-49999
500.0,Year,2016,E09000033,,,Enterprise,,50000+
47870.0,Year,2016,E09000033,,,Enterprise,,Total
36530.0,Year,2016,E13000002,,,Enterprise,,0-49
65205.0,Year,2016,E13000002,,,Enterprise,,50-99
81765.0,Year,2016,E13000002,,,Enterprise,,100-249
26635.0,Year,2016,E13000002,,,Enterprise,,250-499
14010.0,Year,2016,E13000002,,,Enterprise,,500-999
7650.0,Year,2016,E13000002,,,Enterprise,,1000-1999
5125.0,Year,2016,E13000002,,,Enterprise,,2000-4999
1840.0,Year,2016,E13000002,,,Enterprise,,5000-9999
1485.0,Year,2016,E13000002,,,Enterprise,,10000-49999
505.0,Year,2016,E13000002,,,Enterprise,,50000+
240750.0,Year,2016,E13000002,,,Enterprise,,Total
1090.0,Year,2016,E09000002,,,Enterprise,,0-49
2040.0,Year,2016,E09000002,,,Enterprise,,50-99
2060.0,Year,2016,E09000002,,,Enterprise,,100-249
790.0,Year,2016,E09000002,,,Enterprise,,250-499
380.0,Year,2016,E09000002,,,Enterprise,,500-999
185.0,Year,2016,E09000002,,,Enterprise,,1000-1999
135.0,Year,2016,E09000002,,,Enterprise,,2000-4999
55.0,Year,2016,E09000002,,,Enterprise,,5000-9999
45.0,Year,2016,E09000002,,,Enterprise,,10000-49999
5.0,Year,2016,E09000002,,,Enterprise,,50000+
6785.0,Year,2016,E09000002,,,Enterprise,,Total
3730.0,Year,2016,E09000003,,,Enterprise,,0-49
5860.0,Year,2016,E09000003,,,Enterprise,,50-99
7805.0,Year,2016,E09000003,,,Enterprise,,100-249
2755.0,Year,2016,E09000003,,,Enterprise,,250-499
1460.0,Year,2016,E09000003,,,Enterprise,,500-999
740.0,Year,2016,E09000003,,,Enterprise,,1000-1999
445.0,Year,2016,E09000003,,,Enterprise,,2000-4999
155.0,Year,2016,E09000003,,,Enterprise,,5000-9999
90.0,Year,2016,E09000003,,,Enterprise,,10000-49999
25.0,Year,2016,E09000003,,,Enterprise,,50000+
23065.0,Year,2016,E09000003,,,Enterprise,,Total
1170.0,Year,2016,E09000004,,,Enterprise,,0-49
2685.0,Year,2016,E09000004,,,Enterprise,,50-99
2955.0,Year,2016,E09000004,,,Enterprise,,100-249
925.0,Year,2016,E09000004,,,Enterprise,,250-499
515.0,Year,2016,E09000004,,,Enterprise,,500-999
280.0,Year,2016,E09000004,,,Enterprise,,1000-1999
205.0,Year,2016,E09000004,,,Enterprise,,2000-4999
70.0,Year,2016,E09000004,,,Enterprise,,5000-9999
40.0,Year,2016,E09000004,,,Enterprise,,10000-49999
15.0,Year,2016,E09000004,,,Enterprise,,50000+
8860.0,Year,2016,E09000004,,,Enterprise,,Total
2365.0,Year,2016,E09000005,,,Enterprise,,0-49
3865.0,Year,2016,E09000005,,,Enterprise,,50-99
4730.0,Year,2016,E09000005,,,Enterprise,,100-249
1755.0,Year,2016,E09000005,,,Enterprise,,250-499
965.0,Year,2016,E09000005,,,Enterprise,,500-999
570.0,Year,2016,E09000005,,,Enterprise,,1000-1999
370.0,Year,2016,E09000005,,,Enterprise,,2000-4999
145.0,Year,2016,E09000005,,,Enterprise,,5000-9999
125.0,Year,2016,E09000005,,,Enterprise,,10000-49999
45.0,Year,2016,E09000005,,,Enterprise,,50000+
14935.0,Year,2016,E09000005,,,Enterprise,,Total
2225.0,Year,2016,E09000006,,,Enterprise,,0-49
4075.0,Year,2016,E09000006,,,Enterprise,,50-99
5345.0,Year,2016,E09000006,,,Enterprise,,100-249
1605.0,Year,2016,E09000006,,,Enterprise,,250-499
855.0,Year,2016,E09000006,,,Enterprise,,500-999
495.0,Year,2016,E09000006,,,Enterprise,,1000-1999
315.0,Year,2016,E09000006,,,Enterprise,,2000-4999
110.0,Year,2016,E09000006,,,Enterprise,,5000-9999
70.0,Year,2016,E09000006,,,Enterprise,,10000-49999
20.0,Year,2016,E09000006,,,Enterprise,,50000+
15115.0,Year,2016,E09000006,,,Enterprise,,Total
2290.0,Year,2016,E09000008,,,Enterprise,,0-49
4365.0,Year,2016,E09000008,,,Enterprise,,50-99
4885.0,Year,2016,E09000008,,,Enterprise,,100-249
1470.0,Year,2016,E09000008,,,Enterprise,,250-499
870.0,Year,2016,E09000008,,,Enterprise,,500-999
450.0,Year,2016,E09000008,,,Enterprise,,1000-1999
305.0,Year,2016,E09000008,,,Enterprise,,2000-4999
100.0,Year,2016,E09000008,,,Enterprise,,5000-9999
65.0,Year,2016,E09000008,,,Enterprise,,10000-49999
25.0,Year,2016,E09000008,,,Enterprise,,50000+
14825.0,Year,2016,E09000008,,,Enterprise,,Total
2685.0,Year,2016,E09000009,,,Enterprise,,0-49
4605.0,Year,2016,E09000009,,,Enterprise,,50-99
5945.0,Year,2016,E09000009,,,Enterprise,,100-249
2115.0,Year,2016,E09000009,,,Enterprise,,250-499
1160.0,Year,2016,E09000009,,,Enterprise,,500-999
630.0,Year,2016,E09000009,,,Enterprise,,1000-1999
425.0,Year,2016,E09000009,,,Enterprise,,2000-4999
145.0,Year,2016,E09000009,,,Enterprise,,5000-9999
135.0,Year,2016,E09000009,,,Enterprise,,10000-49999
40.0,Year,2016,E09000009,,,Enterprise,,50000+
17885.0,Year,2016,E09000009,,,Enterprise,,Total
1980.0,Year,2016,E09000010,,,Enterprise,,0-49
3530.0,Year,2016,E09000010,,,Enterprise,,50-99
4160.0,Year,2016,E09000010,,,Enterprise,,100-249
1585.0,Year,2016,E09000010,,,Enterprise,,250-499
780.0,Year,2016,E09000010,,,Enterprise,,500-999
420.0,Year,2016,E09000010,,,Enterprise,,1000-1999
305.0,Year,2016,E09000010,,,Enterprise,,2000-4999
110.0,Year,2016,E09000010,,,Enterprise,,5000-9999
75.0,Year,2016,E09000010,,,Enterprise,,10000-49999
20.0,Year,2016,E09000010,,,Enterprise,,50000+
12965.0,Year,2016,E09000010,,,Enterprise,,Total
1590.0,Year,2016,E09000011,,,Enterprise,,0-49
3015.0,Year,2016,E09000011,,,Enterprise,,50-99
3360.0,Year,2016,E09000011,,,Enterprise,,100-249
1005.0,Year,2016,E09000011,,,Enterprise,,250-499
495.0,Year,2016,E09000011,,,Enterprise,,500-999
220.0,Year,2016,E09000011,,,Enterprise,,1000-1999
160.0,Year,2016,E09000011,,,Enterprise,,2000-4999
60.0,Year,2016,E09000011,,,Enterprise,,5000-9999
40.0,Year,2016,E09000011,,,Enterprise,,10000-49999
10.0,Year,2016,E09000011,,,Enterprise,,50000+
9955.0,Year,2016,E09000011,,,Enterprise,,Total
2280.0,Year,2016,E09000015,,,Enterprise,,0-49
3785.0,Year,2016,E09000015,,,Enterprise,,50-99
4925.0,Year,2016,E09000015,,,Enterprise,,100-249
1545.0,Year,2016,E09000015,,,Enterprise,,250-499
780.0,Year,2016,E09000015,,,Enterprise,,500-999
415.0,Year,2016,E09000015,,,Enterprise,,1000-1999
275.0,Year,2016,E09000015,,,Enterprise,,2000-4999
95.0,Year,2016,E09000015,,,Enterprise,,5000-9999
75.0,Year,2016,E09000015,,,Enterprise,,10000-49999
20.0,Year,2016,E09000015,,,Enterprise,,50000+
14195.0,Year,2016,E09000015,,,Enterprise,,Total
1275.0,Year,2016,E09000016,,,Enterprise,,0-49
2665.0,Year,2016,E09000016,,,Enterprise,,50-99
3270.0,Year,2016,E09000016,,,Enterprise,,100-249
1180.0,Year,2016,E09000016,,,Enterprise,,250-499
640.0,Year,2016,E09000016,,,Enterprise,,500-999
360.0,Year,2016,E09000016,,,Enterprise,,1000-1999
240.0,Year,2016,E09000016,,,Enterprise,,2000-4999
90.0,Year,2016,E09000016,,,Enterprise,,5000-9999
55.0,Year,2016,E09000016,,,Enterprise,,10000-49999
15.0,Year,2016,E09000016,,,Enterprise,,50000+
9790.0,Year,2016,E09000016,,,Enterprise,,Total
1955.0,Year,2016,E09000017,,,Enterprise,,0-49
3400.0,Year,2016,E09000017,,,Enterprise,,50-99
4320.0,Year,2016,E09000017,,,Enterprise,,100-249
1405.0,Year,2016,E09000017,,,Enterprise,,250-499
785.0,Year,2016,E09000017,,,Enterprise,,500-999
520.0,Year,2016,E09000017,,,Enterprise,,1000-1999
375.0,Year,2016,E09000017,,,Enterprise,,2000-4999
155.0,Year,2016,E09000017,,,Enterprise,,5000-9999
165.0,Year,2016,E09000017,,,Enterprise,,10000-49999
80.0,Year,2016,E09000017,,,Enterprise,,50000+
13160.0,Year,2016,E09000017,,,Enterprise,,Total
2070.0,Year,2016,E09000018,,,Enterprise,,0-49
3440.0,Year,2016,E09000018,,,Enterprise,,50-99
4490.0,Year,2016,E09000018,,,Enterprise,,100-249
1400.0,Year,2016,E09000018,,,Enterprise,,250-499
765.0,Year,2016,E09000018,,,Enterprise,,500-999
435.0,Year,2016,E09000018,,,Enterprise,,1000-1999
355.0,Year,2016,E09000018,,,Enterprise,,2000-4999
140.0,Year,2016,E09000018,,,Enterprise,,5000-9999
145.0,Year,2016,E09000018,,,Enterprise,,10000-49999
90.0,Year,2016,E09000018,,,Enterprise,,50000+
13330.0,Year,2016,E09000018,,,Enterprise,,Total
1300.0,Year,2016,E09000021,,,Enterprise,,0-49
2180.0,Year,2016,E09000021,,,Enterprise,,50-99
3050.0,Year,2016,E09000021,,,Enterprise,,100-249
860.0,Year,2016,E09000021,,,Enterprise,,250-499
480.0,Year,2016,E09000021,,,Enterprise,,500-999
270.0,Year,2016,E09000021,,,Enterprise,,1000-1999
180.0,Year,2016,E09000021,,,Enterprise,,2000-4999
55.0,Year,2016,E09000021,,,Enterprise,,5000-9999
70.0,Year,2016,E09000021,,,Enterprise,,10000-49999
25.0,Year,2016,E09000021,,,Enterprise,,50000+
8470.0,Year,2016,E09000021,,,Enterprise,,Total
1555.0,Year,2016,E09000024,,,Enterprise,,0-49
3095.0,Year,2016,E09000024,,,Enterprise,,50-99
4170.0,Year,2016,E09000024,,,Enterprise,,100-249
1215.0,Year,2016,E09000024,,,Enterprise,,250-499
605.0,Year,2016,E09000024,,,Enterprise,,500-999
325.0,Year,2016,E09000024,,,Enterprise,,1000-1999
230.0,Year,2016,E09000024,,,Enterprise,,2000-4999
85.0,Year,2016,E09000024,,,Enterprise,,5000-9999
70.0,Year,2016,E09000024,,,Enterprise,,10000-49999
15.0,Year,2016,E09000024,,,Enterprise,,50000+
11365.0,Year,2016,E09000024,,,Enterprise,,Total
1995.0,Year,2016,E09000026,,,Enterprise,,0-49
3860.0,Year,2016,E09000026,,,Enterprise,,50-99
5100.0,Year,2016,E09000026,,,Enterprise,,100-249
1475.0,Year,2016,E09000026,,,Enterprise,,250-499
690.0,Year,2016,E09000026,,,Enterprise,,500-999
