V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,Size Band_codelist,Size Band
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
10.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
25.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
55.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
15.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,0-4
10.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,5-9
20.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,10-19
80.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,20-49
135.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,50-99
215.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,100-249
130.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,250+
605.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,Total
10.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,0-4
10.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,5-9
5.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,10-19
80.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,20-49
140.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,50-99
55.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,100-249
40.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,250+
340.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,Total
11350.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
2005.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
1460.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
975.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
425.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
280.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
265.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
16760.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
413210.0,Year,2017,E12000007,,,Enterprise,Total,Total,,0-4
46230.0,Year,2017,E12000007,,,Enterprise,Total,Total,,5-9
24450.0,Year,2017,E12000007,,,Enterprise,Total,Total,,10-19
12585.0,Year,2017,E12000007,,,Enterprise,Total,Total,,20-49
4545.0,Year,2017,E12000007,,,Enterprise,Total,Total,,50-99
2640.0,Year,2017,E12000007,,,Enterprise,Total,Total,,100-249
1995.0,Year,2017,E12000007,,,Enterprise,Total,Total,,250+
505655.0,Year,2017,E12000007,,,Enterprise,Total,Total,,Total
241380.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
29850.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
16870.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
9250.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
3000.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
1690.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
1105.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,250+
303145.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,Total
54655.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,0-4
5935.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,5-9
1475.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,10-19
285.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,20-49
20.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,250+
62375.0,Year,2017,E12000008,,,Enterprise,2,2 - Sole Proprietor,,Total
17255.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,0-4
4575.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,5-9
1855.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,10-19
1110.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,20-49
165.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,50-99
40.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,100-249
5.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,250+
25005.0,Year,2017,E12000008,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
15.0,Year,2017,E12000008,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
10.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,0-4
10.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,5-9
15.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,10-19
95.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,20-49
140.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,50-99
220.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,100-249
80.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,250+
570.0,Year,2017,E12000008,,,Enterprise,5,5 - Central Government,,Total
930.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,0-4
100.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,5-9
65.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,10-19
75.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,20-49
65.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,50-99
35.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,100-249
80.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,250+
1350.0,Year,2017,E12000008,,,Enterprise,6,6 - Local Authority,,Total
6645.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1995.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
1145.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
650.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
305.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
295.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
185.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
11220.0,Year,2017,E12000008,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
320875.0,Year,2017,E12000008,,,Enterprise,Total,Total,,0-4
42470.0,Year,2017,E12000008,,,Enterprise,Total,Total,,5-9
21425.0,Year,2017,E12000008,,,Enterprise,Total,Total,,10-19
11465.0,Year,2017,E12000008,,,Enterprise,Total,Total,,20-49
3695.0,Year,2017,E12000008,,,Enterprise,Total,Total,,50-99
2290.0,Year,2017,E12000008,,,Enterprise,Total,Total,,100-249
1460.0,Year,2017,E12000008,,,Enterprise,Total,Total,,250+
403680.0,Year,2017,E12000008,,,Enterprise,Total,Total,,Total
111800.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
16760.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
9850.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
5545.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
1730.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
840.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
505.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,250+
147030.0,Year,2017,E12000009,,,Enterprise,1,1 - Company (incl. Building Society),,Total
42420.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,0-4
4490.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,5-9
1160.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,10-19
270.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,20-49
25.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,100-249
5.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,250+
48375.0,Year,2017,E12000009,,,Enterprise,2,2 - Sole Proprietor,,Total
21410.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,0-4
4860.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,5-9
1850.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,10-19
1005.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,20-49
130.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,50-99
25.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,100-249
0.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,250+
29280.0,Year,2017,E12000009,,,Enterprise,3,3 - Partnership,,Total
5.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
5.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
20.0,Year,2017,E12000009,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
0.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,0-4
0.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,5-9
10.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,10-19
80.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,20-49
85.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,50-99
180.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,100-249
90.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,250+
445.0,Year,2017,E12000009,,,Enterprise,5,5 - Central Government,,Total
1025.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,0-4
75.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,5-9
45.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,10-19
40.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,20-49
20.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,50-99
15.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,100-249
35.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,250+
1255.0,Year,2017,E12000009,,,Enterprise,6,6 - Local Authority,,Total
4790.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1495.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
815.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
440.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
185.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
105.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
110.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
7940.0,Year,2017,E12000009,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
181450.0,Year,2017,E12000009,,,Enterprise,Total,Total,,0-4
27680.0,Year,2017,E12000009,,,Enterprise,Total,Total,,5-9
13730.0,Year,2017,E12000009,,,Enterprise,Total,Total,,10-19
7380.0,Year,2017,E12000009,,,Enterprise,Total,Total,,20-49
2180.0,Year,2017,E12000009,,,Enterprise,Total,Total,,50-99
1175.0,Year,2017,E12000009,,,Enterprise,Total,Total,,100-249
750.0,Year,2017,E12000009,,,Enterprise,Total,Total,,250+
234345.0,Year,2017,E12000009,,,Enterprise,Total,Total,,Total
40745.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
7270.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
4075.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
2515.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
795.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
415.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
210.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,250+
56025.0,Year,2017,W92000001,,,Enterprise,1,1 - Company (incl. Building Society),,Total
22585.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,0-4
2610.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,5-9
595.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,10-19
100.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,20-49
5.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,50-99
0.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,250+
25895.0,Year,2017,W92000001,,,Enterprise,2,2 - Sole Proprietor,,Total
12505.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,0-4
2375.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,5-9
975.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,10-19
450.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,20-49
45.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,50-99
5.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,100-249
0.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,250+
16355.0,Year,2017,W92000001,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
10.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
10.0,Year,2017,W92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,0-4
0.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,5-9
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,10-19
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,20-49
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,50-99
5.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,100-249
20.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,250+
40.0,Year,2017,W92000001,,,Enterprise,5,5 - Central Government,,Total
375.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,0-4
35.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,5-9
10.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,10-19
10.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,20-49
0.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,50-99
5.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,100-249
30.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,250+
465.0,Year,2017,W92000001,,,Enterprise,6,6 - Local Authority,,Total
2240.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
730.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
470.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
220.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
55.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
40.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
40.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
3795.0,Year,2017,W92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
78450.0,Year,2017,W92000001,,,Enterprise,Total,Total,,0-4
13020.0,Year,2017,W92000001,,,Enterprise,Total,Total,,5-9
6130.0,Year,2017,W92000001,,,Enterprise,Total,Total,,10-19
3300.0,Year,2017,W92000001,,,Enterprise,Total,Total,,20-49
905.0,Year,2017,W92000001,,,Enterprise,Total,Total,,50-99
470.0,Year,2017,W92000001,,,Enterprise,Total,Total,,100-249
310.0,Year,2017,W92000001,,,Enterprise,Total,Total,,250+
102585.0,Year,2017,W92000001,,,Enterprise,Total,Total,,Total
82105.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
12885.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
7870.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
4340.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
1485.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
800.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
490.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,250+
109975.0,Year,2017,S92000001,,,Enterprise,1,1 - Company (incl. Building Society),,Total
30475.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,0-4
4255.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,5-9
965.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,10-19
185.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,20-49
25.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,250+
35910.0,Year,2017,S92000001,,,Enterprise,2,2 - Sole Proprietor,,Total
13490.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,0-4
4145.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,5-9
1905.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,10-19
770.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,20-49
80.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,50-99
25.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,100-249
10.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,250+
20425.0,Year,2017,S92000001,,,Enterprise,3,3 - Partnership,,Total
5.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
5.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
15.0,Year,2017,S92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
5.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,0-4
0.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,5-9
0.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,10-19
5.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,20-49
10.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,50-99
10.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,100-249
70.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,250+
100.0,Year,2017,S92000001,,,Enterprise,5,5 - Central Government,,Total
15.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,0-4
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,5-9
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,10-19
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,20-49
5.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,50-99
0.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,100-249
35.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,250+
70.0,Year,2017,S92000001,,,Enterprise,6,6 - Local Authority,,Total
4635.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-4
1625.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5-9
985.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10-19
520.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,20-49
165.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
120.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
80.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250+
8130.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
130730.0,Year,2017,S92000001,,,Enterprise,Total,Total,,0-4
22915.0,Year,2017,S92000001,,,Enterprise,Total,Total,,5-9
11735.0,Year,2017,S92000001,,,Enterprise,Total,Total,,10-19
5825.0,Year,2017,S92000001,,,Enterprise,Total,Total,,20-49
1770.0,Year,2017,S92000001,,,Enterprise,Total,Total,,50-99
960.0,Year,2017,S92000001,,,Enterprise,Total,Total,,100-249
690.0,Year,2017,S92000001,,,Enterprise,Total,Total,,250+
174625.0,Year,2017,S92000001,,,Enterprise,Total,Total,,Total
17230.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,0-4
3870.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,5-9
2455.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,10-19
1820.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,20-49
545.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
300.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
145.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,250+
26365.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,Total
25585.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,0-4
2310.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,5-9
640.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,10-19
145.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,20-49
30.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,50-99
5.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,100-249
0.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,250+
28715.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,Total
9065.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,0-4
1895.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,5-9
835.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,10-19
235.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,20-49
40.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,50-99
10.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,100-249
0.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,250+
12080.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,Total
5.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-4
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5-9
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10-19
5.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,20-49
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
5.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250+
15.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,0-4
0.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,5-9
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,10-19
10.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,20-49
10.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,50-99
10.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,100-249
30.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,250+
