V4_0,Time_codelist,Time,Geography_codelist,Geography,Employment size band_codelist,Employment size band,Entity Type_codelist,Entity Type
20.0,Year,2016,S12000017,,,250+,,Enterprise
10750.0,Year,2016,S12000017,,,Total,,Enterprise
1230.0,Year,2016,S12000018,,,0-4,,Enterprise
255.0,Year,2016,S12000018,,,5-9,,Enterprise
105.0,Year,2016,S12000018,,,10-19,,Enterprise
50.0,Year,2016,S12000018,,,20-49,,Enterprise
20.0,Year,2016,S12000018,,,50-99,,Enterprise
15.0,Year,2016,S12000018,,,100-249,,Enterprise
10.0,Year,2016,S12000018,,,250+,,Enterprise
1685.0,Year,2016,S12000018,,,Total,,Enterprise
1730.0,Year,2016,S12000019,,,0-4,,Enterprise
320.0,Year,2016,S12000019,,,5-9,,Enterprise
165.0,Year,2016,S12000019,,,10-19,,Enterprise
105.0,Year,2016,S12000019,,,20-49,,Enterprise
25.0,Year,2016,S12000019,,,50-99,,Enterprise
5.0,Year,2016,S12000019,,,100-249,,Enterprise
5.0,Year,2016,S12000019,,,250+,,Enterprise
2355.0,Year,2016,S12000019,,,Total,,Enterprise
2385.0,Year,2016,S12000020,,,0-4,,Enterprise
440.0,Year,2016,S12000020,,,5-9,,Enterprise
210.0,Year,2016,S12000020,,,10-19,,Enterprise
110.0,Year,2016,S12000020,,,20-49,,Enterprise
25.0,Year,2016,S12000020,,,50-99,,Enterprise
15.0,Year,2016,S12000020,,,100-249,,Enterprise
10.0,Year,2016,S12000020,,,250+,,Enterprise
3195.0,Year,2016,S12000020,,,Total,,Enterprise
890.0,Year,2016,S12000013,,,0-4,,Enterprise
150.0,Year,2016,S12000013,,,5-9,,Enterprise
75.0,Year,2016,S12000013,,,10-19,,Enterprise
40.0,Year,2016,S12000013,,,20-49,,Enterprise
5.0,Year,2016,S12000013,,,50-99,,Enterprise
0.0,Year,2016,S12000013,,,100-249,,Enterprise
5.0,Year,2016,S12000013,,,250+,,Enterprise
1165.0,Year,2016,S12000013,,,Total,,Enterprise
2460.0,Year,2016,S12000021,,,0-4,,Enterprise
475.0,Year,2016,S12000021,,,5-9,,Enterprise
205.0,Year,2016,S12000021,,,10-19,,Enterprise
105.0,Year,2016,S12000021,,,20-49,,Enterprise
30.0,Year,2016,S12000021,,,50-99,,Enterprise
15.0,Year,2016,S12000021,,,100-249,,Enterprise
10.0,Year,2016,S12000021,,,250+,,Enterprise
3300.0,Year,2016,S12000021,,,Total,,Enterprise
5585.0,Year,2016,S12000044,,,0-4,,Enterprise
975.0,Year,2016,S12000044,,,5-9,,Enterprise
490.0,Year,2016,S12000044,,,10-19,,Enterprise
250.0,Year,2016,S12000044,,,20-49,,Enterprise
85.0,Year,2016,S12000044,,,50-99,,Enterprise
45.0,Year,2016,S12000044,,,100-249,,Enterprise
30.0,Year,2016,S12000044,,,250+,,Enterprise
7460.0,Year,2016,S12000044,,,Total,,Enterprise
1155.0,Year,2016,S12000023,,,0-4,,Enterprise
175.0,Year,2016,S12000023,,,5-9,,Enterprise
75.0,Year,2016,S12000023,,,10-19,,Enterprise
60.0,Year,2016,S12000023,,,20-49,,Enterprise
5.0,Year,2016,S12000023,,,50-99,,Enterprise
0.0,Year,2016,S12000023,,,100-249,,Enterprise
0.0,Year,2016,S12000023,,,250+,,Enterprise
1470.0,Year,2016,S12000023,,,Total,,Enterprise
4535.0,Year,2016,S12000024,,,0-4,,Enterprise
860.0,Year,2016,S12000024,,,5-9,,Enterprise
430.0,Year,2016,S12000024,,,10-19,,Enterprise
200.0,Year,2016,S12000024,,,20-49,,Enterprise
70.0,Year,2016,S12000024,,,50-99,,Enterprise
25.0,Year,2016,S12000024,,,100-249,,Enterprise
15.0,Year,2016,S12000024,,,250+,,Enterprise
6135.0,Year,2016,S12000024,,,Total,,Enterprise
3300.0,Year,2016,S12000038,,,0-4,,Enterprise
635.0,Year,2016,S12000038,,,5-9,,Enterprise
355.0,Year,2016,S12000038,,,10-19,,Enterprise
155.0,Year,2016,S12000038,,,20-49,,Enterprise
55.0,Year,2016,S12000038,,,50-99,,Enterprise
35.0,Year,2016,S12000038,,,100-249,,Enterprise
30.0,Year,2016,S12000038,,,250+,,Enterprise
4565.0,Year,2016,S12000038,,,Total,,Enterprise
3795.0,Year,2016,S12000026,,,0-4,,Enterprise
770.0,Year,2016,S12000026,,,5-9,,Enterprise
265.0,Year,2016,S12000026,,,10-19,,Enterprise
150.0,Year,2016,S12000026,,,20-49,,Enterprise
30.0,Year,2016,S12000026,,,50-99,,Enterprise
25.0,Year,2016,S12000026,,,100-249,,Enterprise
10.0,Year,2016,S12000026,,,250+,,Enterprise
5045.0,Year,2016,S12000026,,,Total,,Enterprise
1135.0,Year,2016,S12000027,,,0-4,,Enterprise
175.0,Year,2016,S12000027,,,5-9,,Enterprise
105.0,Year,2016,S12000027,,,10-19,,Enterprise
50.0,Year,2016,S12000027,,,20-49,,Enterprise
15.0,Year,2016,S12000027,,,50-99,,Enterprise
5.0,Year,2016,S12000027,,,100-249,,Enterprise
5.0,Year,2016,S12000027,,,250+,,Enterprise
1490.0,Year,2016,S12000027,,,Total,,Enterprise
2615.0,Year,2016,S12000028,,,0-4,,Enterprise
515.0,Year,2016,S12000028,,,5-9,,Enterprise
240.0,Year,2016,S12000028,,,10-19,,Enterprise
125.0,Year,2016,S12000028,,,20-49,,Enterprise
35.0,Year,2016,S12000028,,,50-99,,Enterprise
20.0,Year,2016,S12000028,,,100-249,,Enterprise
15.0,Year,2016,S12000028,,,250+,,Enterprise
3565.0,Year,2016,S12000028,,,Total,,Enterprise
6760.0,Year,2016,S12000029,,,0-4,,Enterprise
1170.0,Year,2016,S12000029,,,5-9,,Enterprise
565.0,Year,2016,S12000029,,,10-19,,Enterprise
280.0,Year,2016,S12000029,,,20-49,,Enterprise
95.0,Year,2016,S12000029,,,50-99,,Enterprise
40.0,Year,2016,S12000029,,,100-249,,Enterprise
30.0,Year,2016,S12000029,,,250+,,Enterprise
8940.0,Year,2016,S12000029,,,Total,,Enterprise
2980.0,Year,2016,S12000030,,,0-4,,Enterprise
460.0,Year,2016,S12000030,,,5-9,,Enterprise
250.0,Year,2016,S12000030,,,10-19,,Enterprise
120.0,Year,2016,S12000030,,,20-49,,Enterprise
45.0,Year,2016,S12000030,,,50-99,,Enterprise
15.0,Year,2016,S12000030,,,100-249,,Enterprise
15.0,Year,2016,S12000030,,,250+,,Enterprise
3885.0,Year,2016,S12000030,,,Total,,Enterprise
1310.0,Year,2016,S12000039,,,0-4,,Enterprise
265.0,Year,2016,S12000039,,,5-9,,Enterprise
140.0,Year,2016,S12000039,,,10-19,,Enterprise
80.0,Year,2016,S12000039,,,20-49,,Enterprise
10.0,Year,2016,S12000039,,,50-99,,Enterprise
20.0,Year,2016,S12000039,,,100-249,,Enterprise
5.0,Year,2016,S12000039,,,250+,,Enterprise
1830.0,Year,2016,S12000039,,,Total,,Enterprise
3405.0,Year,2016,S12000040,,,0-4,,Enterprise
605.0,Year,2016,S12000040,,,5-9,,Enterprise
295.0,Year,2016,S12000040,,,10-19,,Enterprise
145.0,Year,2016,S12000040,,,20-49,,Enterprise
45.0,Year,2016,S12000040,,,50-99,,Enterprise
45.0,Year,2016,S12000040,,,100-249,,Enterprise
20.0,Year,2016,S12000040,,,250+,,Enterprise
4560.0,Year,2016,S12000040,,,Total,,Enterprise
54025.0,Year,2016,N92000002,,,0-4,,Enterprise
8700.0,Year,2016,N92000002,,,5-9,,Enterprise
4275.0,Year,2016,N92000002,,,10-19,,Enterprise
2420.0,Year,2016,N92000002,,,20-49,,Enterprise
700.0,Year,2016,N92000002,,,50-99,,Enterprise
390.0,Year,2016,N92000002,,,100-249,,Enterprise
205.0,Year,2016,N92000002,,,250+,,Enterprise
70715.0,Year,2016,N92000002,,,Total,,Enterprise
2855.0,Year,2016,N09000001,,,0-4,,Enterprise
525.0,Year,2016,N09000001,,,5-9,,Enterprise
300.0,Year,2016,N09000001,,,10-19,,Enterprise
150.0,Year,2016,N09000001,,,20-49,,Enterprise
55.0,Year,2016,N09000001,,,50-99,,Enterprise
20.0,Year,2016,N09000001,,,100-249,,Enterprise
15.0,Year,2016,N09000001,,,250+,,Enterprise
3920.0,Year,2016,N09000001,,,Total,,Enterprise
3340.0,Year,2016,N09000011,,,0-4,,Enterprise
660.0,Year,2016,N09000011,,,5-9,,Enterprise
300.0,Year,2016,N09000011,,,10-19,,Enterprise
155.0,Year,2016,N09000011,,,20-49,,Enterprise
40.0,Year,2016,N09000011,,,50-99,,Enterprise
15.0,Year,2016,N09000011,,,100-249,,Enterprise
10.0,Year,2016,N09000011,,,250+,,Enterprise
4520.0,Year,2016,N09000011,,,Total,,Enterprise
6360.0,Year,2016,N09000002,,,0-4,,Enterprise
960.0,Year,2016,N09000002,,,5-9,,Enterprise
435.0,Year,2016,N09000002,,,10-19,,Enterprise
260.0,Year,2016,N09000002,,,20-49,,Enterprise
80.0,Year,2016,N09000002,,,50-99,,Enterprise
30.0,Year,2016,N09000002,,,100-249,,Enterprise
25.0,Year,2016,N09000002,,,250+,,Enterprise
8150.0,Year,2016,N09000002,,,Total,,Enterprise
6205.0,Year,2016,N09000003,,,0-4,,Enterprise
1605.0,Year,2016,N09000003,,,5-9,,Enterprise
895.0,Year,2016,N09000003,,,10-19,,Enterprise
615.0,Year,2016,N09000003,,,20-49,,Enterprise
195.0,Year,2016,N09000003,,,50-99,,Enterprise
140.0,Year,2016,N09000003,,,100-249,,Enterprise
75.0,Year,2016,N09000003,,,250+,,Enterprise
9730.0,Year,2016,N09000003,,,Total,,Enterprise
4575.0,Year,2016,N09000004,,,0-4,,Enterprise
635.0,Year,2016,N09000004,,,5-9,,Enterprise
295.0,Year,2016,N09000004,,,10-19,,Enterprise
170.0,Year,2016,N09000004,,,20-49,,Enterprise
35.0,Year,2016,N09000004,,,50-99,,Enterprise
25.0,Year,2016,N09000004,,,100-249,,Enterprise
10.0,Year,2016,N09000004,,,250+,,Enterprise
5745.0,Year,2016,N09000004,,,Total,,Enterprise
3730.0,Year,2016,N09000005,,,0-4,,Enterprise
630.0,Year,2016,N09000005,,,5-9,,Enterprise
320.0,Year,2016,N09000005,,,10-19,,Enterprise
160.0,Year,2016,N09000005,,,20-49,,Enterprise
45.0,Year,2016,N09000005,,,50-99,,Enterprise
20.0,Year,2016,N09000005,,,100-249,,Enterprise
10.0,Year,2016,N09000005,,,250+,,Enterprise
4915.0,Year,2016,N09000005,,,Total,,Enterprise
6625.0,Year,2016,N09000006,,,0-4,,Enterprise
650.0,Year,2016,N09000006,,,5-9,,Enterprise
275.0,Year,2016,N09000006,,,10-19,,Enterprise
155.0,Year,2016,N09000006,,,20-49,,Enterprise
40.0,Year,2016,N09000006,,,50-99,,Enterprise
15.0,Year,2016,N09000006,,,100-249,,Enterprise
10.0,Year,2016,N09000006,,,250+,,Enterprise
7770.0,Year,2016,N09000006,,,Total,,Enterprise
3335.0,Year,2016,N09000007,,,0-4,,Enterprise
635.0,Year,2016,N09000007,,,5-9,,Enterprise
330.0,Year,2016,N09000007,,,10-19,,Enterprise
185.0,Year,2016,N09000007,,,20-49,,Enterprise
45.0,Year,2016,N09000007,,,50-99,,Enterprise
35.0,Year,2016,N09000007,,,100-249,,Enterprise
20.0,Year,2016,N09000007,,,250+,,Enterprise
4585.0,Year,2016,N09000007,,,Total,,Enterprise
3645.0,Year,2016,N09000008,,,0-4,,Enterprise
585.0,Year,2016,N09000008,,,5-9,,Enterprise
270.0,Year,2016,N09000008,,,10-19,,Enterprise
140.0,Year,2016,N09000008,,,20-49,,Enterprise
35.0,Year,2016,N09000008,,,50-99,,Enterprise
20.0,Year,2016,N09000008,,,100-249,,Enterprise
10.0,Year,2016,N09000008,,,250+,,Enterprise
4705.0,Year,2016,N09000008,,,Total,,Enterprise
6935.0,Year,2016,N09000009,,,0-4,,Enterprise
900.0,Year,2016,N09000009,,,5-9,,Enterprise
400.0,Year,2016,N09000009,,,10-19,,Enterprise
225.0,Year,2016,N09000009,,,20-49,,Enterprise
75.0,Year,2016,N09000009,,,50-99,,Enterprise
35.0,Year,2016,N09000009,,,100-249,,Enterprise
10.0,Year,2016,N09000009,,,250+,,Enterprise
8580.0,Year,2016,N09000009,,,Total,,Enterprise
6420.0,Year,2016,N09000010,,,0-4,,Enterprise
915.0,Year,2016,N09000010,,,5-9,,Enterprise
455.0,Year,2016,N09000010,,,10-19,,Enterprise
205.0,Year,2016,N09000010,,,20-49,,Enterprise
55.0,Year,2016,N09000010,,,50-99,,Enterprise
35.0,Year,2016,N09000010,,,100-249,,Enterprise
10.0,Year,2016,N09000010,,,250+,,Enterprise
8095.0,Year,2016,N09000010,,,Total,,Enterprise
2235855.0,Year,2016,K02000001,,,0-4,,Local Units
407775.0,Year,2016,K02000001,,,5-9,,Local Units
238295.0,Year,2016,K02000001,,,10-19,,Local Units
154720.0,Year,2016,K02000001,,,20-49,,Local Units
52360.0,Year,2016,K02000001,,,50-99,,Local Units
28150.0,Year,2016,K02000001,,,100-249,,Local Units
12230.0,Year,2016,K02000001,,,250+,,Local Units
3129385.0,Year,2016,K02000001,,,Total,,Local Units
2176840.0,Year,2016,K03000001,,,0-4,,Local Units
395305.0,Year,2016,K03000001,,,5-9,,Local Units
231190.0,Year,2016,K03000001,,,10-19,,Local Units
150090.0,Year,2016,K03000001,,,20-49,,Local Units
50905.0,Year,2016,K03000001,,,50-99,,Local Units
27490.0,Year,2016,K03000001,,,100-249,,Local Units
11955.0,Year,2016,K03000001,,,250+,,Local Units
3043775.0,Year,2016,K03000001,,,Total,,Local Units
2030650.0,Year,2016,K04000001,,,0-4,,Local Units
361015.0,Year,2016,K04000001,,,5-9,,Local Units
210455.0,Year,2016,K04000001,,,10-19,,Local Units
137115.0,Year,2016,K04000001,,,20-49,,Local Units
46675.0,Year,2016,K04000001,,,50-99,,Local Units
25200.0,Year,2016,K04000001,,,100-249,,Local Units
10905.0,Year,2016,K04000001,,,250+,,Local Units
2822015.0,Year,2016,K04000001,,,Total,,Local Units
1944620.0,Year,2016,E92000001,,,0-4,,Local Units
342515.0,Year,2016,E92000001,,,5-9,,Local Units
199930.0,Year,2016,E92000001,,,10-19,,Local Units
130255.0,Year,2016,E92000001,,,20-49,,Local Units
44575.0,Year,2016,E92000001,,,50-99,,Local Units
24030.0,Year,2016,E92000001,,,100-249,,Local Units
10415.0,Year,2016,E92000001,,,250+,,Local Units
2696340.0,Year,2016,E92000001,,,Total,,Local Units
57720.0,Year,2016,E12000001,,,0-4,,Local Units
13700.0,Year,2016,E12000001,,,5-9,,Local Units
8190.0,Year,2016,E12000001,,,10-19,,Local Units
5565.0,Year,2016,E12000001,,,20-49,,Local Units
1945.0,Year,2016,E12000001,,,50-99,,Local Units
980.0,Year,2016,E12000001,,,100-249,,Local Units
445.0,Year,2016,E12000001,,,250+,,Local Units
88545.0,Year,2016,E12000001,,,Total,,Local Units
11435.0,Year,2016,E06000047,,,0-4,,Local Units
2625.0,Year,2016,E06000047,,,5-9,,Local Units
1540.0,Year,2016,E06000047,,,10-19,,Local Units
970.0,Year,2016,E06000047,,,20-49,,Local Units
320.0,Year,2016,E06000047,,,50-99,,Local Units
170.0,Year,2016,E06000047,,,100-249,,Local Units
60.0,Year,2016,E06000047,,,250+,,Local Units
17120.0,Year,2016,E06000047,,,Total,,Local Units
2685.0,Year,2016,E06000005,,,0-4,,Local Units
615.0,Year,2016,E06000005,,,5-9,,Local Units
350.0,Year,2016,E06000005,,,10-19,,Local Units
260.0,Year,2016,E06000005,,,20-49,,Local Units
95.0,Year,2016,E06000005,,,50-99,,Local Units
40.0,Year,2016,E06000005,,,100-249,,Local Units
30.0,Year,2016,E06000005,,,250+,,Local Units
4075.0,Year,2016,E06000005,,,Total,,Local Units
2065.0,Year,2016,E06000001,,,0-4,,Local Units
400.0,Year,2016,E06000001,,,5-9,,Local Units
225.0,Year,2016,E06000001,,,10-19,,Local Units
170.0,Year,2016,E06000001,,,20-49,,Local Units
65.0,Year,2016,E06000001,,,50-99,,Local Units
40.0,Year,2016,E06000001,,,100-249,,Local Units
10.0,Year,2016,E06000001,,,250+,,Local Units
2975.0,Year,2016,E06000001,,,Total,,Local Units
2745.0,Year,2016,E06000002,,,0-4,,Local Units
615.0,Year,2016,E06000002,,,5-9,,Local Units
415.0,Year,2016,E06000002,,,10-19,,Local Units
285.0,Year,2016,E06000002,,,20-49,,Local Units
100.0,Year,2016,E06000002,,,50-99,,Local Units
55.0,Year,2016,E06000002,,,100-249,,Local Units
20.0,Year,2016,E06000002,,,250+,,Local Units
4235.0,Year,2016,E06000002,,,Total,,Local Units
9290.0,Year,2016,E06000057,,,0-4,,Local Units
2065.0,Year,2016,E06000057,,,5-9,,Local Units
1120.0,Year,2016,E06000057,,,10-19,,Local Units
640.0,Year,2016,E06000057,,,20-49,,Local Units
215.0,Year,2016,E06000057,,,50-99,,Local Units
70.0,Year,2016,E06000057,,,100-249,,Local Units
35.0,Year,2016,E06000057,,,250+,,Local Units
13435.0,Year,2016,E06000057,,,Total,,Local Units
2690.0,Year,2016,E06000003,,,0-4,,Local Units
610.0,Year,2016,E06000003,,,5-9,,Local Units
365.0,Year,2016,E06000003,,,10-19,,Local Units
235.0,Year,2016,E06000003,,,20-49,,Local Units
90.0,Year,2016,E06000003,,,50-99,,Local Units
40.0,Year,2016,E06000003,,,100-249,,Local Units
15.0,Year,2016,E06000003,,,250+,,Local Units
4045.0,Year,2016,E06000003,,,Total,,Local Units
4670.0,Year,2016,E06000004,,,0-4,,Local Units
920.0,Year,2016,E06000004,,,5-9,,Local Units
595.0,Year,2016,E06000004,,,10-19,,Local Units
455.0,Year,2016,E06000004,,,20-49,,Local Units
185.0,Year,2016,E06000004,,,50-99,,Local Units
100.0,Year,2016,E06000004,,,100-249,,Local Units
35.0,Year,2016,E06000004,,,250+,,Local Units
6960.0,Year,2016,E06000004,,,Total,,Local Units
22140.0,Year,2016,E11000007,,,0-4,,Local Units
5850.0,Year,2016,E11000007,,,5-9,,Local Units
3580.0,Year,2016,E11000007,,,10-19,,Local Units
2550.0,Year,2016,E11000007,,,20-49,,Local Units
875.0,Year,2016,E11000007,,,50-99,,Local Units
465.0,Year,2016,E11000007,,,100-249,,Local Units
240.0,Year,2016,E11000007,,,250+,,Local Units
35700.0,Year,2016,E11000007,,,Total,,Local Units
4030.0,Year,2016,E08000037,,,0-4,,Local Units
1125.0,Year,2016,E08000037,,,5-9,,Local Units
785.0,Year,2016,E08000037,,,10-19,,Local Units
550.0,Year,2016,E08000037,,,20-49,,Local Units
195.0,Year,2016,E08000037,,,50-99,,Local Units
75.0,Year,2016,E08000037,,,100-249,,Local Units
40.0,Year,2016,E08000037,,,250+,,Local Units
6800.0,Year,2016,E08000037,,,Total,,Local Units
6500.0,Year,2016,E08000021,,,0-4,,Local Units
1805.0,Year,2016,E08000021,,,5-9,,Local Units
1115.0,Year,2016,E08000021,,,10-19,,Local Units
800.0,Year,2016,E08000021,,,20-49,,Local Units
270.0,Year,2016,E08000021,,,50-99,,Local Units
175.0,Year,2016,E08000021,,,100-249,,Local Units
85.0,Year,2016,E08000021,,,250+,,Local Units
10750.0,Year,2016,E08000021,,,Total,,Local Units
4240.0,Year,2016,E08000022,,,0-4,,Local Units
955.0,Year,2016,E08000022,,,5-9,,Local Units
545.0,Year,2016,E08000022,,,10-19,,Local Units
380.0,Year,2016,E08000022,,,20-49,,Local Units
120.0,Year,2016,E08000022,,,50-99,,Local Units
75.0,Year,2016,E08000022,,,100-249,,Local Units
40.0,Year,2016,E08000022,,,250+,,Local Units
6355.0,Year,2016,E08000022,,,Total,,Local Units
2760.0,Year,2016,E08000023,,,0-4,,Local Units
640.0,Year,2016,E08000023,,,5-9,,Local Units
335.0,Year,2016,E08000023,,,10-19,,Local Units
260.0,Year,2016,E08000023,,,20-49,,Local Units
100.0,Year,2016,E08000023,,,50-99,,Local Units
40.0,Year,2016,E08000023,,,100-249,,Local Units
15.0,Year,2016,E08000023,,,250+,,Local Units
4150.0,Year,2016,E08000023,,,Total,,Local Units
4610.0,Year,2016,E08000024,,,0-4,,Local Units
1325.0,Year,2016,E08000024,,,5-9,,Local Units
800.0,Year,2016,E08000024,,,10-19,,Local Units
560.0,Year,2016,E08000024,,,20-49,,Local Units
190.0,Year,2016,E08000024,,,50-99,,Local Units
100.0,Year,2016,E08000024,,,100-249,,Local Units
60.0,Year,2016,E08000024,,,250+,,Local Units
7645.0,Year,2016,E08000024,,,Total,,Local Units
215610.0,Year,2016,E12000002,,,0-4,,Local Units
41785.0,Year,2016,E12000002,,,5-9,,Local Units
24585.0,Year,2016,E12000002,,,10-19,,Local Units
17030.0,Year,2016,E12000002,,,20-49,,Local Units
5645.0,Year,2016,E12000002,,,50-99,,Local Units
3050.0,Year,2016,E12000002,,,100-249,,Local Units
1355.0,Year,2016,E12000002,,,250+,,Local Units
309060.0,Year,2016,E12000002,,,Total,,Local Units
3730.0,Year,2016,E06000008,,,0-4,,Local Units
770.0,Year,2016,E06000008,,,5-9,,Local Units
515.0,Year,2016,E06000008,,,10-19,,Local Units
365.0,Year,2016,E06000008,,,20-49,,Local Units
125.0,Year,2016,E06000008,,,50-99,,Local Units
80.0,Year,2016,E06000008,,,100-249,,Local Units
20.0,Year,2016,E06000008,,,250+,,Local Units
5605.0,Year,2016,E06000008,,,Total,,Local Units
3180.0,Year,2016,E06000009,,,0-4,,Local Units
740.0,Year,2016,E06000009,,,5-9,,Local Units
455.0,Year,2016,E06000009,,,10-19,,Local Units
300.0,Year,2016,E06000009,,,20-49,,Local Units
100.0,Year,2016,E06000009,,,50-99,,Local Units
55.0,Year,2016,E06000009,,,100-249,,Local Units
20.0,Year,2016,E06000009,,,250+,,Local Units
4850.0,Year,2016,E06000009,,,Total,,Local Units
16675.0,Year,2016,E06000049,,,0-4,,Local Units
2840.0,Year,2016,E06000049,,,5-9,,Local Units
1520.0,Year,2016,E06000049,,,10-19,,Local Units
1025.0,Year,2016,E06000049,,,20-49,,Local Units
320.0,Year,2016,E06000049,,,50-99,,Local Units
175.0,Year,2016,E06000049,,,100-249,,Local Units
70.0,Year,2016,E06000049,,,250+,,Local Units
22625.0,Year,2016,E06000049,,,Total,,Local Units
11825.0,Year,2016,E06000050,,,0-4,,Local Units
2205.0,Year,2016,E06000050,,,5-9,,Local Units
1335.0,Year,2016,E06000050,,,10-19,,Local Units
910.0,Year,2016,E06000050,,,20-49,,Local Units
280.0,Year,2016,E06000050,,,50-99,,Local Units
160.0,Year,2016,E06000050,,,100-249,,Local Units
55.0,Year,2016,E06000050,,,250+,,Local Units
16770.0,Year,2016,E06000050,,,Total,,Local Units
2965.0,Year,2016,E06000006,,,0-4,,Local Units
660.0,Year,2016,E06000006,,,5-9,,Local Units
385.0,Year,2016,E06000006,,,10-19,,Local Units
350.0,Year,2016,E06000006,,,20-49,,Local Units
110.0,Year,2016,E06000006,,,50-99,,Local Units
70.0,Year,2016,E06000006,,,100-249,,Local Units
25.0,Year,2016,E06000006,,,250+,,Local Units
4565.0,Year,2016,E06000006,,,Total,,Local Units
6740.0,Year,2016,E06000007,,,0-4,,Local Units
1225.0,Year,2016,E06000007,,,5-9,,Local Units
820.0,Year,2016,E06000007,,,10-19,,Local Units
590.0,Year,2016,E06000007,,,20-49,,Local Units
245.0,Year,2016,E06000007,,,50-99,,Local Units
130.0,Year,2016,E06000007,,,100-249,,Local Units
65.0,Year,2016,E06000007,,,250+,,Local Units
9815.0,Year,2016,E06000007,,,Total,,Local Units
20060.0,Year,2016,E10000006,,,0-4,,Local Units
3805.0,Year,2016,E10000006,,,5-9,,Local Units
2335.0,Year,2016,E10000006,,,10-19,,Local Units
1415.0,Year,2016,E10000006,,,20-49,,Local Units
375.0,Year,2016,E10000006,,,50-99,,Local Units
200.0,Year,2016,E10000006,,,100-249,,Local Units
75.0,Year,2016,E10000006,,,250+,,Local Units
28265.0,Year,2016,E10000006,,,Total,,Local Units
3795.0,Year,2016,E07000026,,,0-4,,Local Units
755.0,Year,2016,E07000026,,,5-9,,Local Units
455.0,Year,2016,E07000026,,,10-19,,Local Units
255.0,Year,2016,E07000026,,,20-49,,Local Units
50.0,Year,2016,E07000026,,,50-99,,Local Units
40.0,Year,2016,E07000026,,,100-249,,Local Units
10.0,Year,2016,E07000026,,,250+,,Local Units
5360.0,Year,2016,E07000026,,,Total,,Local Units
1735.0,Year,2016,E07000027,,,0-4,,Local Units
335.0,Year,2016,E07000027,,,5-9,,Local Units
215.0,Year,2016,E07000027,,,10-19,,Local Units
160.0,Year,2016,E07000027,,,20-49,,Local Units
45.0,Year,2016,E07000027,,,50-99,,Local Units
25.0,Year,2016,E07000027,,,100-249,,Local Units
10.0,Year,2016,E07000027,,,250+,,Local Units
2525.0,Year,2016,E07000027,,,Total,,Local Units
3935.0,Year,2016,E07000028,,,0-4,,Local Units
825.0,Year,2016,E07000028,,,5-9,,Local Units
480.0,Year,2016,E07000028,,,10-19,,Local Units
335.0,Year,2016,E07000028,,,20-49,,Local Units
105.0,Year,2016,E07000028,,,50-99,,Local Units
50.0,Year,2016,E07000028,,,100-249,,Local Units
25.0,Year,2016,E07000028,,,250+,,Local Units
5755.0,Year,2016,E07000028,,,Total,,Local Units
2340.0,Year,2016,E07000029,,,0-4,,Local Units
370.0,Year,2016,E07000029,,,5-9,,Local Units
210.0,Year,2016,E07000029,,,10-19,,Local Units
135.0,Year,2016,E07000029,,,20-49,,Local Units
40.0,Year,2016,E07000029,,,50-99,,Local Units
20.0,Year,2016,E07000029,,,100-249,,Local Units
10.0,Year,2016,E07000029,,,250+,,Local Units
3125.0,Year,2016,E07000029,,,Total,,Local Units
3060.0,Year,2016,E07000030,,,0-4,,Local Units
500.0,Year,2016,E07000030,,,5-9,,Local Units
315.0,Year,2016,E07000030,,,10-19,,Local Units
165.0,Year,2016,E07000030,,,20-49,,Local Units
45.0,Year,2016,E07000030,,,50-99,,Local Units
25.0,Year,2016,E07000030,,,100-249,,Local Units
5.0,Year,2016,E07000030,,,250+,,Local Units
4115.0,Year,2016,E07000030,,,Total,,Local Units
5195.0,Year,2016,E07000031,,,0-4,,Local Units
1020.0,Year,2016,E07000031,,,5-9,,Local Units
660.0,Year,2016,E07000031,,,10-19,,Local Units
365.0,Year,2016,E07000031,,,20-49,,Local Units
90.0,Year,2016,E07000031,,,50-99,,Local Units
40.0,Year,2016,E07000031,,,100-249,,Local Units
15.0,Year,2016,E07000031,,,250+,,Local Units
7385.0,Year,2016,E07000031,,,Total,,Local Units
83395.0,Year,2016,E11000001,,,0-4,,Local Units
15675.0,Year,2016,E11000001,,,5-9,,Local Units
9340.0,Year,2016,E11000001,,,10-19,,Local Units
6315.0,Year,2016,E11000001,,,20-49,,Local Units
2240.0,Year,2016,E11000001,,,50-99,,Local Units
1180.0,Year,2016,E11000001,,,100-249,,Local Units
575.0,Year,2016,E11000001,,,250+,,Local Units
118720.0,Year,2016,E11000001,,,Total,,Local Units
7490.0,Year,2016,E08000001,,,0-4,,Local Units
1465.0,Year,2016,E08000001,,,5-9,,Local Units
845.0,Year,2016,E08000001,,,10-19,,Local Units
555.0,Year,2016,E08000001,,,20-49,,Local Units
200.0,Year,2016,E08000001,,,50-99,,Local Units
100.0,Year,2016,E08000001,,,100-249,,Local Units
45.0,Year,2016,E08000001,,,250+,,Local Units
10700.0,Year,2016,E08000001,,,Total,,Local Units
6395.0,Year,2016,E08000002,,,0-4,,Local Units
1305.0,Year,2016,E08000002,,,5-9,,Local Units
680.0,Year,2016,E08000002,,,10-19,,Local Units
370.0,Year,2016,E08000002,,,20-49,,Local Units
110.0,Year,2016,E08000002,,,50-99,,Local Units
60.0,Year,2016,E08000002,,,100-249,,Local Units
25.0,Year,2016,E08000002,,,250+,,Local Units
