V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07
225.0,Year,2016,E07000190,,,Enterprise,58-63,58-63 : Information & communication
100.0,Year,2016,E07000190,,,Enterprise,64-66,64-66 : Finance & insurance
195.0,Year,2016,E07000190,,,Enterprise,68,68 : Property
720.0,Year,2016,E07000190,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
315.0,Year,2016,E07000190,,,Enterprise,77-82,77-82 : Business administration & support services
35.0,Year,2016,E07000190,,,Enterprise,84,84 : Public administration & defence
80.0,Year,2016,E07000190,,,Enterprise,85,85 : Education
255.0,Year,2016,E07000190,,,Enterprise,86-88,86-88 : Health
285.0,Year,2016,E07000190,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
4760.0,Year,2016,E07000190,,,Enterprise,Total,Total
530.0,Year,2016,E07000191,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
70.0,Year,2016,E07000191,,,Enterprise,05-39,05-39 : Production
155.0,Year,2016,E07000191,,,Enterprise,41-43,41-43 : Construction
55.0,Year,2016,E07000191,,,Enterprise,45,45 : Motor trades
40.0,Year,2016,E07000191,,,Enterprise,46,46 : Wholesale
130.0,Year,2016,E07000191,,,Enterprise,47,47 : Retail
40.0,Year,2016,E07000191,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
170.0,Year,2016,E07000191,,,Enterprise,55-56,55-56 : Accommodation & food services
45.0,Year,2016,E07000191,,,Enterprise,58-63,58-63 : Information & communication
15.0,Year,2016,E07000191,,,Enterprise,64-66,64-66 : Finance & insurance
30.0,Year,2016,E07000191,,,Enterprise,68,68 : Property
175.0,Year,2016,E07000191,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
110.0,Year,2016,E07000191,,,Enterprise,77-82,77-82 : Business administration & support services
20.0,Year,2016,E07000191,,,Enterprise,84,84 : Public administration & defence
20.0,Year,2016,E07000191,,,Enterprise,85,85 : Education
40.0,Year,2016,E07000191,,,Enterprise,86-88,86-88 : Health
130.0,Year,2016,E07000191,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
1775.0,Year,2016,E07000191,,,Enterprise,Total,Total
13825.0,Year,2016,W92000004,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
6335.0,Year,2016,W92000004,,,Enterprise,05-39,05-39 : Production
12570.0,Year,2016,W92000004,,,Enterprise,41-43,41-43 : Construction
3685.0,Year,2016,W92000004,,,Enterprise,45,45 : Motor trades
3230.0,Year,2016,W92000004,,,Enterprise,46,46 : Wholesale
8590.0,Year,2016,W92000004,,,Enterprise,47,47 : Retail
3775.0,Year,2016,W92000004,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
8505.0,Year,2016,W92000004,,,Enterprise,55-56,55-56 : Accommodation & food services
4510.0,Year,2016,W92000004,,,Enterprise,58-63,58-63 : Information & communication
1715.0,Year,2016,W92000004,,,Enterprise,64-66,64-66 : Finance & insurance
2720.0,Year,2016,W92000004,,,Enterprise,68,68 : Property
12380.0,Year,2016,W92000004,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
7640.0,Year,2016,W92000004,,,Enterprise,77-82,77-82 : Business administration & support services
435.0,Year,2016,W92000004,,,Enterprise,84,84 : Public administration & defence
1490.0,Year,2016,W92000004,,,Enterprise,85,85 : Education
4480.0,Year,2016,W92000004,,,Enterprise,86-88,86-88 : Health
6700.0,Year,2016,W92000004,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
102585.0,Year,2016,W92000004,,,Enterprise,Total,Total
605.0,Year,2016,W06000001,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
130.0,Year,2016,W06000001,,,Enterprise,05-39,05-39 : Production
305.0,Year,2016,W06000001,,,Enterprise,41-43,41-43 : Construction
85.0,Year,2016,W06000001,,,Enterprise,45,45 : Motor trades
70.0,Year,2016,W06000001,,,Enterprise,46,46 : Wholesale
185.0,Year,2016,W06000001,,,Enterprise,47,47 : Retail
80.0,Year,2016,W06000001,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
260.0,Year,2016,W06000001,,,Enterprise,55-56,55-56 : Accommodation & food services
60.0,Year,2016,W06000001,,,Enterprise,58-63,58-63 : Information & communication
15.0,Year,2016,W06000001,,,Enterprise,64-66,64-66 : Finance & insurance
60.0,Year,2016,W06000001,,,Enterprise,68,68 : Property
220.0,Year,2016,W06000001,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
145.0,Year,2016,W06000001,,,Enterprise,77-82,77-82 : Business administration & support services
20.0,Year,2016,W06000001,,,Enterprise,84,84 : Public administration & defence
30.0,Year,2016,W06000001,,,Enterprise,85,85 : Education
90.0,Year,2016,W06000001,,,Enterprise,86-88,86-88 : Health
135.0,Year,2016,W06000001,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
2495.0,Year,2016,W06000001,,,Enterprise,Total,Total
1230.0,Year,2016,W06000002,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
265.0,Year,2016,W06000002,,,Enterprise,05-39,05-39 : Production
645.0,Year,2016,W06000002,,,Enterprise,41-43,41-43 : Construction
160.0,Year,2016,W06000002,,,Enterprise,45,45 : Motor trades
115.0,Year,2016,W06000002,,,Enterprise,46,46 : Wholesale
460.0,Year,2016,W06000002,,,Enterprise,47,47 : Retail
150.0,Year,2016,W06000002,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
675.0,Year,2016,W06000002,,,Enterprise,55-56,55-56 : Accommodation & food services
160.0,Year,2016,W06000002,,,Enterprise,58-63,58-63 : Information & communication
40.0,Year,2016,W06000002,,,Enterprise,64-66,64-66 : Finance & insurance
95.0,Year,2016,W06000002,,,Enterprise,68,68 : Property
405.0,Year,2016,W06000002,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
325.0,Year,2016,W06000002,,,Enterprise,77-82,77-82 : Business administration & support services
25.0,Year,2016,W06000002,,,Enterprise,84,84 : Public administration & defence
65.0,Year,2016,W06000002,,,Enterprise,85,85 : Education
180.0,Year,2016,W06000002,,,Enterprise,86-88,86-88 : Health
330.0,Year,2016,W06000002,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
5325.0,Year,2016,W06000002,,,Enterprise,Total,Total
700.0,Year,2016,W06000003,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
205.0,Year,2016,W06000003,,,Enterprise,05-39,05-39 : Production
490.0,Year,2016,W06000003,,,Enterprise,41-43,41-43 : Construction
160.0,Year,2016,W06000003,,,Enterprise,45,45 : Motor trades
120.0,Year,2016,W06000003,,,Enterprise,46,46 : Wholesale
370.0,Year,2016,W06000003,,,Enterprise,47,47 : Retail
135.0,Year,2016,W06000003,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
545.0,Year,2016,W06000003,,,Enterprise,55-56,55-56 : Accommodation & food services
145.0,Year,2016,W06000003,,,Enterprise,58-63,58-63 : Information & communication
55.0,Year,2016,W06000003,,,Enterprise,64-66,64-66 : Finance & insurance
105.0,Year,2016,W06000003,,,Enterprise,68,68 : Property
475.0,Year,2016,W06000003,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
295.0,Year,2016,W06000003,,,Enterprise,77-82,77-82 : Business administration & support services
20.0,Year,2016,W06000003,,,Enterprise,84,84 : Public administration & defence
55.0,Year,2016,W06000003,,,Enterprise,85,85 : Education
220.0,Year,2016,W06000003,,,Enterprise,86-88,86-88 : Health
285.0,Year,2016,W06000003,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
4380.0,Year,2016,W06000003,,,Enterprise,Total,Total
590.0,Year,2016,W06000004,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
215.0,Year,2016,W06000004,,,Enterprise,05-39,05-39 : Production
410.0,Year,2016,W06000004,,,Enterprise,41-43,41-43 : Construction
135.0,Year,2016,W06000004,,,Enterprise,45,45 : Motor trades
125.0,Year,2016,W06000004,,,Enterprise,46,46 : Wholesale
280.0,Year,2016,W06000004,,,Enterprise,47,47 : Retail
160.0,Year,2016,W06000004,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
310.0,Year,2016,W06000004,,,Enterprise,55-56,55-56 : Accommodation & food services
155.0,Year,2016,W06000004,,,Enterprise,58-63,58-63 : Information & communication
40.0,Year,2016,W06000004,,,Enterprise,64-66,64-66 : Finance & insurance
80.0,Year,2016,W06000004,,,Enterprise,68,68 : Property
380.0,Year,2016,W06000004,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
275.0,Year,2016,W06000004,,,Enterprise,77-82,77-82 : Business administration & support services
15.0,Year,2016,W06000004,,,Enterprise,84,84 : Public administration & defence
60.0,Year,2016,W06000004,,,Enterprise,85,85 : Education
205.0,Year,2016,W06000004,,,Enterprise,86-88,86-88 : Health
215.0,Year,2016,W06000004,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
3650.0,Year,2016,W06000004,,,Enterprise,Total,Total
345.0,Year,2016,W06000005,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
420.0,Year,2016,W06000005,,,Enterprise,05-39,05-39 : Production
645.0,Year,2016,W06000005,,,Enterprise,41-43,41-43 : Construction
240.0,Year,2016,W06000005,,,Enterprise,45,45 : Motor trades
210.0,Year,2016,W06000005,,,Enterprise,46,46 : Wholesale
360.0,Year,2016,W06000005,,,Enterprise,47,47 : Retail
295.0,Year,2016,W06000005,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
310.0,Year,2016,W06000005,,,Enterprise,55-56,55-56 : Accommodation & food services
260.0,Year,2016,W06000005,,,Enterprise,58-63,58-63 : Information & communication
90.0,Year,2016,W06000005,,,Enterprise,64-66,64-66 : Finance & insurance
125.0,Year,2016,W06000005,,,Enterprise,68,68 : Property
815.0,Year,2016,W06000005,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
400.0,Year,2016,W06000005,,,Enterprise,77-82,77-82 : Business administration & support services
30.0,Year,2016,W06000005,,,Enterprise,84,84 : Public administration & defence
90.0,Year,2016,W06000005,,,Enterprise,85,85 : Education
195.0,Year,2016,W06000005,,,Enterprise,86-88,86-88 : Health
310.0,Year,2016,W06000005,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
5140.0,Year,2016,W06000005,,,Enterprise,Total,Total
375.0,Year,2016,W06000006,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
335.0,Year,2016,W06000006,,,Enterprise,05-39,05-39 : Production
540.0,Year,2016,W06000006,,,Enterprise,41-43,41-43 : Construction
145.0,Year,2016,W06000006,,,Enterprise,45,45 : Motor trades
185.0,Year,2016,W06000006,,,Enterprise,46,46 : Wholesale
265.0,Year,2016,W06000006,,,Enterprise,47,47 : Retail
200.0,Year,2016,W06000006,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
260.0,Year,2016,W06000006,,,Enterprise,55-56,55-56 : Accommodation & food services
140.0,Year,2016,W06000006,,,Enterprise,58-63,58-63 : Information & communication
60.0,Year,2016,W06000006,,,Enterprise,64-66,64-66 : Finance & insurance
130.0,Year,2016,W06000006,,,Enterprise,68,68 : Property
585.0,Year,2016,W06000006,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
320.0,Year,2016,W06000006,,,Enterprise,77-82,77-82 : Business administration & support services
15.0,Year,2016,W06000006,,,Enterprise,84,84 : Public administration & defence
55.0,Year,2016,W06000006,,,Enterprise,85,85 : Education
195.0,Year,2016,W06000006,,,Enterprise,86-88,86-88 : Health
275.0,Year,2016,W06000006,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
4080.0,Year,2016,W06000006,,,Enterprise,Total,Total
3300.0,Year,2016,W06000023,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
385.0,Year,2016,W06000023,,,Enterprise,05-39,05-39 : Production
845.0,Year,2016,W06000023,,,Enterprise,41-43,41-43 : Construction
250.0,Year,2016,W06000023,,,Enterprise,45,45 : Motor trades
235.0,Year,2016,W06000023,,,Enterprise,46,46 : Wholesale
495.0,Year,2016,W06000023,,,Enterprise,47,47 : Retail
235.0,Year,2016,W06000023,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
560.0,Year,2016,W06000023,,,Enterprise,55-56,55-56 : Accommodation & food services
200.0,Year,2016,W06000023,,,Enterprise,58-63,58-63 : Information & communication
60.0,Year,2016,W06000023,,,Enterprise,64-66,64-66 : Finance & insurance
140.0,Year,2016,W06000023,,,Enterprise,68,68 : Property
630.0,Year,2016,W06000023,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
585.0,Year,2016,W06000023,,,Enterprise,77-82,77-82 : Business administration & support services
55.0,Year,2016,W06000023,,,Enterprise,84,84 : Public administration & defence
75.0,Year,2016,W06000023,,,Enterprise,85,85 : Education
220.0,Year,2016,W06000023,,,Enterprise,86-88,86-88 : Health
425.0,Year,2016,W06000023,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
8695.0,Year,2016,W06000023,,,Enterprise,Total,Total
1365.0,Year,2016,W06000008,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
185.0,Year,2016,W06000008,,,Enterprise,05-39,05-39 : Production
415.0,Year,2016,W06000008,,,Enterprise,41-43,41-43 : Construction
125.0,Year,2016,W06000008,,,Enterprise,45,45 : Motor trades
100.0,Year,2016,W06000008,,,Enterprise,46,46 : Wholesale
290.0,Year,2016,W06000008,,,Enterprise,47,47 : Retail
105.0,Year,2016,W06000008,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
335.0,Year,2016,W06000008,,,Enterprise,55-56,55-56 : Accommodation & food services
120.0,Year,2016,W06000008,,,Enterprise,58-63,58-63 : Information & communication
20.0,Year,2016,W06000008,,,Enterprise,64-66,64-66 : Finance & insurance
100.0,Year,2016,W06000008,,,Enterprise,68,68 : Property
250.0,Year,2016,W06000008,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
235.0,Year,2016,W06000008,,,Enterprise,77-82,77-82 : Business administration & support services
30.0,Year,2016,W06000008,,,Enterprise,84,84 : Public administration & defence
40.0,Year,2016,W06000008,,,Enterprise,85,85 : Education
105.0,Year,2016,W06000008,,,Enterprise,86-88,86-88 : Health
195.0,Year,2016,W06000008,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
4015.0,Year,2016,W06000008,,,Enterprise,Total,Total
1365.0,Year,2016,W06000009,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
305.0,Year,2016,W06000009,,,Enterprise,05-39,05-39 : Production
610.0,Year,2016,W06000009,,,Enterprise,41-43,41-43 : Construction
160.0,Year,2016,W06000009,,,Enterprise,45,45 : Motor trades
145.0,Year,2016,W06000009,,,Enterprise,46,46 : Wholesale
420.0,Year,2016,W06000009,,,Enterprise,47,47 : Retail
140.0,Year,2016,W06000009,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
660.0,Year,2016,W06000009,,,Enterprise,55-56,55-56 : Accommodation & food services
125.0,Year,2016,W06000009,,,Enterprise,58-63,58-63 : Information & communication
50.0,Year,2016,W06000009,,,Enterprise,64-66,64-66 : Finance & insurance
90.0,Year,2016,W06000009,,,Enterprise,68,68 : Property
505.0,Year,2016,W06000009,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
340.0,Year,2016,W06000009,,,Enterprise,77-82,77-82 : Business administration & support services
40.0,Year,2016,W06000009,,,Enterprise,84,84 : Public administration & defence
50.0,Year,2016,W06000009,,,Enterprise,85,85 : Education
195.0,Year,2016,W06000009,,,Enterprise,86-88,86-88 : Health
325.0,Year,2016,W06000009,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
5525.0,Year,2016,W06000009,,,Enterprise,Total,Total
2150.0,Year,2016,W06000010,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
430.0,Year,2016,W06000010,,,Enterprise,05-39,05-39 : Production
870.0,Year,2016,W06000010,,,Enterprise,41-43,41-43 : Construction
270.0,Year,2016,W06000010,,,Enterprise,45,45 : Motor trades
225.0,Year,2016,W06000010,,,Enterprise,46,46 : Wholesale
530.0,Year,2016,W06000010,,,Enterprise,47,47 : Retail
260.0,Year,2016,W06000010,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
530.0,Year,2016,W06000010,,,Enterprise,55-56,55-56 : Accommodation & food services
195.0,Year,2016,W06000010,,,Enterprise,58-63,58-63 : Information & communication
75.0,Year,2016,W06000010,,,Enterprise,64-66,64-66 : Finance & insurance
145.0,Year,2016,W06000010,,,Enterprise,68,68 : Property
625.0,Year,2016,W06000010,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
515.0,Year,2016,W06000010,,,Enterprise,77-82,77-82 : Business administration & support services
40.0,Year,2016,W06000010,,,Enterprise,84,84 : Public administration & defence
125.0,Year,2016,W06000010,,,Enterprise,85,85 : Education
285.0,Year,2016,W06000010,,,Enterprise,86-88,86-88 : Health
450.0,Year,2016,W06000010,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
7720.0,Year,2016,W06000010,,,Enterprise,Total,Total
225.0,Year,2016,W06000011,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
375.0,Year,2016,W06000011,,,Enterprise,05-39,05-39 : Production
815.0,Year,2016,W06000011,,,Enterprise,41-43,41-43 : Construction
250.0,Year,2016,W06000011,,,Enterprise,45,45 : Motor trades
215.0,Year,2016,W06000011,,,Enterprise,46,46 : Wholesale
570.0,Year,2016,W06000011,,,Enterprise,47,47 : Retail
220.0,Year,2016,W06000011,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
595.0,Year,2016,W06000011,,,Enterprise,55-56,55-56 : Accommodation & food services
340.0,Year,2016,W06000011,,,Enterprise,58-63,58-63 : Information & communication
125.0,Year,2016,W06000011,,,Enterprise,64-66,64-66 : Finance & insurance
240.0,Year,2016,W06000011,,,Enterprise,68,68 : Property
830.0,Year,2016,W06000011,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
500.0,Year,2016,W06000011,,,Enterprise,77-82,77-82 : Business administration & support services
15.0,Year,2016,W06000011,,,Enterprise,84,84 : Public administration & defence
105.0,Year,2016,W06000011,,,Enterprise,85,85 : Education
325.0,Year,2016,W06000011,,,Enterprise,86-88,86-88 : Health
520.0,Year,2016,W06000011,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
6265.0,Year,2016,W06000011,,,Enterprise,Total,Total
125.0,Year,2016,W06000012,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
235.0,Year,2016,W06000012,,,Enterprise,05-39,05-39 : Production
445.0,Year,2016,W06000012,,,Enterprise,41-43,41-43 : Construction
120.0,Year,2016,W06000012,,,Enterprise,45,45 : Motor trades
100.0,Year,2016,W06000012,,,Enterprise,46,46 : Wholesale
280.0,Year,2016,W06000012,,,Enterprise,47,47 : Retail
130.0,Year,2016,W06000012,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
315.0,Year,2016,W06000012,,,Enterprise,55-56,55-56 : Accommodation & food services
135.0,Year,2016,W06000012,,,Enterprise,58-63,58-63 : Information & communication
45.0,Year,2016,W06000012,,,Enterprise,64-66,64-66 : Finance & insurance
55.0,Year,2016,W06000012,,,Enterprise,68,68 : Property
340.0,Year,2016,W06000012,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
245.0,Year,2016,W06000012,,,Enterprise,77-82,77-82 : Business administration & support services
15.0,Year,2016,W06000012,,,Enterprise,84,84 : Public administration & defence
50.0,Year,2016,W06000012,,,Enterprise,85,85 : Education
145.0,Year,2016,W06000012,,,Enterprise,86-88,86-88 : Health
240.0,Year,2016,W06000012,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
3020.0,Year,2016,W06000012,,,Enterprise,Total,Total
105.0,Year,2016,W06000013,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
410.0,Year,2016,W06000013,,,Enterprise,05-39,05-39 : Production
475.0,Year,2016,W06000013,,,Enterprise,41-43,41-43 : Construction
165.0,Year,2016,W06000013,,,Enterprise,45,45 : Motor trades
125.0,Year,2016,W06000013,,,Enterprise,46,46 : Wholesale
325.0,Year,2016,W06000013,,,Enterprise,47,47 : Retail
180.0,Year,2016,W06000013,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
300.0,Year,2016,W06000013,,,Enterprise,55-56,55-56 : Accommodation & food services
165.0,Year,2016,W06000013,,,Enterprise,58-63,58-63 : Information & communication
75.0,Year,2016,W06000013,,,Enterprise,64-66,64-66 : Finance & insurance
100.0,Year,2016,W06000013,,,Enterprise,68,68 : Property
465.0,Year,2016,W06000013,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
255.0,Year,2016,W06000013,,,Enterprise,77-82,77-82 : Business administration & support services
20.0,Year,2016,W06000013,,,Enterprise,84,84 : Public administration & defence
55.0,Year,2016,W06000013,,,Enterprise,85,85 : Education
175.0,Year,2016,W06000013,,,Enterprise,86-88,86-88 : Health
260.0,Year,2016,W06000013,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
3655.0,Year,2016,W06000013,,,Enterprise,Total,Total
175.0,Year,2016,W06000014,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
275.0,Year,2016,W06000014,,,Enterprise,05-39,05-39 : Production
500.0,Year,2016,W06000014,,,Enterprise,41-43,41-43 : Construction
155.0,Year,2016,W06000014,,,Enterprise,45,45 : Motor trades
130.0,Year,2016,W06000014,,,Enterprise,46,46 : Wholesale
345.0,Year,2016,W06000014,,,Enterprise,47,47 : Retail
125.0,Year,2016,W06000014,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
290.0,Year,2016,W06000014,,,Enterprise,55-56,55-56 : Accommodation & food services
280.0,Year,2016,W06000014,,,Enterprise,58-63,58-63 : Information & communication
80.0,Year,2016,W06000014,,,Enterprise,64-66,64-66 : Finance & insurance
165.0,Year,2016,W06000014,,,Enterprise,68,68 : Property
725.0,Year,2016,W06000014,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
360.0,Year,2016,W06000014,,,Enterprise,77-82,77-82 : Business administration & support services
20.0,Year,2016,W06000014,,,Enterprise,84,84 : Public administration & defence
90.0,Year,2016,W06000014,,,Enterprise,85,85 : Education
220.0,Year,2016,W06000014,,,Enterprise,86-88,86-88 : Health
315.0,Year,2016,W06000014,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
4250.0,Year,2016,W06000014,,,Enterprise,Total,Total
40.0,Year,2016,W06000015,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
485.0,Year,2016,W06000015,,,Enterprise,05-39,05-39 : Production
1170.0,Year,2016,W06000015,,,Enterprise,41-43,41-43 : Construction
320.0,Year,2016,W06000015,,,Enterprise,45,45 : Motor trades
380.0,Year,2016,W06000015,,,Enterprise,46,46 : Wholesale
860.0,Year,2016,W06000015,,,Enterprise,47,47 : Retail
275.0,Year,2016,W06000015,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
760.0,Year,2016,W06000015,,,Enterprise,55-56,55-56 : Accommodation & food services
965.0,Year,2016,W06000015,,,Enterprise,58-63,58-63 : Information & communication
495.0,Year,2016,W06000015,,,Enterprise,64-66,64-66 : Finance & insurance
525.0,Year,2016,W06000015,,,Enterprise,68,68 : Property
2155.0,Year,2016,W06000015,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
1075.0,Year,2016,W06000015,,,Enterprise,77-82,77-82 : Business administration & support services
20.0,Year,2016,W06000015,,,Enterprise,84,84 : Public administration & defence
225.0,Year,2016,W06000015,,,Enterprise,85,85 : Education
675.0,Year,2016,W06000015,,,Enterprise,86-88,86-88 : Health
815.0,Year,2016,W06000015,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
11240.0,Year,2016,W06000015,,,Enterprise,Total,Total
110.0,Year,2016,W06000016,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
405.0,Year,2016,W06000016,,,Enterprise,05-39,05-39 : Production
1035.0,Year,2016,W06000016,,,Enterprise,41-43,41-43 : Construction
230.0,Year,2016,W06000016,,,Enterprise,45,45 : Motor trades
150.0,Year,2016,W06000016,,,Enterprise,46,46 : Wholesale
1115.0,Year,2016,W06000016,,,Enterprise,47,47 : Retail
255.0,Year,2016,W06000016,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
475.0,Year,2016,W06000016,,,Enterprise,55-56,55-56 : Accommodation & food services
200.0,Year,2016,W06000016,,,Enterprise,58-63,58-63 : Information & communication
80.0,Year,2016,W06000016,,,Enterprise,64-66,64-66 : Finance & insurance
130.0,Year,2016,W06000016,,,Enterprise,68,68 : Property
660.0,Year,2016,W06000016,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
390.0,Year,2016,W06000016,,,Enterprise,77-82,77-82 : Business administration & support services
5.0,Year,2016,W06000016,,,Enterprise,84,84 : Public administration & defence
85.0,Year,2016,W06000016,,,Enterprise,85,85 : Education
260.0,Year,2016,W06000016,,,Enterprise,86-88,86-88 : Health
415.0,Year,2016,W06000016,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
6000.0,Year,2016,W06000016,,,Enterprise,Total,Total
25.0,Year,2016,W06000024,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
80.0,Year,2016,W06000024,,,Enterprise,05-39,05-39 : Production
285.0,Year,2016,W06000024,,,Enterprise,41-43,41-43 : Construction
55.0,Year,2016,W06000024,,,Enterprise,45,45 : Motor trades
40.0,Year,2016,W06000024,,,Enterprise,46,46 : Wholesale
130.0,Year,2016,W06000024,,,Enterprise,47,47 : Retail
70.0,Year,2016,W06000024,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
140.0,Year,2016,W06000024,,,Enterprise,55-56,55-56 : Accommodation & food services
40.0,Year,2016,W06000024,,,Enterprise,58-63,58-63 : Information & communication
15.0,Year,2016,W06000024,,,Enterprise,64-66,64-66 : Finance & insurance
25.0,Year,2016,W06000024,,,Enterprise,68,68 : Property
120.0,Year,2016,W06000024,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
115.0,Year,2016,W06000024,,,Enterprise,77-82,77-82 : Business administration & support services
0.0,Year,2016,W06000024,,,Enterprise,84,84 : Public administration & defence
10.0,Year,2016,W06000024,,,Enterprise,85,85 : Education
70.0,Year,2016,W06000024,,,Enterprise,86-88,86-88 : Health
95.0,Year,2016,W06000024,,,Enterprise,90-99,"90-99 : Arts, entertainment, recreation & other"
1315.0,Year,2016,W06000024,,,Enterprise,Total,Total
125.0,Year,2016,W06000018,,,Enterprise,01-03,"01-03 : Agriculture, forestry & fishing"
390.0,Year,2016,W06000018,,,Enterprise,05-39,05-39 : Production
595.0,Year,2016,W06000018,,,Enterprise,41-43,41-43 : Construction
190.0,Year,2016,W06000018,,,Enterprise,45,45 : Motor trades
150.0,Year,2016,W06000018,,,Enterprise,46,46 : Wholesale
345.0,Year,2016,W06000018,,,Enterprise,47,47 : Retail
205.0,Year,2016,W06000018,,,Enterprise,49-53,49-53 : Transport & Storage (inc. postal)
335.0,Year,2016,W06000018,,,Enterprise,55-56,55-56 : Accommodation & food services
165.0,Year,2016,W06000018,,,Enterprise,58-63,58-63 : Information & communication
60.0,Year,2016,W06000018,,,Enterprise,64-66,64-66 : Finance & insurance
90.0,Year,2016,W06000018,,,Enterprise,68,68 : Property
495.0,Year,2016,W06000018,,,Enterprise,69-75,"69-75 : Professional, scientific & technical"
275.0,Year,2016,W06000018,,,Enterprise,77-82,77-82 : Business administration & support services
15.0,Year,2016,W06000018,,,Enterprise,84,84 : Public administration & defence
60.0,Year,2016,W06000018,,,Enterprise,85,85 : Education
