V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,Size Band_codelist,Size Band
5.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,50000+
15930.0,Year,2017,E12000004,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
0.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
5.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
5.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
10.0,Year,2017,E12000004,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
10.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,0-49
10.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,50-99
15.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,100-249
5.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,250-499
30.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,500-999
100.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,1000-1999
110.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,2000-4999
85.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,5000-9999
30.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,10000-49999
20.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,50000+
415.0,Year,2017,E12000004,,,Enterprise,5,5 - Central Government,,Total
535.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,0-49
175.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,50-99
100.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,100-249
30.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,250-499
20.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,500-999
30.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,1000-1999
40.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,2000-4999
20.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,5000-9999
15.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,10000-49999
5.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,50000+
970.0,Year,2017,E12000004,,,Enterprise,6,6 - Local Authority,,Total
2700.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
820.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
1175.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
790.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
475.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
245.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
150.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
45.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
40.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
15.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
6455.0,Year,2017,E12000004,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
33810.0,Year,2017,E12000004,,,Enterprise,Total,Total,,0-49
40860.0,Year,2017,E12000004,,,Enterprise,Total,Total,,50-99
52715.0,Year,2017,E12000004,,,Enterprise,Total,Total,,100-249
21745.0,Year,2017,E12000004,,,Enterprise,Total,Total,,250-499
12320.0,Year,2017,E12000004,,,Enterprise,Total,Total,,500-999
7195.0,Year,2017,E12000004,,,Enterprise,Total,Total,,1000-1999
4970.0,Year,2017,E12000004,,,Enterprise,Total,Total,,2000-4999
1830.0,Year,2017,E12000004,,,Enterprise,Total,Total,,5000-9999
1515.0,Year,2017,E12000004,,,Enterprise,Total,Total,,10000-49999
425.0,Year,2017,E12000004,,,Enterprise,Total,Total,,50000+
177385.0,Year,2017,E12000004,,,Enterprise,Total,Total,,Total
23565.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
38855.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
42505.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
17435.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
12750.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
7720.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
5300.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
1965.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
1705.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
495.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
152295.0,Year,2017,E12000005,,,Enterprise,1,1 - Company (incl. Building Society),,Total
9435.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,0-49
8940.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,50-99
11560.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,100-249
4250.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,250-499
1215.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,500-999
335.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
80.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
15.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
10.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,50000+
35840.0,Year,2017,E12000005,,,Enterprise,2,2 - Sole Proprietor,,Total
3830.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,0-49
3050.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,50-99
5805.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,100-249
3005.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,250-499
1605.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,500-999
765.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,1000-1999
305.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,2000-4999
40.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,5000-9999
20.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,10000-49999
5.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,50000+
18430.0,Year,2017,E12000005,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
0.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
5.0,Year,2017,E12000005,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
20.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,0-49
10.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,50-99
20.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,100-249
15.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,250-499
20.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,500-999
70.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,1000-1999
115.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,2000-4999
105.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,5000-9999
40.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,10000-49999
30.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,50000+
445.0,Year,2017,E12000005,,,Enterprise,5,5 - Central Government,,Total
450.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,0-49
90.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,50-99
35.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,100-249
25.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,250-499
5.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,500-999
5.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,1000-1999
10.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,2000-4999
15.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,5000-9999
15.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,10000-49999
10.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,50000+
660.0,Year,2017,E12000005,,,Enterprise,6,6 - Local Authority,,Total
1440.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
920.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
1335.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
895.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
535.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
275.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
200.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
85.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
75.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
20.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
5780.0,Year,2017,E12000005,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
38740.0,Year,2017,E12000005,,,Enterprise,Total,Total,,0-49
51865.0,Year,2017,E12000005,,,Enterprise,Total,Total,,50-99
61265.0,Year,2017,E12000005,,,Enterprise,Total,Total,,100-249
25625.0,Year,2017,E12000005,,,Enterprise,Total,Total,,250-499
16130.0,Year,2017,E12000005,,,Enterprise,Total,Total,,500-999
9170.0,Year,2017,E12000005,,,Enterprise,Total,Total,,1000-1999
6010.0,Year,2017,E12000005,,,Enterprise,Total,Total,,2000-4999
2225.0,Year,2017,E12000005,,,Enterprise,Total,Total,,5000-9999
1865.0,Year,2017,E12000005,,,Enterprise,Total,Total,,10000-49999
560.0,Year,2017,E12000005,,,Enterprise,Total,Total,,50000+
213455.0,Year,2017,E12000005,,,Enterprise,Total,Total,,Total
27010.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
51330.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
62535.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
23040.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
15195.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
9275.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
6510.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
2455.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
2085.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
620.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
200055.0,Year,2017,E12000006,,,Enterprise,1,1 - Company (incl. Building Society),,Total
10695.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,0-49
10950.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,50-99
14135.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,100-249
5175.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,250-499
1540.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,500-999
390.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
95.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
25.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
10.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,50000+
43015.0,Year,2017,E12000006,,,Enterprise,2,2 - Sole Proprietor,,Total
3310.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,0-49
3165.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,50-99
6280.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,100-249
3420.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,250-499
1795.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,500-999
955.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,1000-1999
440.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,2000-4999
70.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,5000-9999
20.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,10000-49999
10.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,50000+
19465.0,Year,2017,E12000006,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
0.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
5.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
5.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
10.0,Year,2017,E12000006,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
15.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,0-49
10.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,50-99
20.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,100-249
15.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,250-499
20.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,500-999
65.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,1000-1999
145.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,2000-4999
120.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,5000-9999
50.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,10000-49999
25.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,50000+
485.0,Year,2017,E12000006,,,Enterprise,5,5 - Central Government,,Total
895.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,0-49
205.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,50-99
90.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,100-249
45.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,250-499
40.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,500-999
45.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,1000-1999
50.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,2000-4999
35.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,5000-9999
20.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,10000-49999
10.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,50000+
1435.0,Year,2017,E12000006,,,Enterprise,6,6 - Local Authority,,Total
1805.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
1105.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
1495.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
1085.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
660.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
300.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
220.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
105.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
75.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
20.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
6870.0,Year,2017,E12000006,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
43730.0,Year,2017,E12000006,,,Enterprise,Total,Total,,0-49
66765.0,Year,2017,E12000006,,,Enterprise,Total,Total,,50-99
84555.0,Year,2017,E12000006,,,Enterprise,Total,Total,,100-249
32780.0,Year,2017,E12000006,,,Enterprise,Total,Total,,250-499
19250.0,Year,2017,E12000006,,,Enterprise,Total,Total,,500-999
11030.0,Year,2017,E12000006,,,Enterprise,Total,Total,,1000-1999
7460.0,Year,2017,E12000006,,,Enterprise,Total,Total,,2000-4999
2810.0,Year,2017,E12000006,,,Enterprise,Total,Total,,5000-9999
2265.0,Year,2017,E12000006,,,Enterprise,Total,Total,,10000-49999
690.0,Year,2017,E12000006,,,Enterprise,Total,Total,,50000+
271335.0,Year,2017,E12000006,,,Enterprise,Total,Total,,Total
59840.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
105350.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
132930.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
43920.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
28255.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
17540.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
13045.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
5310.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
5050.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
1975.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
413215.0,Year,2017,E12000007,,,Enterprise,1,1 - Company (incl. Building Society),,Total
13155.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,0-49
14250.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,50-99
20660.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,100-249
9445.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,250-499
2800.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,500-999
785.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
210.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
30.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
5.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,50000+
61340.0,Year,2017,E12000007,,,Enterprise,2,2 - Sole Proprietor,,Total
1900.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,0-49
1975.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,50-99
3945.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,100-249
2405.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,250-499
1640.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,500-999
890.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,1000-1999
370.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,2000-4999
110.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,5000-9999
90.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,10000-49999
15.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,50000+
13340.0,Year,2017,E12000007,,,Enterprise,3,3 - Partnership,,Total
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
0.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
5.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
15.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
20.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
55.0,Year,2017,E12000007,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
25.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,0-49
5.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,50-99
30.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,100-249
25.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,250-499
30.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,500-999
60.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,1000-1999
155.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,2000-4999
155.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,5000-9999
70.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,10000-49999
50.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,50000+
605.0,Year,2017,E12000007,,,Enterprise,5,5 - Central Government,,Total
5.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,0-49
5.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,50-99
0.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,100-249
5.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,250-499
10.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,500-999
70.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,1000-1999
165.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,2000-4999
35.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,5000-9999
30.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,10000-49999
15.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,50000+
340.0,Year,2017,E12000007,,,Enterprise,6,6 - Local Authority,,Total
2130.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
2475.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
6645.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
1885.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
1325.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
945.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
705.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
270.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
290.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
90.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
16760.0,Year,2017,E12000007,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
77060.0,Year,2017,E12000007,,,Enterprise,Total,Total,,0-49
124060.0,Year,2017,E12000007,,,Enterprise,Total,Total,,50-99
164215.0,Year,2017,E12000007,,,Enterprise,Total,Total,,100-249
57685.0,Year,2017,E12000007,,,Enterprise,Total,Total,,250-499
34060.0,Year,2017,E12000007,,,Enterprise,Total,Total,,500-999
20295.0,Year,2017,E12000007,,,Enterprise,Total,Total,,1000-1999
14650.0,Year,2017,E12000007,,,Enterprise,Total,Total,,2000-4999
5915.0,Year,2017,E12000007,,,Enterprise,Total,Total,,5000-9999
5550.0,Year,2017,E12000007,,,Enterprise,Total,Total,,10000-49999
2165.0,Year,2017,E12000007,,,Enterprise,Total,Total,,50000+
505655.0,Year,2017,E12000007,,,Enterprise,Total,Total,,Total
41535.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
75125.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
99550.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
33895.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
22025.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
13590.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
9590.0,Year,2017,E12000008,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
