V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Turnover Size Band_codelist,Turnover Size Band
1865.0,Year,2017,K04000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
1480.0,Year,2017,K04000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
380.0,Year,2017,K04000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
37120.0,Year,2017,K04000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
5530.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
9230.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
12135.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
4555.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
1790.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
1420.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
370.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
35030.0,Year,2017,E92000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
140.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
295.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
385.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
165.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
65.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
40.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
15.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
1105.0,Year,2017,E12000001,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
550.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
1020.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
1375.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
510.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
185.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
160.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
45.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
3845.0,Year,2017,E12000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
410.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
700.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
920.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
385.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
135.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
110.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
20.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
2680.0,Year,2017,E12000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
420.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
730.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
995.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
380.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
130.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
95.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
20.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
2770.0,Year,2017,E12000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
535.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
815.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
1065.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
425.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
165.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
120.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
25.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
3150.0,Year,2017,E12000005,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
670.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
1235.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
1610.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
600.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
255.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
200.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
50.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
4620.0,Year,2017,E12000006,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
1110.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
1385.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
1450.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
575.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
285.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
305.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
90.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
5200.0,Year,2017,E12000007,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
1005.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
1905.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
2765.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
975.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
380.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
280.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
80.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
7390.0,Year,2017,E12000008,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
690.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
1145.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
1570.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
540.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
190.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
110.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
25.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
4270.0,Year,2017,E12000009,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
555.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
530.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
625.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
235.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
75.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
60.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
10.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
2090.0,Year,2017,W92000004,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
465.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
745.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
1100.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
435.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
150.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
120.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
40.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
3055.0,Year,2017,S92000003,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
210.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,0-49
215.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,50-99
260.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,100-249
110.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,250-499
30.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,500-999
25.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,1000-4999
10.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,5000+
860.0,Year,2017,N92000002,,,Enterprise,81,81 : Services to buildings and landscape activities,,Total
16740.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
17945.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
41215.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
30515.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
10495.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
6885.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
1215.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
125010.0,Year,2017,K02000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
16655.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
17850.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
41050.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
30355.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
10435.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
6860.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
1205.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
124410.0,Year,2017,K03000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
15840.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
16745.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
39175.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
28795.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
9940.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
6560.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
1145.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
118200.0,Year,2017,K04000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
15240.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
16225.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
38250.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
27675.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
9600.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
6370.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
1115.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
114475.0,Year,2017,E92000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
335.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
430.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
885.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
885.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
220.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
120.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
20.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
2895.0,Year,2017,E12000001,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
1665.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
2415.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
3800.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
3175.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
1005.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
610.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
125.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
12795.0,Year,2017,E12000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
1960.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
875.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
1850.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
1975.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
530.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
345.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
70.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
7605.0,Year,2017,E12000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
1145.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
1085.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
1905.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
1890.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
585.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
405.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
65.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
7080.0,Year,2017,E12000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
1550.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
1330.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
2595.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
2580.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
1915.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
1005.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
80.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
11055.0,Year,2017,E12000005,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
1515.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
2750.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
4875.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
3415.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
1520.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
910.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
110.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
15095.0,Year,2017,E12000006,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
3210.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
3355.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
13595.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
7285.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
1925.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
1590.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
415.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
31375.0,Year,2017,E12000007,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
2575.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
2795.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
5610.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
4210.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
1245.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
965.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
165.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
17565.0,Year,2017,E12000008,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
1285.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
1190.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
3135.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
2260.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
655.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
420.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
65.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
9010.0,Year,2017,E12000009,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
600.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
520.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
925.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
1120.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
340.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
190.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
30.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
3725.0,Year,2017,W92000004,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
815.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
1105.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
1875.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
1560.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
495.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
300.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
60.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
6210.0,Year,2017,S92000003,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
85.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,0-49
95.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,50-99
165.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,100-249
160.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,250-499
60.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,500-999
25.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,1000-4999
10.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,5000+
600.0,Year,2017,N92000002,,,Enterprise,82,82 : Office administrative; office support and other business support activities,,Total
4625.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
1135.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
540.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
195.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
105.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
230.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
325.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
7155.0,Year,2017,K02000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
4625.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
1135.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
540.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
190.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
100.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
220.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
305.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
7115.0,Year,2017,K03000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
4625.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
1125.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
535.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
185.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
100.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
210.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
285.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
7065.0,Year,2017,K04000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
4340.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
1060.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
485.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
175.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
95.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
195.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
270.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
6620.0,Year,2017,E92000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
135.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
35.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
20.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
5.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
5.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
10.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
215.0,Year,2017,E12000001,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
365.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
75.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
30.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
5.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
30.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
25.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,5000+
535.0,Year,2017,E12000002,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,Total
430.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,0-49
95.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,50-99
45.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,100-249
10.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,250-499
5.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,500-999
15.0,Year,2017,E12000003,,,Enterprise,84,84 : Public administration and defence; compulsory social security,,1000-4999
