V4_0,Time_codelist,Time,Geography_codelist,Geography,Age_codelist,Age,Sex_codelist,Sex
223,Year,2015,E14000660,,,82,,Male
215,Year,2015,E14000660,,,83,,Male
192,Year,2015,E14000660,,,84,,Male
144,Year,2015,E14000660,,,85,,Male
119,Year,2015,E14000660,,,86,,Male
106,Year,2015,E14000660,,,87,,Male
98,Year,2015,E14000660,,,88,,Male
74,Year,2015,E14000660,,,89,,Male
226,Year,2015,E14000660,,,90,,Male
427,Year,2015,E14000660,,,0,,Female
473,Year,2015,E14000660,,,1,,Female
502,Year,2015,E14000660,,,2,,Female
523,Year,2015,E14000660,,,3,,Female
553,Year,2015,E14000660,,,4,,Female
564,Year,2015,E14000660,,,5,,Female
581,Year,2015,E14000660,,,6,,Female
553,Year,2015,E14000660,,,7,,Female
602,Year,2015,E14000660,,,8,,Female
570,Year,2015,E14000660,,,9,,Female
566,Year,2015,E14000660,,,10,,Female
543,Year,2015,E14000660,,,11,,Female
542,Year,2015,E14000660,,,12,,Female
522,Year,2015,E14000660,,,13,,Female
539,Year,2015,E14000660,,,14,,Female
504,Year,2015,E14000660,,,15,,Female
562,Year,2015,E14000660,,,16,,Female
594,Year,2015,E14000660,,,17,,Female
534,Year,2015,E14000660,,,18,,Female
404,Year,2015,E14000660,,,19,,Female
328,Year,2015,E14000660,,,20,,Female
411,Year,2015,E14000660,,,21,,Female
425,Year,2015,E14000660,,,22,,Female
444,Year,2015,E14000660,,,23,,Female
487,Year,2015,E14000660,,,24,,Female
453,Year,2015,E14000660,,,25,,Female
451,Year,2015,E14000660,,,26,,Female
446,Year,2015,E14000660,,,27,,Female
396,Year,2015,E14000660,,,28,,Female
449,Year,2015,E14000660,,,29,,Female
456,Year,2015,E14000660,,,30,,Female
448,Year,2015,E14000660,,,31,,Female
484,Year,2015,E14000660,,,32,,Female
460,Year,2015,E14000660,,,33,,Female
517,Year,2015,E14000660,,,34,,Female
550,Year,2015,E14000660,,,35,,Female
508,Year,2015,E14000660,,,36,,Female
541,Year,2015,E14000660,,,37,,Female
506,Year,2015,E14000660,,,38,,Female
566,Year,2015,E14000660,,,39,,Female
591,Year,2015,E14000660,,,40,,Female
676,Year,2015,E14000660,,,41,,Female
687,Year,2015,E14000660,,,42,,Female
757,Year,2015,E14000660,,,43,,Female
838,Year,2015,E14000660,,,44,,Female
710,Year,2015,E14000660,,,45,,Female
816,Year,2015,E14000660,,,46,,Female
848,Year,2015,E14000660,,,47,,Female
880,Year,2015,E14000660,,,48,,Female
812,Year,2015,E14000660,,,49,,Female
829,Year,2015,E14000660,,,50,,Female
825,Year,2015,E14000660,,,51,,Female
774,Year,2015,E14000660,,,52,,Female
817,Year,2015,E14000660,,,53,,Female
744,Year,2015,E14000660,,,54,,Female
698,Year,2015,E14000660,,,55,,Female
708,Year,2015,E14000660,,,56,,Female
672,Year,2015,E14000660,,,57,,Female
646,Year,2015,E14000660,,,58,,Female
653,Year,2015,E14000660,,,59,,Female
597,Year,2015,E14000660,,,60,,Female
619,Year,2015,E14000660,,,61,,Female
606,Year,2015,E14000660,,,62,,Female
660,Year,2015,E14000660,,,63,,Female
676,Year,2015,E14000660,,,64,,Female
663,Year,2015,E14000660,,,65,,Female
722,Year,2015,E14000660,,,66,,Female
716,Year,2015,E14000660,,,67,,Female
750,Year,2015,E14000660,,,68,,Female
571,Year,2015,E14000660,,,69,,Female
579,Year,2015,E14000660,,,70,,Female
615,Year,2015,E14000660,,,71,,Female
491,Year,2015,E14000660,,,72,,Female
444,Year,2015,E14000660,,,73,,Female
376,Year,2015,E14000660,,,74,,Female
398,Year,2015,E14000660,,,75,,Female
321,Year,2015,E14000660,,,76,,Female
389,Year,2015,E14000660,,,77,,Female
339,Year,2015,E14000660,,,78,,Female
303,Year,2015,E14000660,,,79,,Female
296,Year,2015,E14000660,,,80,,Female
292,Year,2015,E14000660,,,81,,Female
233,Year,2015,E14000660,,,82,,Female
208,Year,2015,E14000660,,,83,,Female
213,Year,2015,E14000660,,,84,,Female
231,Year,2015,E14000660,,,85,,Female
197,Year,2015,E14000660,,,86,,Female
174,Year,2015,E14000660,,,87,,Female
151,Year,2015,E14000660,,,88,,Female
152,Year,2015,E14000660,,,89,,Female
527,Year,2015,E14000660,,,90,,Female
547,Year,2015,E14000661,,,0,,Male
560,Year,2015,E14000661,,,1,,Male
578,Year,2015,E14000661,,,2,,Male
584,Year,2015,E14000661,,,3,,Male
574,Year,2015,E14000661,,,4,,Male
553,Year,2015,E14000661,,,5,,Male
524,Year,2015,E14000661,,,6,,Male
524,Year,2015,E14000661,,,7,,Male
485,Year,2015,E14000661,,,8,,Male
486,Year,2015,E14000661,,,9,,Male
485,Year,2015,E14000661,,,10,,Male
447,Year,2015,E14000661,,,11,,Male
447,Year,2015,E14000661,,,12,,Male
473,Year,2015,E14000661,,,13,,Male
446,Year,2015,E14000661,,,14,,Male
455,Year,2015,E14000661,,,15,,Male
498,Year,2015,E14000661,,,16,,Male
503,Year,2015,E14000661,,,17,,Male
524,Year,2015,E14000661,,,18,,Male
494,Year,2015,E14000661,,,19,,Male
472,Year,2015,E14000661,,,20,,Male
459,Year,2015,E14000661,,,21,,Male
479,Year,2015,E14000661,,,22,,Male
572,Year,2015,E14000661,,,23,,Male
583,Year,2015,E14000661,,,24,,Male
552,Year,2015,E14000661,,,25,,Male
574,Year,2015,E14000661,,,26,,Male
578,Year,2015,E14000661,,,27,,Male
560,Year,2015,E14000661,,,28,,Male
590,Year,2015,E14000661,,,29,,Male
548,Year,2015,E14000661,,,30,,Male
489,Year,2015,E14000661,,,31,,Male
522,Year,2015,E14000661,,,32,,Male
539,Year,2015,E14000661,,,33,,Male
538,Year,2015,E14000661,,,34,,Male
564,Year,2015,E14000661,,,35,,Male
551,Year,2015,E14000661,,,36,,Male
508,Year,2015,E14000661,,,37,,Male
495,Year,2015,E14000661,,,38,,Male
520,Year,2015,E14000661,,,39,,Male
475,Year,2015,E14000661,,,40,,Male
480,Year,2015,E14000661,,,41,,Male
546,Year,2015,E14000661,,,42,,Male
611,Year,2015,E14000661,,,43,,Male
610,Year,2015,E14000661,,,44,,Male
605,Year,2015,E14000661,,,45,,Male
642,Year,2015,E14000661,,,46,,Male
626,Year,2015,E14000661,,,47,,Male
644,Year,2015,E14000661,,,48,,Male
676,Year,2015,E14000661,,,49,,Male
681,Year,2015,E14000661,,,50,,Male
664,Year,2015,E14000661,,,51,,Male
651,Year,2015,E14000661,,,52,,Male
635,Year,2015,E14000661,,,53,,Male
631,Year,2015,E14000661,,,54,,Male
600,Year,2015,E14000661,,,55,,Male
586,Year,2015,E14000661,,,56,,Male
584,Year,2015,E14000661,,,57,,Male
563,Year,2015,E14000661,,,58,,Male
518,Year,2015,E14000661,,,59,,Male
472,Year,2015,E14000661,,,60,,Male
464,Year,2015,E14000661,,,61,,Male
472,Year,2015,E14000661,,,62,,Male
462,Year,2015,E14000661,,,63,,Male
438,Year,2015,E14000661,,,64,,Male
486,Year,2015,E14000661,,,65,,Male
480,Year,2015,E14000661,,,66,,Male
509,Year,2015,E14000661,,,67,,Male
511,Year,2015,E14000661,,,68,,Male
367,Year,2015,E14000661,,,69,,Male
380,Year,2015,E14000661,,,70,,Male
392,Year,2015,E14000661,,,71,,Male
386,Year,2015,E14000661,,,72,,Male
322,Year,2015,E14000661,,,73,,Male
279,Year,2015,E14000661,,,74,,Male
308,Year,2015,E14000661,,,75,,Male
256,Year,2015,E14000661,,,76,,Male
294,Year,2015,E14000661,,,77,,Male
233,Year,2015,E14000661,,,78,,Male
247,Year,2015,E14000661,,,79,,Male
242,Year,2015,E14000661,,,80,,Male
177,Year,2015,E14000661,,,81,,Male
149,Year,2015,E14000661,,,82,,Male
140,Year,2015,E14000661,,,83,,Male
148,Year,2015,E14000661,,,84,,Male
121,Year,2015,E14000661,,,85,,Male
81,Year,2015,E14000661,,,86,,Male
91,Year,2015,E14000661,,,87,,Male
77,Year,2015,E14000661,,,88,,Male
60,Year,2015,E14000661,,,89,,Male
179,Year,2015,E14000661,,,90,,Male
557,Year,2015,E14000661,,,0,,Female
548,Year,2015,E14000661,,,1,,Female
531,Year,2015,E14000661,,,2,,Female
575,Year,2015,E14000661,,,3,,Female
535,Year,2015,E14000661,,,4,,Female
555,Year,2015,E14000661,,,5,,Female
531,Year,2015,E14000661,,,6,,Female
551,Year,2015,E14000661,,,7,,Female
492,Year,2015,E14000661,,,8,,Female
536,Year,2015,E14000661,,,9,,Female
474,Year,2015,E14000661,,,10,,Female
476,Year,2015,E14000661,,,11,,Female
436,Year,2015,E14000661,,,12,,Female
464,Year,2015,E14000661,,,13,,Female
454,Year,2015,E14000661,,,14,,Female
466,Year,2015,E14000661,,,15,,Female
478,Year,2015,E14000661,,,16,,Female
518,Year,2015,E14000661,,,17,,Female
490,Year,2015,E14000661,,,18,,Female
403,Year,2015,E14000661,,,19,,Female
412,Year,2015,E14000661,,,20,,Female
418,Year,2015,E14000661,,,21,,Female
504,Year,2015,E14000661,,,22,,Female
588,Year,2015,E14000661,,,23,,Female
600,Year,2015,E14000661,,,24,,Female
560,Year,2015,E14000661,,,25,,Female
627,Year,2015,E14000661,,,26,,Female
650,Year,2015,E14000661,,,27,,Female
607,Year,2015,E14000661,,,28,,Female
612,Year,2015,E14000661,,,29,,Female
630,Year,2015,E14000661,,,30,,Female
616,Year,2015,E14000661,,,31,,Female
570,Year,2015,E14000661,,,32,,Female
609,Year,2015,E14000661,,,33,,Female
516,Year,2015,E14000661,,,34,,Female
595,Year,2015,E14000661,,,35,,Female
527,Year,2015,E14000661,,,36,,Female
529,Year,2015,E14000661,,,37,,Female
525,Year,2015,E14000661,,,38,,Female
525,Year,2015,E14000661,,,39,,Female
563,Year,2015,E14000661,,,40,,Female
543,Year,2015,E14000661,,,41,,Female
557,Year,2015,E14000661,,,42,,Female
627,Year,2015,E14000661,,,43,,Female
650,Year,2015,E14000661,,,44,,Female
622,Year,2015,E14000661,,,45,,Female
597,Year,2015,E14000661,,,46,,Female
684,Year,2015,E14000661,,,47,,Female
723,Year,2015,E14000661,,,48,,Female
737,Year,2015,E14000661,,,49,,Female
692,Year,2015,E14000661,,,50,,Female
655,Year,2015,E14000661,,,51,,Female
655,Year,2015,E14000661,,,52,,Female
693,Year,2015,E14000661,,,53,,Female
626,Year,2015,E14000661,,,54,,Female
601,Year,2015,E14000661,,,55,,Female
546,Year,2015,E14000661,,,56,,Female
500,Year,2015,E14000661,,,57,,Female
529,Year,2015,E14000661,,,58,,Female
488,Year,2015,E14000661,,,59,,Female
454,Year,2015,E14000661,,,60,,Female
442,Year,2015,E14000661,,,61,,Female
477,Year,2015,E14000661,,,62,,Female
464,Year,2015,E14000661,,,63,,Female
445,Year,2015,E14000661,,,64,,Female
456,Year,2015,E14000661,,,65,,Female
518,Year,2015,E14000661,,,66,,Female
527,Year,2015,E14000661,,,67,,Female
570,Year,2015,E14000661,,,68,,Female
438,Year,2015,E14000661,,,69,,Female
413,Year,2015,E14000661,,,70,,Female
394,Year,2015,E14000661,,,71,,Female
409,Year,2015,E14000661,,,72,,Female
364,Year,2015,E14000661,,,73,,Female
365,Year,2015,E14000661,,,74,,Female
375,Year,2015,E14000661,,,75,,Female
310,Year,2015,E14000661,,,76,,Female
342,Year,2015,E14000661,,,77,,Female
329,Year,2015,E14000661,,,78,,Female
290,Year,2015,E14000661,,,79,,Female
264,Year,2015,E14000661,,,80,,Female
224,Year,2015,E14000661,,,81,,Female
243,Year,2015,E14000661,,,82,,Female
208,Year,2015,E14000661,,,83,,Female
191,Year,2015,E14000661,,,84,,Female
228,Year,2015,E14000661,,,85,,Female
158,Year,2015,E14000661,,,86,,Female
114,Year,2015,E14000661,,,87,,Female
117,Year,2015,E14000661,,,88,,Female
99,Year,2015,E14000661,,,89,,Female
424,Year,2015,E14000661,,,90,,Female
643,Year,2015,E14000662,,,0,,Male
610,Year,2015,E14000662,,,1,,Male
677,Year,2015,E14000662,,,2,,Male
634,Year,2015,E14000662,,,3,,Male
622,Year,2015,E14000662,,,4,,Male
693,Year,2015,E14000662,,,5,,Male
655,Year,2015,E14000662,,,6,,Male
640,Year,2015,E14000662,,,7,,Male
695,Year,2015,E14000662,,,8,,Male
579,Year,2015,E14000662,,,9,,Male
579,Year,2015,E14000662,,,10,,Male
590,Year,2015,E14000662,,,11,,Male
573,Year,2015,E14000662,,,12,,Male
551,Year,2015,E14000662,,,13,,Male
574,Year,2015,E14000662,,,14,,Male
563,Year,2015,E14000662,,,15,,Male
580,Year,2015,E14000662,,,16,,Male
567,Year,2015,E14000662,,,17,,Male
654,Year,2015,E14000662,,,18,,Male
1003,Year,2015,E14000662,,,19,,Male
1092,Year,2015,E14000662,,,20,,Male
1022,Year,2015,E14000662,,,21,,Male
1099,Year,2015,E14000662,,,22,,Male
1005,Year,2015,E14000662,,,23,,Male
1046,Year,2015,E14000662,,,24,,Male
876,Year,2015,E14000662,,,25,,Male
887,Year,2015,E14000662,,,26,,Male
800,Year,2015,E14000662,,,27,,Male
722,Year,2015,E14000662,,,28,,Male
718,Year,2015,E14000662,,,29,,Male
729,Year,2015,E14000662,,,30,,Male
690,Year,2015,E14000662,,,31,,Male
703,Year,2015,E14000662,,,32,,Male
655,Year,2015,E14000662,,,33,,Male
696,Year,2015,E14000662,,,34,,Male
607,Year,2015,E14000662,,,35,,Male
604,Year,2015,E14000662,,,36,,Male
570,Year,2015,E14000662,,,37,,Male
584,Year,2015,E14000662,,,38,,Male
577,Year,2015,E14000662,,,39,,Male
595,Year,2015,E14000662,,,40,,Male
605,Year,2015,E14000662,,,41,,Male
645,Year,2015,E14000662,,,42,,Male
682,Year,2015,E14000662,,,43,,Male
697,Year,2015,E14000662,,,44,,Male
658,Year,2015,E14000662,,,45,,Male
656,Year,2015,E14000662,,,46,,Male
721,Year,2015,E14000662,,,47,,Male
704,Year,2015,E14000662,,,48,,Male
705,Year,2015,E14000662,,,49,,Male
657,Year,2015,E14000662,,,50,,Male
713,Year,2015,E14000662,,,51,,Male
680,Year,2015,E14000662,,,52,,Male
624,Year,2015,E14000662,,,53,,Male
636,Year,2015,E14000662,,,54,,Male
563,Year,2015,E14000662,,,55,,Male
581,Year,2015,E14000662,,,56,,Male
545,Year,2015,E14000662,,,57,,Male
519,Year,2015,E14000662,,,58,,Male
548,Year,2015,E14000662,,,59,,Male
480,Year,2015,E14000662,,,60,,Male
478,Year,2015,E14000662,,,61,,Male
456,Year,2015,E14000662,,,62,,Male
461,Year,2015,E14000662,,,63,,Male
460,Year,2015,E14000662,,,64,,Male
447,Year,2015,E14000662,,,65,,Male
485,Year,2015,E14000662,,,66,,Male
480,Year,2015,E14000662,,,67,,Male
559,Year,2015,E14000662,,,68,,Male
386,Year,2015,E14000662,,,69,,Male
406,Year,2015,E14000662,,,70,,Male
392,Year,2015,E14000662,,,71,,Male
322,Year,2015,E14000662,,,72,,Male
300,Year,2015,E14000662,,,73,,Male
262,Year,2015,E14000662,,,74,,Male
295,Year,2015,E14000662,,,75,,Male
279,Year,2015,E14000662,,,76,,Male
292,Year,2015,E14000662,,,77,,Male
248,Year,2015,E14000662,,,78,,Male
214,Year,2015,E14000662,,,79,,Male
235,Year,2015,E14000662,,,80,,Male
244,Year,2015,E14000662,,,81,,Male
200,Year,2015,E14000662,,,82,,Male
193,Year,2015,E14000662,,,83,,Male
179,Year,2015,E14000662,,,84,,Male
152,Year,2015,E14000662,,,85,,Male
108,Year,2015,E14000662,,,86,,Male
104,Year,2015,E14000662,,,87,,Male
102,Year,2015,E14000662,,,88,,Male
106,Year,2015,E14000662,,,89,,Male
278,Year,2015,E14000662,,,90,,Male
595,Year,2015,E14000662,,,0,,Female
657,Year,2015,E14000662,,,1,,Female
632,Year,2015,E14000662,,,2,,Female
656,Year,2015,E14000662,,,3,,Female
635,Year,2015,E14000662,,,4,,Female
595,Year,2015,E14000662,,,5,,Female
606,Year,2015,E14000662,,,6,,Female
672,Year,2015,E14000662,,,7,,Female
591,Year,2015,E14000662,,,8,,Female
552,Year,2015,E14000662,,,9,,Female
541,Year,2015,E14000662,,,10,,Female
543,Year,2015,E14000662,,,11,,Female
525,Year,2015,E14000662,,,12,,Female
472,Year,2015,E14000662,,,13,,Female
554,Year,2015,E14000662,,,14,,Female
507,Year,2015,E14000662,,,15,,Female
520,Year,2015,E14000662,,,16,,Female
569,Year,2015,E14000662,,,17,,Female
666,Year,2015,E14000662,,,18,,Female
885,Year,2015,E14000662,,,19,,Female
975,Year,2015,E14000662,,,20,,Female
909,Year,2015,E14000662,,,21,,Female
924,Year,2015,E14000662,,,22,,Female
879,Year,2015,E14000662,,,23,,Female
804,Year,2015,E14000662,,,24,,Female
835,Year,2015,E14000662,,,25,,Female
812,Year,2015,E14000662,,,26,,Female
731,Year,2015,E14000662,,,27,,Female
750,Year,2015,E14000662,,,28,,Female
745,Year,2015,E14000662,,,29,,Female
700,Year,2015,E14000662,,,30,,Female
707,Year,2015,E14000662,,,31,,Female
658,Year,2015,E14000662,,,32,,Female
690,Year,2015,E14000662,,,33,,Female
714,Year,2015,E14000662,,,34,,Female
654,Year,2015,E14000662,,,35,,Female
681,Year,2015,E14000662,,,36,,Female
614,Year,2015,E14000662,,,37,,Female
548,Year,2015,E14000662,,,38,,Female
570,Year,2015,E14000662,,,39,,Female
590,Year,2015,E14000662,,,40,,Female
603,Year,2015,E14000662,,,41,,Female
639,Year,2015,E14000662,,,42,,Female
644,Year,2015,E14000662,,,43,,Female
687,Year,2015,E14000662,,,44,,Female
697,Year,2015,E14000662,,,45,,Female
732,Year,2015,E14000662,,,46,,Female
712,Year,2015,E14000662,,,47,,Female
722,Year,2015,E14000662,,,48,,Female
715,Year,2015,E14000662,,,49,,Female
685,Year,2015,E14000662,,,50,,Female
703,Year,2015,E14000662,,,51,,Female
661,Year,2015,E14000662,,,52,,Female
701,Year,2015,E14000662,,,53,,Female
582,Year,2015,E14000662,,,54,,Female
553,Year,2015,E14000662,,,55,,Female
595,Year,2015,E14000662,,,56,,Female
545,Year,2015,E14000662,,,57,,Female
535,Year,2015,E14000662,,,58,,Female
578,Year,2015,E14000662,,,59,,Female
422,Year,2015,E14000662,,,60,,Female
536,Year,2015,E14000662,,,61,,Female
486,Year,2015,E14000662,,,62,,Female
457,Year,2015,E14000662,,,63,,Female
497,Year,2015,E14000662,,,64,,Female
481,Year,2015,E14000662,,,65,,Female
495,Year,2015,E14000662,,,66,,Female
538,Year,2015,E14000662,,,67,,Female
551,Year,2015,E14000662,,,68,,Female
405,Year,2015,E14000662,,,69,,Female
455,Year,2015,E14000662,,,70,,Female
451,Year,2015,E14000662,,,71,,Female
394,Year,2015,E14000662,,,72,,Female
354,Year,2015,E14000662,,,73,,Female
318,Year,2015,E14000662,,,74,,Female
334,Year,2015,E14000662,,,75,,Female
323,Year,2015,E14000662,,,76,,Female
307,Year,2015,E14000662,,,77,,Female
285,Year,2015,E14000662,,,78,,Female
321,Year,2015,E14000662,,,79,,Female
325,Year,2015,E14000662,,,80,,Female
302,Year,2015,E14000662,,,81,,Female
276,Year,2015,E14000662,,,82,,Female
251,Year,2015,E14000662,,,83,,Female
267,Year,2015,E14000662,,,84,,Female
227,Year,2015,E14000662,,,85,,Female
247,Year,2015,E14000662,,,86,,Female
236,Year,2015,E14000662,,,87,,Female
184,Year,2015,E14000662,,,88,,Female
159,Year,2015,E14000662,,,89,,Female
673,Year,2015,E14000662,,,90,,Female
965,Year,2015,E14000663,,,0,,Male
915,Year,2015,E14000663,,,1,,Male
938,Year,2015,E14000663,,,2,,Male
980,Year,2015,E14000663,,,3,,Male
908,Year,2015,E14000663,,,4,,Male
991,Year,2015,E14000663,,,5,,Male
949,Year,2015,E14000663,,,6,,Male
939,Year,2015,E14000663,,,7,,Male
870,Year,2015,E14000663,,,8,,Male
829,Year,2015,E14000663,,,9,,Male
770,Year,2015,E14000663,,,10,,Male
832,Year,2015,E14000663,,,11,,Male
734,Year,2015,E14000663,,,12,,Male
707,Year,2015,E14000663,,,13,,Male
712,Year,2015,E14000663,,,14,,Male
745,Year,2015,E14000663,,,15,,Male
750,Year,2015,E14000663,,,16,,Male
748,Year,2015,E14000663,,,17,,Male
743,Year,2015,E14000663,,,18,,Male
810,Year,2015,E14000663,,,19,,Male
723,Year,2015,E14000663,,,20,,Male
743,Year,2015,E14000663,,,21,,Male
769,Year,2015,E14000663,,,22,,Male
793,Year,2015,E14000663,,,23,,Male
832,Year,2015,E14000663,,,24,,Male
890,Year,2015,E14000663,,,25,,Male
958,Year,2015,E14000663,,,26,,Male
921,Year,2015,E14000663,,,27,,Male
862,Year,2015,E14000663,,,28,,Male
880,Year,2015,E14000663,,,29,,Male
899,Year,2015,E14000663,,,30,,Male
863,Year,2015,E14000663,,,31,,Male
842,Year,2015,E14000663,,,32,,Male
808,Year,2015,E14000663,,,33,,Male
832,Year,2015,E14000663,,,34,,Male
765,Year,2015,E14000663,,,35,,Male
764,Year,2015,E14000663,,,36,,Male
725,Year,2015,E14000663,,,37,,Male
706,Year,2015,E14000663,,,38,,Male
768,Year,2015,E14000663,,,39,,Male
763,Year,2015,E14000663,,,40,,Male
751,Year,2015,E14000663,,,41,,Male
722,Year,2015,E14000663,,,42,,Male
729,Year,2015,E14000663,,,43,,Male
778,Year,2015,E14000663,,,44,,Male
745,Year,2015,E14000663,,,45,,Male
818,Year,2015,E14000663,,,46,,Male
815,Year,2015,E14000663,,,47,,Male
750,Year,2015,E14000663,,,48,,Male
722,Year,2015,E14000663,,,49,,Male
787,Year,2015,E14000663,,,50,,Male
729,Year,2015,E14000663,,,51,,Male
701,Year,2015,E14000663,,,52,,Male
709,Year,2015,E14000663,,,53,,Male
653,Year,2015,E14000663,,,54,,Male
612,Year,2015,E14000663,,,55,,Male
577,Year,2015,E14000663,,,56,,Male
564,Year,2015,E14000663,,,57,,Male
532,Year,2015,E14000663,,,58,,Male
498,Year,2015,E14000663,,,59,,Male
475,Year,2015,E14000663,,,60,,Male
505,Year,2015,E14000663,,,61,,Male
487,Year,2015,E14000663,,,62,,Male
467,Year,2015,E14000663,,,63,,Male
421,Year,2015,E14000663,,,64,,Male
478,Year,2015,E14000663,,,65,,Male
430,Year,2015,E14000663,,,66,,Male
457,Year,2015,E14000663,,,67,,Male
450,Year,2015,E14000663,,,68,,Male
377,Year,2015,E14000663,,,69,,Male
364,Year,2015,E14000663,,,70,,Male
399,Year,2015,E14000663,,,71,,Male
338,Year,2015,E14000663,,,72,,Male
287,Year,2015,E14000663,,,73,,Male
243,Year,2015,E14000663,,,74,,Male
288,Year,2015,E14000663,,,75,,Male
305,Year,2015,E14000663,,,76,,Male
286,Year,2015,E14000663,,,77,,Male
241,Year,2015,E14000663,,,78,,Male
257,Year,2015,E14000663,,,79,,Male
197,Year,2015,E14000663,,,80,,Male
200,Year,2015,E14000663,,,81,,Male
169,Year,2015,E14000663,,,82,,Male
162,Year,2015,E14000663,,,83,,Male
163,Year,2015,E14000663,,,84,,Male
166,Year,2015,E14000663,,,85,,Male
121,Year,2015,E14000663,,,86,,Male
106,Year,2015,E14000663,,,87,,Male
100,Year,2015,E14000663,,,88,,Male
54,Year,2015,E14000663,,,89,,Male
210,Year,2015,E14000663,,,90,,Male
841,Year,2015,E14000663,,,0,,Female
899,Year,2015,E14000663,,,1,,Female
923,Year,2015,E14000663,,,2,,Female
944,Year,2015,E14000663,,,3,,Female
902,Year,2015,E14000663,,,4,,Female
930,Year,2015,E14000663,,,5,,Female
875,Year,2015,E14000663,,,6,,Female
911,Year,2015,E14000663,,,7,,Female
819,Year,2015,E14000663,,,8,,Female
748,Year,2015,E14000663,,,9,,Female
810,Year,2015,E14000663,,,10,,Female
697,Year,2015,E14000663,,,11,,Female
670,Year,2015,E14000663,,,12,,Female
689,Year,2015,E14000663,,,13,,Female
640,Year,2015,E14000663,,,14,,Female
651,Year,2015,E14000663,,,15,,Female
711,Year,2015,E14000663,,,16,,Female
682,Year,2015,E14000663,,,17,,Female
738,Year,2015,E14000663,,,18,,Female
615,Year,2015,E14000663,,,19,,Female
688,Year,2015,E14000663,,,20,,Female
691,Year,2015,E14000663,,,21,,Female
809,Year,2015,E14000663,,,22,,Female
785,Year,2015,E14000663,,,23,,Female
822,Year,2015,E14000663,,,24,,Female
905,Year,2015,E14000663,,,25,,Female
934,Year,2015,E14000663,,,26,,Female
897,Year,2015,E14000663,,,27,,Female
907,Year,2015,E14000663,,,28,,Female
967,Year,2015,E14000663,,,29,,Female
858,Year,2015,E14000663,,,30,,Female
877,Year,2015,E14000663,,,31,,Female
867,Year,2015,E14000663,,,32,,Female
796,Year,2015,E14000663,,,33,,Female
860,Year,2015,E14000663,,,34,,Female
827,Year,2015,E14000663,,,35,,Female
803,Year,2015,E14000663,,,36,,Female
744,Year,2015,E14000663,,,37,,Female
701,Year,2015,E14000663,,,38,,Female
688,Year,2015,E14000663,,,39,,Female
696,Year,2015,E14000663,,,40,,Female
709,Year,2015,E14000663,,,41,,Female
748,Year,2015,E14000663,,,42,,Female
746,Year,2015,E14000663,,,43,,Female
765,Year,2015,E14000663,,,44,,Female
758,Year,2015,E14000663,,,45,,Female
819,Year,2015,E14000663,,,46,,Female
710,Year,2015,E14000663,,,47,,Female
741,Year,2015,E14000663,,,48,,Female
741,Year,2015,E14000663,,,49,,Female
721,Year,2015,E14000663,,,50,,Female
742,Year,2015,E14000663,,,51,,Female
683,Year,2015,E14000663,,,52,,Female
690,Year,2015,E14000663,,,53,,Female
605,Year,2015,E14000663,,,54,,Female
617,Year,2015,E14000663,,,55,,Female
567,Year,2015,E14000663,,,56,,Female
551,Year,2015,E14000663,,,57,,Female
525,Year,2015,E14000663,,,58,,Female
508,Year,2015,E14000663,,,59,,Female
478,Year,2015,E14000663,,,60,,Female
491,Year,2015,E14000663,,,61,,Female
477,Year,2015,E14000663,,,62,,Female
481,Year,2015,E14000663,,,63,,Female
412,Year,2015,E14000663,,,64,,Female
476,Year,2015,E14000663,,,65,,Female
484,Year,2015,E14000663,,,66,,Female
482,Year,2015,E14000663,,,67,,Female
505,Year,2015,E14000663,,,68,,Female
400,Year,2015,E14000663,,,69,,Female
399,Year,2015,E14000663,,,70,,Female
416,Year,2015,E14000663,,,71,,Female
350,Year,2015,E14000663,,,72,,Female
352,Year,2015,E14000663,,,73,,Female
326,Year,2015,E14000663,,,74,,Female
365,Year,2015,E14000663,,,75,,Female
321,Year,2015,E14000663,,,76,,Female
324,Year,2015,E14000663,,,77,,Female
312,Year,2015,E14000663,,,78,,Female
306,Year,2015,E14000663,,,79,,Female
291,Year,2015,E14000663,,,80,,Female
256,Year,2015,E14000663,,,81,,Female
266,Year,2015,E14000663,,,82,,Female
271,Year,2015,E14000663,,,83,,Female
220,Year,2015,E14000663,,,84,,Female
223,Year,2015,E14000663,,,85,,Female
204,Year,2015,E14000663,,,86,,Female
189,Year,2015,E14000663,,,87,,Female
160,Year,2015,E14000663,,,88,,Female
162,Year,2015,E14000663,,,89,,Female
567,Year,2015,E14000663,,,90,,Female
307,Year,2015,E14000664,,,0,,Male
305,Year,2015,E14000664,,,1,,Male
309,Year,2015,E14000664,,,2,,Male
327,Year,2015,E14000664,,,3,,Male
374,Year,2015,E14000664,,,4,,Male
344,Year,2015,E14000664,,,5,,Male
363,Year,2015,E14000664,,,6,,Male
406,Year,2015,E14000664,,,7,,Male
398,Year,2015,E14000664,,,8,,Male
440,Year,2015,E14000664,,,9,,Male
419,Year,2015,E14000664,,,10,,Male
418,Year,2015,E14000664,,,11,,Male
448,Year,2015,E14000664,,,12,,Male
424,Year,2015,E14000664,,,13,,Male
420,Year,2015,E14000664,,,14,,Male
480,Year,2015,E14000664,,,15,,Male
477,Year,2015,E14000664,,,16,,Male
539,Year,2015,E14000664,,,17,,Male
